gene,spearman_r,p_value,n_samples
CALHM2,0.711,7.204425360714408e-14,82
STIM1,0.7109,1.1660062543251752e-16,100
SMAP2,0.7108,1.1854238146758858e-16,100
IGDCC4,0.7108,1.1897445140490448e-16,100
MLIP,0.7108,1.1879850292929162e-16,100
NAAA,0.7106,1.2272519592006701e-16,100
PF4,0.7104,1.252379221990782e-16,100
PPA1,0.7103,1.2814592621374513e-16,100
CHDH,0.7102,1.2914143728851731e-16,100
PGBD5,0.7102,1.285542556234146e-16,100
PGAP4,0.7102,1.262098211730424e-09,55
OBI1,0.7101,1.3103320979866736e-16,100
CCR1,0.71,1.3325599637698706e-16,100
NINJ2,0.7099,1.3432324941338544e-16,100
SPC25,0.7098,1.3610233180956451e-16,100
UFL1,0.7097,1.3868436119693248e-16,100
CPLX1,0.7097,1.388099322974269e-16,100
PRRX1,0.7095,1.4250667065023162e-16,100
USP6NL,0.7092,1.4847957152306218e-16,100
USP40,0.7089,1.544378692258394e-16,100
DDX60,0.7088,1.582253476573348e-16,100
NKAIN3,0.7085,1.6380863248253244e-16,100
MAPK13,0.7085,2.358545832310555e-12,73
ABLIM1,0.7085,1.6407377217555993e-16,100
GOLGA1,0.7084,1.6592878846613973e-16,100
NT5DC2,0.7083,1.6993148878015092e-16,100
MGLL,0.7082,1.7250776891251102e-16,100
CNTFR,0.7082,1.7112761963281958e-16,100
BTN3A2,0.7078,1.806121537532924e-16,100
RAB44,0.7078,5.41686648503293e-08,45
CAMSAP3,0.7076,1.868664807358942e-16,100
EPHB1,0.7076,1.8557412794891106e-16,100
NPEPL1,0.7075,1.880046574932384e-16,100
PDIA2,0.7075,4.518747842826803e-15,91
SND1,0.7074,1.9272193271531796e-16,100
SMAD4,0.7074,1.9220670067802565e-16,100
IGFBP3,0.7074,1.9110258369194197e-16,100
ACSS2,0.7072,1.9714370259753056e-16,100
ARHGEF12,0.7072,1.9744286372876008e-16,100
WDR62,0.7072,1.1222632771146242e-13,82
PAFAH1B3,0.707,2.0427546834995295e-16,100
ITGB1,0.707,2.0244767446129085e-16,100
HEPACAM,0.707,2.0178945871405947e-16,100
CD53,0.7068,2.0955509959404936e-16,100
EIF4ENIF1,0.7068,2.0839769189582952e-16,100
ENPEP,0.7068,2.089771023942801e-16,100
TRAF6,0.7068,2.1019554664343262e-16,100
FOSL2,0.7067,2.129833490512086e-16,100
YWHAH,0.7065,2.176736745224215e-16,100
CD44,0.7063,2.2247736053652097e-16,100
ZYX,0.7062,2.2561011035645648e-16,100
TRIM9,0.7062,2.2845931016234096e-16,100
PSME2,0.7059,2.3833974166463825e-16,100
ANXA7,0.7059,2.376261732781393e-16,100
BTN3A3,0.7057,2.4187886194140775e-16,100
UCHL1,0.7056,2.4664068268760407e-16,100
ADCYAP1R1,0.7056,2.475990679790614e-16,100
MAPK12,0.7053,2.568664269786736e-16,100
UNC13B,0.7052,2.619669495740942e-16,100
CAMK1,0.7052,2.619531085895931e-16,100
LEF1,0.705,3.3488110177691396e-12,73
TRIP6,0.705,2.6909354270527537e-16,100
ARID2,0.705,2.677172025714738e-16,100
CYRIB,0.7046,2.8196765752322076e-16,100
ADGRB3,0.7044,2.904277882908975e-16,100
PNMA8B,0.7044,2.9034284232036067e-16,100
SUPT16H,0.7043,2.9507980359994233e-16,100
FOLR1,0.7043,6.752409116515143e-15,91
INPP5A,0.7042,2.9910864593346117e-16,100
NEDD4L,0.7042,2.979120109239885e-16,100
PLXNB3,0.7041,3.0483811672996505e-16,100
CNTN2,0.704,3.060722571591517e-16,100
ACAP1,0.7038,6.906974967810533e-08,45
SIPA1,0.7035,3.281162428299248e-16,100
PDCD4,0.7035,3.288865325012509e-16,100
RFC4,0.7035,3.318573766701716e-16,100
COTL1,0.7034,3.3487504357389374e-16,100
MYO1C,0.7033,3.392512807422965e-16,100
TACC1,0.7033,3.3890925273889628e-16,100
BCAR3,0.7033,3.4016154909302833e-16,100
OPCML,0.7032,3.440293692835226e-16,100
IL4I1,0.7029,3.5783556454983014e-16,100
NCBP1,0.7028,3.631562080979606e-16,100
RASL12,0.7028,3.6408956430961403e-16,100
TMEM229A,0.7026,1.7781535021417832e-06,36
ZHX2,0.7025,3.780104803056763e-16,100
GTF3C4,0.7025,3.7865945779551876e-16,100
LRRC1,0.7025,3.7805201202961854e-16,100
THEM4,0.7025,8.503405780804513e-15,91
INF2,0.7024,3.8596083510180034e-16,100
QSOX2,0.7024,3.866156335114437e-16,100
PRMT1,0.7024,3.863920522229396e-16,100
PSMB10,0.7024,3.851802614638686e-16,100
EHMT1,0.7023,3.8938009935810966e-16,100
ITGB3,0.7023,3.89264180612488e-16,100
RBL1,0.702,1.2900787157026817e-06,37
AQP4,0.7019,4.0865828428647766e-16,100
FAM120A,0.7018,4.1528615968660143e-16,100
NFATC4,0.7018,4.151908942931695e-16,100
PA2G4,0.7018,4.197086933034415e-16,100
CAPZB,0.7017,4.2212868103065127e-16,100
MSN,0.7017,4.2099299544403764e-16,100
JADE2,0.7016,4.296863536010392e-16,100
APBA1,0.7015,4.35578545654024e-16,100
CFAP52,0.7015,4.5709298436462384e-05,27
MAP2K6,0.7014,4.4106556173193647e-16,100
NTM,0.7014,4.388816220665248e-16,100
FAM20C,0.7014,4.3974745966769664e-16,100
LYPD1,0.7013,4.461389077514068e-16,100
PDYN,0.7012,4.505873316088279e-16,100
LANCL2,0.7011,4.615534771723695e-16,100
TRIOBP,0.7011,4.606615679539619e-16,100
FHL2,0.7011,4.572628811237333e-16,100
ARMC9,0.701,4.63004990993658e-16,100
SEC14L1,0.7008,4.756869462898489e-16,100
FRMD4A,0.7008,4.80124797386039e-16,100
FAM111B,0.7007,0.0011989848082819953,18
MAPKAPK2,0.7007,4.8769881273525995e-16,100
TECPR2,0.7006,4.880599282760475e-16,100
NUP50,0.7006,4.944263368237551e-16,100
CA13,0.7005,4.975291523237704e-16,100
ARL4C,0.7005,5.000964980011136e-16,100
AMER3,0.7004,4.7563236934060484e-05,27
METTL16,0.7003,5.105341620600143e-16,100
