gene,spearman_r,p_value,n_samples
FOXRED2,0.4233,0.0007517322400120374,60
IMPA1,0.4233,7.43818547929253e-05,82
ARHGAP17,0.4233,7.415466082162696e-05,82
ENDOG,0.4231,7.494204569559806e-05,82
TPI1,0.423,7.526419428846867e-05,82
CPPED1,0.4229,7.55335270239072e-05,82
RPL35,0.4229,7.560680968050116e-05,82
GNL3L,0.4228,7.594125476234144e-05,82
GPSM3,0.4227,7.633025553150134e-05,82
TACO1,0.4227,7.6230058844226e-05,82
ABCB10,0.4227,7.609966727867928e-05,82
BCLAF1,0.4226,7.654421252119929e-05,82
GPC1,0.4226,7.645543660126476e-05,82
MAPK9,0.4226,0.028090953016540493,27
EIF2D,0.4226,7.6379380499972e-05,82
KIRREL1,0.4225,7.698352363820827e-05,82
LTN1,0.4223,7.7674932069289e-05,82
MMP15,0.4222,0.007419991464903269,39
GNB4,0.4222,7.786556822431818e-05,82
MTSS1,0.4221,0.00027336433904478157,70
PSMG1,0.422,7.85060627499835e-05,82
CNN3,0.4219,7.881742800299397e-05,82
MARVELD3,0.4218,0.05055239993921572,22
FHL2,0.4218,7.924937672034895e-05,82
WAC,0.4218,7.933348294945992e-05,82
SEPSECS,0.4218,7.932386064473334e-05,82
ARL6,0.4217,7.956142783113946e-05,82
CSTB,0.4215,8.010784285143372e-05,82
PATZ1,0.4213,0.0007224986196484164,61
