gene,spearman_r,p_value,n_samples
CKAP5,0.8843,9.726333755063923e-70,207
IFIT1,0.8843,9.669876758858667e-70,207
PUS7,0.8843,1.0025057783099317e-69,207
COL1A2,0.8842,1.0776821069731747e-69,207
FERMT2,0.884,1.2777075751339376e-69,207
CEP55,0.8838,1.5390992125321784e-69,207
SFXN1,0.8837,1.5720607472927006e-69,207
RFC4,0.8837,1.6438622463670785e-69,207
PLOD1,0.8836,1.7069305890355062e-69,207
TCF21,0.8835,1.02663582607976e-34,102
DLC1,0.8835,1.9465702594306017e-69,207
SHMT2,0.8834,2.160811084074535e-69,207
ITGAL,0.8833,2.2170231267856764e-69,207
MAP1B,0.8833,2.2152605096302725e-69,207
BZW2,0.8833,2.339393056614333e-69,207
SRPK1,0.8832,2.388556679298581e-69,207
STAP2,0.8832,2.4737107816345713e-69,207
PSAT1,0.8832,2.3642738908648585e-69,207
FLI1,0.8832,2.4859772770386605e-69,207
CLDN18,0.8831,2.5705438274581027e-69,207
ACSS2,0.883,2.77243624041114e-69,207
P3H1,0.8829,3.2370601337357125e-69,207
LSG1,0.8829,3.115368187226468e-69,207
CAPS,0.8828,3.4204265826418706e-69,207
PRXL2A,0.8826,4.1682972548208895e-69,207
CCN5,0.8822,5.443774844502655e-69,207
SLC1A4,0.8822,5.634885055697995e-69,207
ASAH1,0.8822,5.605841715685018e-69,207
HELLS,0.8821,6.227844393571548e-69,207
CAPN9,0.882,6.307461819041327e-69,207
PKP3,0.8819,7.351952912890036e-69,207
JAML,0.8819,7.101368693016512e-69,207
NRGN,0.8817,8.670656518321845e-69,207
BCAS1,0.8815,1.0035911857786746e-68,207
TMEM35A,0.8815,2.426169783375513e-35,105
FBXO2,0.8813,1.1450756118306658e-68,207
CA3,0.8812,1.282358521557793e-68,207
HIP1,0.881,1.5012888430713632e-68,207
EIF4E3,0.8808,1.779579035414812e-68,207
SLIT2,0.8807,1.8256639512007965e-68,207
GZMH,0.8807,1.8674662559750013e-68,207
CSE1L,0.8806,1.97699028829326e-68,207
DDX60,0.8806,2.0236640119642553e-68,207
TTC39A,0.8804,2.4167208378018213e-68,207
P4HB,0.8804,2.4188072055225757e-68,207
SORT1,0.8804,2.474131088163271e-68,207
CSTA,0.8803,2.510874200602759e-68,207
JAM3,0.8803,2.607787140480293e-68,207
GOLM1,0.8801,2.964973813404632e-68,207
ROBO1,0.8799,3.704562708001186e-68,207
COL1A1,0.8799,3.5544445301395796e-68,207
DDAH1,0.8798,3.740484476599655e-68,207
LAMP3,0.8798,3.748662065232356e-68,207
AK1,0.8794,5.17166275644814e-68,207
SCN7A,0.8793,5.699316927303208e-68,207
MYZAP,0.8793,2.0551984975870728e-64,196
GIPC2,0.8792,6.1306919978111036e-68,207
TXNDC5,0.8792,6.273282353600576e-68,207
HMGB3,0.8792,6.250974303497645e-68,207
FOXF1,0.8792,1.023269758482874e-42,129
ACP5,0.8791,6.6937348207307524e-68,207
ABCA6,0.8791,6.870016132495423e-68,207
PEBP4,0.879,7.358649876071466e-68,207
SEMA3B,0.8789,8.094436798611035e-68,207
MUC1,0.8787,9.492362314282258e-68,207
MAP6,0.8787,9.600533601213434e-68,207
CCBE1,0.8786,1.0406179844276874e-67,207
ABLIM3,0.8782,1.3238148098878224e-67,207
TBX4,0.8776,2.7513480674225002e-61,188
NUP155,0.8776,2.257800209295976e-67,207
LIMD1,0.8775,2.4100632033167734e-67,207
TBX5,0.8773,1.1079176501972733e-49,152
RCC2,0.8773,2.8742764567101262e-67,207
SYP,0.8773,4.3292791550335647e-64,197
IARS1,0.8773,2.80054036453435e-67,207
PRKDC,0.8771,3.304055221361682e-67,207
AIF1L,0.8771,3.172811501293491e-67,207
HLA-DRA,0.877,3.470083316909717e-67,207
RAMP3,0.8767,6.753138439717442e-49,150
NAT10,0.8763,5.872052775511218e-67,207
PPP1R14A,0.8763,5.959590215408895e-67,207
PRKCE,0.8763,5.925866010259794e-67,207
LGALS3,0.8761,7.361753562158053e-67,207
ANXA3,0.8761,7.16561741903328e-67,207
CD2,0.8759,8.229706925154403e-67,207
TCEAL2,0.8758,7.450335843599667e-52,160
RBMS2,0.8758,8.717578471314952e-67,207
THOC3,0.8758,8.772111680353021e-67,207
EIF4G1,0.8756,1.078817972027932e-66,207
UHRF1,0.8755,1.08779059616429e-66,207
SFTPA1,0.8753,1.3123456486557464e-66,207
CYP2S1,0.875,1.651174414852582e-66,207
INTS13,0.875,1.5934403561072562e-66,207
NSUN2,0.875,1.6677905016143057e-66,207
TRIM29,0.875,1.6510675139366378e-66,207
PCNA,0.8749,1.8268146194897632e-66,207
PDLIM2,0.8749,1.8382612159149686e-66,207
RALGAPA2,0.8745,2.364922762327675e-66,207
RENBP,0.8745,2.4886147908379784e-66,207
MCM2,0.8745,2.446582328515892e-66,207
OAS3,0.8743,2.764336990338019e-66,207
SPATA18,0.874,3.6512105626317067e-66,207
SLC39A8,0.874,3.537710485947888e-66,207
SULT1A1,0.874,3.584179806602338e-66,207
DENND2A,0.874,3.632804301534951e-66,207
VIPR1,0.874,1.6611419013917965e-60,189
NOVA2,0.8738,4.094941725778382e-66,207
CDK1,0.8738,4.163929488275571e-66,207
SFXN3,0.8737,4.48383623144666e-66,207
HNMT,0.8733,6.002737477272324e-66,207
KANK1,0.8733,6.240552357725347e-66,207
AGER,0.8731,6.802861888358657e-66,207
NCAPH,0.873,7.37527794311725e-66,207
CHAF1A,0.8728,9.1108749861412e-66,207
ZHX3,0.8726,1.0189646160386253e-65,207
EPHX1,0.8725,1.1276446635880982e-65,207
AKT3,0.8724,1.1653214193114542e-65,207
GARS1,0.8724,1.2069842690671868e-65,207
DKC1,0.8723,1.3185708574556118e-65,207
NR3C1,0.8722,1.387582373316214e-65,207
KRT7,0.872,1.619548648672115e-65,207
PPM1G,0.872,1.5482909050915806e-65,207
GPM6A,0.8718,1.1987363700457757e-62,198
STMN1,0.8717,1.99282389329009e-65,207
ERO1A,0.8716,2.141393578063743e-65,207
MAP1A,0.8715,2.315150070142308e-65,207
XPOT,0.8714,2.546455898493489e-65,207
NPNT,0.8712,2.9294797145065377e-65,207
TCF20,0.8711,3.109245401556153e-65,207
ENPP4,0.8705,4.962228480959034e-65,207
NCAPG,0.8705,5.052318767304258e-65,207
MSH2,0.8703,5.666294071792383e-65,207
PID1,0.8701,6.776131081026242e-65,207
ANKS1A,0.8699,7.3162582849773265e-65,207
ATAD2,0.8698,8.351083426160255e-65,207
CTSW,0.8697,8.920124767227747e-65,207
TPD52L1,0.8696,9.678427484410048e-65,207
TRIP13,0.8695,9.835575614779775e-65,207
APBB2,0.8695,9.9570199785204e-65,207
SCGB1A1,0.8695,1.0284615158568783e-64,207
MMP14,0.8695,1.0339433271869547e-64,207
LIG1,0.8694,1.067121780641233e-64,207
XAGE2,0.8694,1.107581416314824e-64,207
TPPP,0.8692,1.2340492514880829e-64,207
SLC44A4,0.8691,3.0677654051643245e-53,170
TGFBR3,0.8691,1.3729031257399156e-64,207
NES,0.8691,1.357527684237229e-64,207
GBP5,0.8691,1.4071272147964197e-64,207
SESTD1,0.869,1.4782827105699853e-64,207
ANGPT1,0.869,8.427304730375457e-62,198
FRMD6,0.869,1.4433381886681568e-64,207
PLEKHA6,0.869,1.456110530505632e-64,207
S100A11,0.8689,1.544831769227439e-64,207
RTKN2,0.8688,1.66953453033817e-64,207
WIF1,0.8687,1.869778164912571e-64,207
PPIF,0.8686,1.8930308758255813e-64,207
IL6ST,0.8685,2.0672806619050292e-64,207
