gene,spearman_r,p_value,n_samples
SAMSN1,0.8704,9.428352251657448e-56,177
PARD3B,0.8703,3.468928055495791e-58,185
UGT2B7,0.8703,3.474475631795517e-58,185
MSI2,0.8702,3.633647800454157e-58,185
PEPD,0.8701,3.887737235296449e-58,185
TSPAN8,0.8701,1.680793950297426e-57,183
TOM1L1,0.87,4.255469984531532e-58,185
RCSD1,0.87,4.364065610961906e-58,185
PHYHIPL,0.8699,4.46679289120042e-58,185
TRPV2,0.8698,1.7386812177354192e-48,154
ADIRF,0.8698,4.992973250740268e-58,185
PC,0.8697,5.153738387265321e-58,185
S1PR1,0.8694,8.213407616936534e-09,26
NT5DC3,0.8694,6.2161895448090035e-58,185
AOX1,0.8688,9.528440314578306e-58,185
RFTN1,0.8687,1.0215287515988553e-57,185
ARHGEF10L,0.8685,1.1111782926968686e-57,185
UBA7,0.8683,1.2781119670329957e-57,185
PSAT1,0.8682,1.3338094501893335e-57,185
CYP2J2,0.8682,1.4150889611883553e-57,185
PSMB10,0.868,1.5868742743494113e-57,185
MPP7,0.868,1.5790764937096653e-57,185
GLDC,0.8679,1.6813986533208684e-57,185
FMO1,0.8679,1.6831054038516217e-57,185
AKR7A3,0.8678,1.8226976963925244e-57,185
ITGA4,0.8677,1.957745385768199e-57,185
SMTNL2,0.8677,1.8824433486588212e-57,185
ALDH5A1,0.8677,1.9471427000163313e-57,185
RENBP,0.8675,2.2121210517236927e-57,185
ASRGL1,0.8673,2.456584737622053e-57,185
CELF2,0.8669,3.0762258955085645e-57,185
GRB14,0.8668,1.8733593115887253e-54,176
STAMBPL1,0.8668,3.433835520109176e-57,185
ASAP1,0.8666,3.81524817643915e-57,185
MXRA7,0.8664,2.121182728516375e-30,97
PEA15,0.866,5.74757773760734e-57,185
TTC39A,0.8658,6.286255408306371e-57,185
RTN1,0.8654,8.490253060091312e-57,185
PGPEP1,0.8653,8.889033119930891e-57,185
IDO1,0.8652,2.3878931188555654e-54,177
AJAP1,0.8652,3.995825689846482e-18,57
GALNT11,0.8651,9.656884348732369e-57,185
PNMA2,0.865,5.383085778133577e-54,176
LOX,0.865,1.0391624951794785e-56,185
NAP1L1,0.8649,1.1354172378057526e-56,185
PSMB8,0.8648,1.215142845350454e-56,185
RASSF2,0.8647,1.244307394637308e-56,185
PEBP1,0.8645,1.4602034062289926e-56,185
YBX3,0.8644,1.541265694343472e-56,185
PLA2G12B,0.8643,1.6685761582248738e-56,185
NCK1,0.864,1.98276836311894e-56,185
IDNK,0.8637,2.411235432063002e-56,185
ARHGAP15,0.8636,2.5197150802784423e-56,185
GIMAP8,0.8635,2.694079563465939e-56,185
UGT1A9,0.8634,2.891076569092619e-56,185
HTATIP2,0.8634,2.913665387311728e-56,185
CRLF3,0.8634,2.863310116965193e-56,185
PIGR,0.8633,3.076040064109452e-56,185
VSIG4,0.8633,3.0400236195598804e-56,185
HSD3B7,0.8632,3.258357381880313e-56,185
OPLAH,0.8632,3.226662639761009e-56,185
ADPRH,0.8632,3.3645916604549598e-56,185
RCN1,0.8632,3.341486217636104e-56,185
MAP7D3,0.8632,3.346952048682566e-56,185
SOAT1,0.8632,3.2115781825954635e-56,185
AK3,0.8631,3.419271771091683e-56,185
FGD5,0.863,3.67618686349894e-56,185
SLC10A2,0.8629,1.5773400896882515e-15,49
TLCD3A,0.8628,1.5791044321797124e-15,49
ALDH8A1,0.8627,4.452191365391195e-56,185
RALYL,0.8627,3.370185078618906e-41,135
IRX3,0.8625,3.759414825872737e-30,98
SLC16A3,0.8625,4.940043997763699e-56,185
ARHGEF16,0.8625,4.882789166772066e-56,185
DPYSL2,0.8623,5.866580765758321e-56,185
LPAR1,0.8623,3.018116644158357e-08,25
GZMA,0.8622,6.196056031844913e-56,185
PLEKHO2,0.8622,6.084700289522941e-56,185
PADI2,0.8618,7.841480304826909e-56,185
PPL,0.8618,7.712770908674309e-56,185
EEF2K,0.8617,8.03981287248121e-56,185
NEK6,0.8616,8.596996726112325e-56,185
