gene,spearman_r,p_value,n_samples
CPE,0.6112,1.6756708948961157e-12,109
CENPL,0.6112,0.00012296080364685073,34
ALDH16A1,0.6112,1.6891162588718455e-12,109
EXTL3,0.611,4.18851350821138e-10,86
POLD3,0.6109,1.7333663133049516e-12,109
GTPBP4,0.6109,1.7454282736627926e-12,109
KCTD15,0.6108,1.7608298084997224e-12,109
NT5C3B,0.6107,4.609320946063425e-12,105
SGK1,0.6106,0.002544761578258463,22
PHF8,0.6105,1.815447188875327e-12,109
SELL,0.6105,1.820536364837305e-12,109
LDHA,0.6103,1.847045154475895e-12,109
SEC23A,0.6103,1.854675128604389e-12,109
RNASE1,0.6103,1.8588646362970006e-12,109
CENPI,0.6103,8.555480859217557e-06,45
RRP12,0.6101,1.89704590942342e-12,109
RBMS2,0.6101,1.9005720656916528e-12,109
RARRES2,0.6101,1.89029547927253e-12,109
AOC3,0.61,1.9099663625477367e-12,109
INAFM2,0.61,1.1137080353235176e-07,63
ANXA11,0.6099,1.9225433852499156e-12,109
TFB1M,0.6098,1.9598634185959593e-12,109
CUL5,0.6097,1.97713643150234e-12,109
ATP7A,0.6096,1.9950442920629924e-12,109
ADAM28,0.6096,4.376095207705181e-08,67
PLIN3,0.6094,2.0271595461868926e-12,109
SLC35C1,0.6094,2.953674665684811e-10,88
SNX1,0.6092,2.077708837719783e-12,109
LRP10,0.6092,2.073634952209405e-12,109
SH3YL1,0.6091,3.5899474785641334e-11,97
SLC4A11,0.6091,2.5800285935881097e-09,79
ATAD3A,0.6089,2.1361686357223685e-12,109
XRN1,0.6089,2.1584497822413118e-12,109
CNOT7,0.6088,2.1680659629704107e-12,109
OBSL1,0.6088,2.1633907277605636e-12,109
PPP1CA,0.6087,2.1864549074600918e-12,109
STK38,0.6085,2.2439051094567374e-12,109
REPIN1,0.6085,7.269244862155878e-12,104
ADGRE3,0.6085,8.237867338697943e-05,36
SERINC3,0.6084,2.2745687282790842e-12,109
LYPD2,0.6083,9.753475887311733e-08,64
NDC1,0.6083,2.296104720997685e-12,109
DENND4A,0.6082,2.322798190178662e-12,109
GEMIN2,0.6081,2.3364170468372214e-12,109
ARFIP1,0.608,2.3555458566453873e-12,109
ARPP21,0.608,7.394053615668543e-06,46
PTS,0.6079,2.396047496332511e-12,109
APAF1,0.6079,2.387144041139783e-12,109
SRPRA,0.6076,2.459333952580733e-12,109
MAGED2,0.6075,2.4952841442453766e-12,109
RCOR3,0.6075,2.4772984912319476e-12,109
ACKR1,0.6074,3.980928690728746e-08,68
CNNM3,0.6072,2.574861162456683e-12,109
VIM,0.6071,2.599010995688291e-12,109
HLA-DOB,0.607,0.0058504328676708284,19
RCN1,0.607,2.6189400648597288e-12,109
FADS1,0.6069,7.389334419418376e-10,85
BRAT1,0.6068,2.675619726050053e-12,109
PIK3R1,0.6068,2.686820689192256e-12,109
ZWILCH,0.6068,2.6663476672000614e-12,109
FAM117A,0.6067,0.00014237536913549396,34
SNX21,0.6063,2.8235829187025282e-12,109
COIL,0.6063,2.8273772694931845e-12,109
GUF1,0.6062,2.8339234666184887e-12,109
TONSL,0.6062,2.8541772154338277e-12,109
MT1G,0.6059,8.865715990556951e-08,65
GOLGB1,0.6058,2.9782189509787336e-12,109
HLA-C,0.6058,2.9816083444580193e-12,109
ICAM2,0.6058,2.980476139448732e-12,109
FHL5,0.6055,3.05813983457095e-12,109
TPCN2,0.6054,0.010017774633180295,17
FCHO2,0.6054,3.0863255343236136e-12,109
MYO5C,0.6053,3.1117115188615508e-12,109
CD248,0.6053,3.1130307934321235e-12,109
HECTD1,0.6052,3.1761408794644787e-12,109
LYAR,0.6051,3.187490803430679e-12,109
ENPP2,0.6051,3.200456455078336e-12,109
PDE2A,0.6049,1.3198275077003214e-11,103
