gene,tumor_r,normal_r,delta_r
MLST8,-0.1687,-0.4092,0.24050000000000002
MAP1LC3A,0.3649,0.1246,0.2403
PRKRA,0.2362,-0.004,0.2402
RPRD1B,0.4215,0.1815,0.24
HDAC4,0.6216,0.3817,0.23990000000000006
NAA30,0.4497,0.21,0.2397
KEAP1,0.4482,0.2087,0.2395
GCSH,0.5512,0.312,0.23920000000000002
PRKAG2,0.4417,0.2025,0.23919999999999997
ZNF740,0.4158,0.1767,0.2391
ALDH1L2,0.7875,0.5486,0.2389
MBLAC1,0.1308,-0.1081,0.2389
SHROOM4,0.6086,0.3698,0.2388
PRDX6,0.3617,0.1233,0.2384
CAP1,0.2508,0.0125,0.2383
PGLS,0.0928,-0.1453,0.2381
CASP7,0.5972,0.3591,0.23809999999999998
ZFAND1,0.2279,-0.01,0.2379
WASHC2C,0.3995,0.1618,0.23770000000000002
ARHGEF26,0.5568,0.3191,0.23769999999999997
NAT9,-0.0273,-0.2649,0.23760000000000003
UNC45A,0.5222,0.2846,0.23759999999999998
XRCC4,0.0356,-0.2018,0.2374
ZNF618,0.5783,0.341,0.2373
AGTRAP,0.057,-0.1803,0.23729999999999998
LCORL,0.3975,0.1604,0.23710000000000003
MAP4K5,0.3275,0.0904,0.23710000000000003
TJAP1,0.0172,-0.2196,0.23679999999999998
TNIP2,0.0486,-0.1878,0.2364
DGCR2,0.3792,0.1429,0.23629999999999998
NMNAT3,0.1563,-0.0799,0.2362
MED13,0.3464,0.1102,0.23619999999999997
DNAJB2,0.7283,0.4922,0.23609999999999992
SMG1,0.2987,0.063,0.23570000000000002
B4GALT5,0.7179,0.4822,0.23569999999999997
GFM2,0.4037,0.1681,0.2356
UBXN1,0.502,0.2664,0.23559999999999998
LIG4,0.3948,0.1592,0.23559999999999998
TSC1,0.2914,0.0559,0.2355
FAM13A,0.5217,0.2864,0.23530000000000006
NPTN,0.2242,-0.0111,0.2353
RNMT,0.4934,0.2584,0.235
RIC8B,0.3411,0.1062,0.2349
KBTBD3,0.0043,-0.2303,0.2346
WWC2,0.1904,-0.0441,0.23450000000000001
SPRYD3,0.1383,-0.0962,0.2345
ERVK3-1,0.2299,-0.0045,0.2344
ASB9,0.7359,0.5016,0.23429999999999995
TPGS1,0.3111,0.077,0.23409999999999997
ADD3,-0.0036,-0.2376,0.234
RANBP6,0.1092,-0.1248,0.23399999999999999
TRIP11,0.34,0.1062,0.2338
PTGFRN,0.543,0.3093,0.23370000000000002
TPP1,0.4274,0.1939,0.2335
BBS7,0.3921,0.1586,0.2335
HSBP1,0.3949,0.1615,0.23339999999999997
FAIM,0.7356,0.5023,0.23330000000000006
UBE2Z,0.3466,0.1134,0.23320000000000002
KIAA0930,0.603,0.3701,0.2329
EHMT2,0.5804,0.3476,0.2328
MYOZ3,0.1827,-0.05,0.23270000000000002
RGP1,0.1317,-0.1008,0.2325
PRR12,0.1771,-0.0554,0.2325
AP5M1,-0.0052,-0.2376,0.2324
CPSF6,0.3456,0.1133,0.2323
SEMA5A,0.2652,0.033,0.2322
MAL2,0.2373,0.0053,0.232
CFP,0.3487,0.1168,0.2319
CD9,0.4901,0.2582,0.2319
EBAG9,0.6026,0.3709,0.23170000000000002
NTMT1,0.4454,0.2139,0.2315
ZBTB25,-0.0618,-0.2932,0.23140000000000002
BUB1,0.6384,0.407,0.2314
SH3BP5L,0.3672,0.136,0.23120000000000002
STK10,0.8121,0.581,0.23110000000000008
TLNRD1,0.3321,0.1011,0.231
PCBD2,0.3968,0.166,0.23079999999999998
CCDC61,0.3224,0.0917,0.23070000000000002
NKAP,0.3637,0.1332,0.2305
COQ10A,-0.0787,-0.3091,0.2304
KDM8,0.278,0.0477,0.23030000000000003
CNOT3,0.4112,0.1809,0.2303
AK1,0.6025,0.3725,0.23000000000000004
PSMB5,0.158,-0.0719,0.2299
LLGL1,0.4718,0.2419,0.2299
PTPRK,0.5754,0.3456,0.2298
TXNL1,0.3822,0.1524,0.22979999999999998
IMPACT,0.2572,0.0274,0.22979999999999998
SNAPC4,0.4127,0.1831,0.2296
AJUBA,0.5415,0.3119,0.22959999999999997
FGGY,0.4557,0.2263,0.2294
SNUPN,0.5605,0.3311,0.2294
DAPK1,0.7309,0.5016,0.22929999999999995
SH3BGRL3,0.2112,-0.018,0.2292
DYNC1H1,0.2894,0.0603,0.2291
ZHX2,0.738,0.5089,0.22909999999999997
ATP6V0C,0.1673,-0.0614,0.22870000000000001
SLC35B3,0.2723,0.0436,0.2287
SENP8,0.2166,-0.0119,0.22849999999999998
ACP1,0.462,0.2337,0.22830000000000003
DDAH2,0.4842,0.2559,0.2283
N4BP2L2,0.2013,-0.0269,0.22820000000000001
HSPA6,-0.0592,-0.2873,0.2281
OVOL2,0.5098,0.2818,0.22800000000000004
POC5,0.3686,0.1406,0.22799999999999998
WDR77,0.4205,0.1927,0.22779999999999997
MDH1,0.134,-0.0937,0.2277
TRMT13,0.2702,0.0425,0.22769999999999999
NCK2,0.2043,-0.0229,0.2272
LZTR1,0.1956,-0.0316,0.2272
RTN2,0.5238,0.2968,0.22700000000000004
PREP,0.4016,0.1746,0.227
CCNYL1,0.1918,-0.035,0.2268
GET4,0.4431,0.2163,0.2268
C2CD3,0.1159,-0.1109,0.2268
ITGB5,0.5302,0.3037,0.22649999999999998
ULBP3,0.457,0.2306,0.22640000000000002
MIDEAS,0.3868,0.1605,0.22629999999999997
FOPNL,0.0822,-0.1438,0.226
ARNTL2,0.4635,0.2378,0.2257
PRRC1,0.5062,0.2805,0.22569999999999996
ATXN7L3,0.2353,0.0098,0.2255
ATG101,0.2187,-0.0067,0.22540000000000002
USP25,0.4099,0.1845,0.2254
ITSN1,0.4696,0.2444,0.2252
TMED4,0.2776,0.0525,0.22510000000000002
ABI1,-0.142,-0.367,0.225
MTHFR,0.4233,0.1983,0.225
XRN1,0.4014,0.1764,0.22499999999999998
TIA1,0.3199,0.095,0.22490000000000002
KIF5A,0.0765,-0.1483,0.2248
CAPZB,-0.0357,-0.2604,0.2247
RIT1,0.1756,-0.049,0.22460000000000002
SKAP2,0.374,0.1497,0.2243
KMT2E,0.3258,0.1015,0.22429999999999997
WASHC2A,0.2602,0.0361,0.2241
RAB11FIP1,0.6144,0.3903,0.22409999999999997
NFIA,0.1635,-0.0604,0.22390000000000002
TRIM44,0.4101,0.1863,0.22380000000000003
STK25,0.1755,-0.0483,0.2238
POGLUT2,0.6364,0.4126,0.22379999999999994
HSPG2,0.3512,0.1275,0.2237
NATD1,0.3275,0.104,0.22350000000000003
FLOT1,0.1255,-0.0977,0.2232
ALKBH7,0.3835,0.1604,0.22310000000000002
RSL24D1,-0.0506,-0.2737,0.2231
ITFG1,0.2468,0.0238,0.22299999999999998
SH3GL1,0.2808,0.0581,0.2227
DHX32,0.5633,0.3409,0.22240000000000004
BLOC1S5,-0.052,-0.2744,0.2224
PAGR1,0.329,0.1068,0.2222
ZGPAT,0.3434,0.1212,0.22219999999999998
RNLS,0.5981,0.3759,0.22219999999999995
IGLV1-36,0.3698,0.1477,0.22210000000000002
FYN,0.394,0.172,0.22200000000000003
ARHGAP32,0.7756,0.5538,0.2218
MGAM,0.5614,0.3396,0.2218
EEA1,0.5271,0.3054,0.2217
CDK17,0.5051,0.2837,0.22139999999999999
EHD1,0.3266,0.1053,0.2213
APBA3,0.0313,-0.19,0.2213
ATP6V1G1,0.1286,-0.0926,0.2212
DNAAF2,0.4337,0.2125,0.22119999999999998
LARP1B,0.6398,0.4187,0.22110000000000002
ACAA1,0.5455,0.3248,0.2207
CTNNAL1,0.4902,0.2695,0.2207
SUSD5,0.3601,0.1394,0.22069999999999998
RRAGC,0.4156,0.1952,0.2204
AP1S1,0.3488,0.1288,0.22
FAM122B,0.1257,-0.0942,0.2199
ZBTB17,0.0382,-0.1817,0.21989999999999998
HBP1,0.3015,0.0817,0.2198
E2F3,0.6329,0.4131,0.2198
SDHAF3,0.4874,0.2677,0.2197
CDA,0.5481,0.3286,0.21950000000000003
CSNK1G2,0.2022,-0.0173,0.2195
TLN1,0.4467,0.2272,0.21949999999999997
CFAP161,0.6963,0.4769,0.21940000000000004
AKR1C1,0.4555,0.2362,0.21930000000000002
HECA,0.3236,0.1044,0.2192
MRPS33,0.1467,-0.0723,0.219
ZNF410,0.2986,0.0796,0.21899999999999997
CEP250,0.1567,-0.0621,0.2188
ZNF460,0.4746,0.256,0.21860000000000002
MAGED1,0.7676,0.5493,0.21829999999999994
N4BP1,0.2424,0.0243,0.21810000000000002
ZNF84,0.1227,-0.0954,0.21810000000000002
FLCN,0.3358,0.1177,0.2181
LDB1,0.145,-0.0728,0.2178
LIPE,0.1697,-0.0481,0.2178
FBXO11,0.4196,0.2018,0.21779999999999997
PIK3C3,0.3073,0.0897,0.21760000000000002
ATF1,0.271,0.0534,0.21760000000000002
MOB3C,0.4594,0.2418,0.2176
IKZF1,0.5894,0.372,0.21740000000000004
MSL3,0.174,-0.0434,0.21739999999999998
CETN2,0.6669,0.4496,0.21730000000000005
NME9,0.2518,0.0346,0.21720000000000003
ALKBH4,0.2255,0.0085,0.217
AKT2,0.1933,-0.0236,0.2169
RAD23A,0.206,-0.0109,0.21689999999999998
UNKL,0.205,-0.0118,0.2168
VWA5B2,0.7857,0.569,0.2167
RNASE6,0.5472,0.3307,0.21650000000000003
GIMAP7,0.8037,0.5872,0.21649999999999991
USP47,0.1886,-0.0275,0.2161
RAB44,0.1104,-0.1055,0.21589999999999998
ZNF649,0.3384,0.1231,0.2153
STUB1,0.5662,0.351,0.21520000000000006
AKR1B1,0.633,0.4178,0.2152
NR4A1,0.2102,-0.0049,0.21509999999999999
ERRFI1,0.5996,0.3846,0.21500000000000002
ATP6V1D,0.0185,-0.1965,0.215
CADM4,0.4337,0.2187,0.21499999999999997
PIK3C2A,0.3681,0.1533,0.2148
MON1A,-0.1705,-0.3852,0.21469999999999997
DNPEP,-0.133,-0.3474,0.21439999999999998
FPGS,0.4152,0.2009,0.21430000000000002
CNTROB,0.2291,0.0148,0.2143
ALPK1,0.5146,0.3003,0.21429999999999993
ZNF629,0.5417,0.328,0.21369999999999995
SEC62,0.0724,-0.1411,0.21350000000000002
L1CAM,0.666,0.4526,0.21340000000000003
DCTN4,-0.0071,-0.2205,0.2134
NCKIPSD,0.4041,0.1907,0.2134
MSI2,0.6577,0.4443,0.21339999999999998
ZC3H4,0.2894,0.0761,0.2133
ZNF768,0.2155,0.0024,0.21309999999999998
PLEKHF2,0.4759,0.263,0.21289999999999998
HIF1A,0.4615,0.2487,0.21280000000000002
VPS37B,0.6212,0.4084,0.2128
RCBTB1,0.3217,0.109,0.2127
H1-0,0.0176,-0.195,0.2126
CFAP53,0.8661,0.6538,0.21229999999999993
GLRX3,0.4649,0.2528,0.21209999999999996
HUWE1,0.442,0.2302,0.21180000000000002
TIGAR,0.6604,0.4486,0.2118
GPNMB,0.5884,0.3767,0.21170000000000005
PUS7L,0.3497,0.138,0.2117
TRA2A,0.4144,0.2028,0.21159999999999998
WDR7,0.1587,-0.0527,0.2114
C8orf33,0.5347,0.3233,0.21139999999999998
EFCAB14,0.2921,0.0808,0.21130000000000004
AKAP10,0.4514,0.2404,0.21100000000000002
EP400,0.2014,-0.0096,0.211
LILRB1,0.3291,0.1182,0.2109
WDR11,0.0515,-0.1594,0.21089999999999998
ANKRD13A,0.5402,0.3297,0.21050000000000002
ZBED6,0.121,-0.0895,0.2105
PRG2,0.2306,0.0203,0.2103
ADH1B,0.676,0.4661,0.20990000000000003
STAT6,0.5284,0.3185,0.20989999999999998
GOLGA2,0.6765,0.4668,0.2097
LUC7L,0.2384,0.0289,0.2095
DENND2A,0.5167,0.3073,0.20940000000000003
EIPR1,0.0721,-0.1373,0.2094
CD5,0.4896,0.2802,0.20939999999999998
HPS1,0.2914,0.0821,0.20929999999999999
IL17RD,0.4033,0.1941,0.2092
SPA17,0.8385,0.6294,0.20910000000000006
KIAA0753,0.5157,0.3066,0.20910000000000006
PNMA1,0.4639,0.2548,0.20909999999999995
H1-2,0.0833,-0.1257,0.20900000000000002
MPRIP,0.4645,0.2557,0.20880000000000004
RILPL2,0.5791,0.3703,0.20879999999999993
CHMP1B,0.2022,-0.0065,0.2087
CALML5,0.2756,0.0669,0.2087
CHERP,0.6347,0.4261,0.20860000000000006
PCNT,0.0806,-0.1279,0.20850000000000002
AKAP11,0.1661,-0.0418,0.2079
TFCP2L1,0.3801,0.1728,0.20729999999999998
VPS26B,0.3116,0.1046,0.207
DDR1,0.5309,0.3241,0.20680000000000004
SOCS6,0.2735,0.0667,0.20680000000000004
EAF1,0.1455,-0.0609,0.2064
MKNK1,0.4711,0.2649,0.2062
RBM3,0.6048,0.3988,0.20600000000000002
OCRL,0.4779,0.272,0.20589999999999997
CCDC138,0.5814,0.3756,0.20580000000000004
ZNF687,0.665,0.4595,0.20550000000000002
TRIM32,0.6684,0.4629,0.20550000000000002
VILL,0.6762,0.4708,0.20540000000000003
GC,-0.0163,-0.2217,0.2054
KHK,0.3719,0.1666,0.2053
CNTRL,0.5892,0.3839,0.20529999999999993
GPX1,0.4214,0.2162,0.2052
BLZF1,0.2835,0.0783,0.2052
CASK,0.2393,0.0343,0.20500000000000002
TMPRSS2,0.6592,0.4543,0.20490000000000003
IFNGR1,0.1499,-0.0549,0.2048
ABCA1,0.3928,0.188,0.20479999999999998
ABLIM1,0.5065,0.302,0.20449999999999996
C1QTNF2,0.638,0.4336,0.20440000000000003
MBOAT2,0.6738,0.4696,0.20419999999999994
KLHL11,0.2924,0.0883,0.2041
PDCD6,0.0476,-0.1564,0.20400000000000001
ENTR1,0.3234,0.1195,0.20390000000000003
STAT3,0.6907,0.487,0.2037
SYNJ2BP,0.0437,-0.16,0.2037
KMT2D,0.3064,0.1028,0.2036
RLIM,0.2829,0.0794,0.2035
RASA1,0.4802,0.2769,0.20330000000000004
SWSAP1,-0.0264,-0.2297,0.20329999999999998
RNPC3,0.2479,0.0447,0.20320000000000002
HOXA11,0.4549,0.2519,0.203
UACA,0.6329,0.43,0.20290000000000002
AK7,0.7068,0.5039,0.20289999999999997
DAXX,0.462,0.2592,0.20280000000000004
CEP85,0.3043,0.1017,0.2026
CCDC25,0.4893,0.2867,0.2026
MIB1,-0.0825,-0.285,0.20249999999999996
IRS2,0.5785,0.3761,0.20240000000000002
VPS50,0.3646,0.1622,0.20239999999999997
ZDHHC17,0.0728,-0.1295,0.2023
THAP1,-0.0703,-0.2724,0.20209999999999997
THAP3,0.0085,-0.1935,0.202
UXS1,0.6131,0.4114,0.2017
XDH,0.8132,0.6116,0.2016
TCIRG1,0.3854,0.1839,0.2015
UCKL1,0.2384,0.0369,0.2015
MUC16,0.7177,0.5164,0.20130000000000003
TBCB,0.4057,0.2044,0.2013
GNA12,0.2851,0.0839,0.20120000000000002
PURB,0.2177,0.0167,0.201
RMC1,0.2905,0.0895,0.20099999999999998
TAX1BP1,0.53,0.3291,0.20090000000000002
BOD1,0.2209,0.02,0.20090000000000002
PYCR3,0.4785,0.2779,0.2006
PKN1,0.5256,0.3251,0.20049999999999996
NET1,0.1387,-0.0614,0.2001
ARRB2,0.7507,0.5507,0.20000000000000007
STEAP1,0.6574,0.4574,0.2
PGS1,0.4622,0.2622,0.2
B3GNTL1,0.2147,0.0147,0.2
GEN1,0.4516,0.2517,0.19990000000000002
MAN2C1,0.3734,0.1736,0.1998
DIP2A,0.3891,0.1894,0.1997
SIAH1,0.1102,-0.0895,0.1997
ATP6V1B1,0.6737,0.474,0.1997
KLHDC2,0.2172,0.0176,0.1996
FARSA,0.1747,-0.0247,0.1994
YWHAZ,0.4425,0.2432,0.1993
CEP63,-0.0528,-0.2519,0.1991
PANK4,0.2521,0.0532,0.1989
CCDC65,0.6532,0.4545,0.1987
CEP57,-0.0425,-0.2411,0.1986
ERC1,0.4686,0.27,0.1986
CUX1,0.1085,-0.0901,0.1986
SURF2,0.2527,0.0541,0.19859999999999997
IGHV3-20,0.3326,0.1341,0.1985
TENT5C,0.0263,-0.1722,0.19849999999999998
PIR,0.7274,0.5297,0.1977000000000001
PPP3CB,0.3395,0.1418,0.19770000000000001
KIF1C,0.6124,0.4148,0.19760000000000005
ATRIP,0.2303,0.0327,0.1976
RELB,0.6611,0.4636,0.1975
STXBP4,0.5919,0.3944,0.1975
VCPIP1,0.3878,0.1903,0.19749999999999998
ANGPTL1,0.5913,0.3939,0.19740000000000008
ZNHIT6,0.4654,0.268,0.19739999999999996
SEPHS1,0.1446,-0.0525,0.1971
DPY19L4,0.2698,0.073,0.19679999999999997
ERI1,0.6967,0.4999,0.19679999999999997
MTMR2,0.148,-0.0487,0.19669999999999999
PDPR,0.3719,0.1755,0.19640000000000002
MINDY2,0.5175,0.3211,0.19639999999999996
DRAM2,0.3776,0.1813,0.1963
MTMR8,0.6254,0.4291,0.19629999999999997
GMNN,0.6496,0.4533,0.19629999999999997
DICER1,0.5195,0.3233,0.19619999999999999
PNISR,0.425,0.229,0.19599999999999998
EFNB1,0.5733,0.3774,0.19590000000000002
WNT4,0.5259,0.3301,0.19580000000000003
GRAP,0.5078,0.312,0.19580000000000003
LRRC14,-0.0526,-0.2484,0.1958
RUNX3,0.6892,0.4935,0.19570000000000004
ADAT3,0.2364,0.0407,0.19569999999999999
APEX2,0.2748,0.0792,0.1956
NDUFA12,0.0091,-0.1865,0.1956
MBP,0.6826,0.4871,0.1955
DNM2,0.4078,0.2123,0.1955
MAST4,0.6548,0.4594,0.19540000000000007
KAT2A,0.2063,0.011,0.1953
PIN4,0.4995,0.3042,0.19529999999999997
BBS5,0.177,-0.0182,0.19519999999999998
SCLT1,0.1352,-0.0599,0.1951
PHLPP1,0.1011,-0.0939,0.195
DTNB,0.4222,0.2274,0.19480000000000003
ARF4,0.4921,0.2973,0.19479999999999997
GNL3L,0.4668,0.2721,0.19469999999999998
DPH3,0.1651,-0.0296,0.19469999999999998
RPTOR,0.1739,-0.0207,0.1946
ARIH2,0.3521,0.1576,0.19450000000000003
CLEC14A,0.2165,0.022,0.1945
SUGT1,0.4434,0.249,0.19440000000000002
SOS2,0.3274,0.1331,0.19430000000000003
TH,0.1613,-0.033,0.1943
IGHV3-64,0.3367,0.1425,0.1942
ANXA7,0.4648,0.2706,0.19419999999999998
FSBP,0.3969,0.2027,0.19419999999999998
MED10,0.2919,0.0977,0.19419999999999998
SNX18,0.3201,0.1259,0.19419999999999998
STK11,0.0213,-0.1727,0.194
MAML3,0.4989,0.3049,0.194
ZFAND5,0.1144,-0.0795,0.19390000000000002
TCEA2,0.5902,0.3963,0.19389999999999996
CD163L1,-0.0386,-0.2324,0.1938
ACOT9,0.508,0.3143,0.19369999999999998
RAB9A,0.603,0.4095,0.1935
CCDC171,-0.3458,-0.5393,0.1935
CYFIP2,0.6315,0.4381,0.19339999999999996
OVCA2,0.3173,0.1242,0.19310000000000002
VARS1,0.5367,0.3436,0.19309999999999994
VPS26C,0.0986,-0.0944,0.193
EMX2,0.433,0.24,0.193
RSBN1L,0.5014,0.3084,0.19299999999999995
FKBPL,0.3353,0.1427,0.1926
BACH1,0.5453,0.3527,0.1926
IGKV3-7,0.2475,0.055,0.1925
C11orf98,0.3994,0.207,0.1924
GPATCH8,0.4078,0.2155,0.1923
NAMPT,0.7842,0.5921,0.19210000000000005
GPATCH1,0.6534,0.4613,0.1921
HSPA13,0.5894,0.3974,0.19200000000000006
KLHL7,0.464,0.272,0.192
AC007906.2,0.7813,0.5893,0.19199999999999995
RCHY1,0.3176,0.1263,0.1913
ANAPC16,0.0036,-0.1876,0.19119999999999998
GIMAP2,0.4467,0.2556,0.1911
EXOC7,0.174,-0.0171,0.1911
ATP6V1A,0.2283,0.0376,0.1907
VWF,0.7219,0.5312,0.19069999999999998
GDI1,0.171,-0.0196,0.19060000000000002
MEAF6,0.0045,-0.1861,0.1906
ACAT1,0.4513,0.261,0.19029999999999997
EFCAB7,0.4957,0.3055,0.19019999999999998
MED24,0.2712,0.0812,0.19
RANBP10,0.4701,0.2804,0.18970000000000004
TMSB4X,0.6125,0.4229,0.18960000000000005
TBC1D22B,0.4358,0.2462,0.18960000000000002
GIGYF1,0.186,-0.0036,0.1896
FKBP1A,0.0325,-0.1571,0.1896
LENG9,0.595,0.4054,0.1896
WDR73,0.3272,0.1378,0.18939999999999999
MAP2K2,0.1183,-0.071,0.1893
ATXN2L,0.4662,0.277,0.18919999999999998
TIAM1,0.6084,0.4194,0.18900000000000006
AZI2,0.4403,0.2513,0.189
IFI35,0.7294,0.5405,0.18890000000000007
XPC,0.4319,0.243,0.1889
DERA,0.0188,-0.17,0.18880000000000002
NUP214,0.5291,0.3403,0.18880000000000002
SMG6,0.3205,0.1317,0.1888
PRKD3,0.3035,0.1152,0.1883
ZBTB43,-0.0219,-0.2102,0.1883
F5,0.3494,0.1611,0.1883
POLM,0.1292,-0.059,0.1882
PHF21A,0.4683,0.2801,0.18819999999999998
YJU2,0.2782,0.0901,0.1881
MICAL3,0.3889,0.2009,0.18800000000000003
CFAP410,0.1636,-0.0244,0.188
S100A8,0.6793,0.4915,0.18780000000000002
MPO,-0.0885,-0.2763,0.1878
PTPN14,0.6898,0.502,0.18779999999999997
PXDN,0.8185,0.6308,0.18769999999999998
DAPL1,0.7096,0.522,0.1876
PDCD10,0.374,0.1865,0.1875
SOX13,0.5625,0.3753,0.18719999999999998
FKBP15,0.587,0.3998,0.18719999999999998
ARHGAP45,0.693,0.5061,0.18689999999999996
MGME1,0.6911,0.5043,0.18680000000000008
OSTF1,0.2543,0.0677,0.18660000000000004
PRDX2,0.31,0.1235,0.1865
SP1,0.2904,0.104,0.1864
MID1,0.6131,0.4267,0.18639999999999995
IGLV3-27,0.2153,0.0291,0.18619999999999998
CAMKK2,0.3152,0.1291,0.1861
SIPA1,0.3961,0.2105,0.18560000000000001
SNX3,0.2111,0.0258,0.18530000000000002
ELP4,0.3401,0.1549,0.1852
HOXB6,0.7323,0.5471,0.18519999999999992
PDRG1,0.4624,0.2774,0.185
IL32,0.376,0.1912,0.1848
YAF2,0.2393,0.0547,0.18460000000000001
MAPK14,0.4553,0.2707,0.1846
AKT1S1,0.2002,0.0156,0.1846
ZNF641,0.5901,0.4057,0.18439999999999995
ZC2HC1A,0.5733,0.3891,0.18420000000000003
SINHCAF,0.5549,0.3707,0.18419999999999997
MTMR10,0.5704,0.3863,0.18410000000000004
CD300A,0.6764,0.4923,0.18409999999999999
PLA2G7,0.5634,0.3794,0.184
DOP1A,0.1557,-0.0281,0.18380000000000002
CCL18,0.4012,0.2174,0.1838
ABLIM3,0.5888,0.4052,0.18359999999999999
EIF3H,0.3258,0.1422,0.18359999999999999
APOBEC3G,0.8089,0.6255,0.1834
ARRDC1,0.3257,0.1424,0.1833
CKMT2,0.7535,0.5703,0.18319999999999992
GATA2,0.7158,0.5327,0.18310000000000004
CARD11,0.7054,0.5223,0.18310000000000004
EXT2,0.3759,0.1928,0.1831
ENTPD2,0.2768,0.0938,0.183
ARPC3,-0.0862,-0.2692,0.183
PEX1,0.624,0.441,0.183
ZNF408,0.1502,-0.0327,0.1829
OTUD4,0.5237,0.341,0.18270000000000003
ACTG1,0.0671,-0.1151,0.1822
DEPDC5,0.206,0.0238,0.18219999999999997
FBXW7,0.0252,-0.1569,0.1821
ZNRD1,0.1937,0.0116,0.1821
MT-CO3,0.1418,-0.04,0.18180000000000002
ASAP3,0.7561,0.5743,0.18179999999999996
SCRN2,0.4937,0.312,0.18170000000000003
CSRP2,0.4354,0.2537,0.18170000000000003
THEM4,0.6501,0.4685,0.18159999999999998
ARL2BP,0.3517,0.1702,0.18150000000000002
NCOA6,0.451,0.2695,0.1815
CCNY,0.1961,0.0147,0.1814
B3GNT2,0.2919,0.1105,0.1814
HNRNPM,0.2953,0.114,0.18130000000000002
MBNL3,0.5177,0.3365,0.18120000000000003
COMMD9,0.0835,-0.0977,0.1812
ZNF462,0.5648,0.3836,0.18119999999999997
TUBA8,0.094,-0.087,0.181
MOB2,0.2947,0.1139,0.18080000000000002
UBQLN1,-0.0696,-0.2504,0.18080000000000002
TPK1,0.7379,0.5571,0.18079999999999996
DHX33,0.2067,0.026,0.1807
GLRX2,0.2395,0.0588,0.1807
POMP,0.2058,0.0251,0.1807
CLK2,0.414,0.2333,0.18069999999999997
CMTR1,0.5353,0.3548,0.1805
ZC3HAV1,0.3449,0.1646,0.1803
ZNF598,0.5385,0.3582,0.18029999999999996
DENND5B,0.5376,0.3573,0.18029999999999996
MIF4GD,0.239,0.0588,0.1802
ATMIN,-0.36,-0.5401,0.18010000000000004
POGLUT3,0.3974,0.2174,0.17999999999999997
RHPN2,0.8379,0.6579,0.17999999999999994
TRADD,0.6063,0.4264,0.17989999999999995
ECD,0.3824,0.2026,0.17980000000000002
BLVRB,0.4307,0.251,0.17970000000000003
PTEN,0.4671,0.2875,0.17960000000000004
TRAF3,0.3284,0.1489,0.17950000000000002
GCNT2,0.6756,0.4962,0.1794
PDK2,0.626,0.4468,0.17920000000000003
MINDY3,0.4236,0.2444,0.17919999999999997
RPS6KA6,0.3788,0.1997,0.17910000000000004
SP2,-0.0311,-0.2102,0.1791
TSR3,0.2,0.0209,0.1791
TFPT,0.0509,-0.1282,0.1791
MTDH,0.2464,0.0674,0.179
GLUD1,0.4136,0.2347,0.17890000000000003
PAFAH1B2,-0.0143,-0.1932,0.1789
FAM92B,0.4277,0.2489,0.17880000000000001
NAGA,0.1223,-0.0565,0.17880000000000001
CARD10,0.403,0.2243,0.17870000000000003
ALS2,0.5467,0.368,0.17869999999999997
CCDC114,0.658,0.4794,0.17860000000000004
MPC2,0.2133,0.0347,0.17859999999999998
ARMC1,0.1828,0.0042,0.17859999999999998
ICA1,0.7725,0.5941,0.1784
SACS,0.6022,0.4239,0.17829999999999996
GIT2,0.5037,0.3256,0.17810000000000004
RASSF10,0.5347,0.3566,0.17809999999999998
RPS6KC1,0.2832,0.1052,0.178
BTBD7,0.2361,0.0583,0.1778
NMI,0.6443,0.4665,0.17779999999999996
IQCE,0.3042,0.1265,0.17770000000000002
ARHGAP39,0.2686,0.091,0.1776
MBTPS1,0.4109,0.2334,0.1775
NANS,0.6708,0.4933,0.17749999999999994
SPN,0.5415,0.3641,0.1774
STRN4,-0.0692,-0.2466,0.1774
LAMTOR2,0.1508,-0.0265,0.17729999999999999
UROS,0.2237,0.0467,0.17700000000000002
CHEK2,0.6676,0.4906,0.177
ARPP19,0.3196,0.1427,0.1769
WDR18,0.0597,-0.1172,0.1769
TMBIM1,0.603,0.4261,0.1769
SPPL2A,0.2465,0.0697,0.1768
SLC9A6,0.2358,0.0592,0.1766
FXR2,0.5719,0.3953,0.17659999999999998
WDR60,0.63,0.4535,0.1765
BORCS8,0.0521,-0.1244,0.1765
PAAF1,0.5598,0.3834,0.17639999999999995
HNRNPH2,0.1408,-0.0354,0.17620000000000002
SECISBP2L,0.587,0.411,0.176
AP5Z1,0.2197,0.0438,0.1759
DYNC1LI1,0.5676,0.3919,0.17569999999999997
CTPS2,0.7062,0.5306,0.1756000000000001
KLHL9,0.262,0.0865,0.17550000000000002
ATOX1,0.2892,0.1138,0.1754
POLR2F,0.1139,-0.0613,0.1752
BANP,-0.0079,-0.1829,0.17500000000000002
TMTC4,0.5623,0.3876,0.17470000000000002
IL16,0.7745,0.5998,0.17469999999999997
CUTC,0.5017,0.3271,0.17460000000000003
PPP1R1A,0.5834,0.4088,0.17460000000000003
CASD1,0.3941,0.2195,0.1746
DPCD,0.7291,0.5545,0.17459999999999998
IKBKB,0.3302,0.156,0.1742
PTMS,0.5369,0.3628,0.17410000000000003
STAU2,0.7015,0.5274,0.17410000000000003
ZNF407,0.2251,0.051,0.1741
TRIOBP,0.3623,0.1883,0.17400000000000002
ACTR1A,0.3555,0.1816,0.17389999999999997
