gene,spearman_r,p_value,n_samples
FAM166C,0.2482,0.10857438288893223,43
SMTN,0.2481,0.011107263280674786,104
PTX3,0.248,0.008690544247665346,111
KLF9,0.2479,0.41407779088907404,13
PLEKHG5,0.2479,0.06295506370686828,57
PCGF5,0.2479,0.008712343095875796,111
GNPTG,0.2479,0.008710326880128254,111
RPL27,0.2479,0.008719497715956724,111
NOP58,0.2477,0.008759803185316105,111
NEURL4,0.2477,0.008774726357036262,111
PRMT9,0.2477,0.00877120149492136,111
KAT7,0.2477,0.00877074327378876,111
CLEC11A,0.2474,0.008849636167355969,111
MPLKIP,0.2474,0.008834769832731772,111
USE1,0.2474,0.008848610915570614,111
LHFPL2,0.2473,0.01627722848856572,94
KNDC1,0.2473,0.415405119725538,13
ITGB1BP1,0.247,0.010685159512045465,106
PNPLA2,0.247,0.01030684065422634,107
POLR2K,0.2469,0.008977838046131633,111
BABAM1,0.2469,0.009003371435869139,111
PRR12,0.2469,0.00898746177196395,111
OS9,0.2467,0.012449767543075918,102
PTP4A2,0.2466,0.009071776609539966,111
GAS2L1,0.2466,0.009077312550201666,111
ANKRA2,0.2466,0.18904213682992863,30
EXOG,0.2464,0.009131380114379025,111
ELK3,0.2464,0.05555600436562684,61
CYS1,0.2464,0.18148167799960757,31
LRRC32,0.2463,0.012143407678237171,103
COX7C,0.2462,0.00920694647391537,111
RP2,0.2458,0.009327025216302454,111
CCDC40,0.2458,0.06293536985567313,58
NME6,0.2457,0.00932909896880247,111
EMC1,0.2456,0.009376814740286666,111
SLC37A2,0.2456,0.27054137518067206,22
AKT1S1,0.2455,0.009396612615430257,111
ACAP3,0.2455,0.012877835447595787,102
CTU1,0.2454,0.009434100018016438,111
CDC42SE1,0.2453,0.012515737519693287,103
UBXN2A,0.2453,0.011264231593950026,106
NOS1,0.2453,0.009461213331766015,111
MICU2,0.245,0.009557487677234648,111
C5orf49,0.2449,0.12776341356809928,40
MYOC,0.2449,0.011404118243614404,106
TMEM39A,0.2449,0.02145890319301997,88
IFT52,0.2449,0.009567617275383166,111
CA1,0.2449,0.1920438013514832,30
RPL5,0.2448,0.009623454866895273,111
ILK,0.2445,0.00971491081196984,111
SAP30BP,0.2443,0.009773869332432976,111
ABHD13,0.2443,0.009770174141079528,111
TAF5L,0.2443,0.009765413705406529,111
SMTNL2,0.2443,0.06216724919097421,59
RBCK1,0.2441,0.009825775782726993,111
AIMP1,0.2441,0.009825775782726993,111
PIGK,0.2441,0.00983428865673083,111
HIVEP1,0.2441,0.024375487519486566,85
MKS1,0.244,0.06487226475405884,58
ANTKMT,0.2438,0.17163250919940976,33
TOMM40L,0.2438,0.164769379621289,34
CRISP3,0.2436,0.009994464012914596,111
TSPYL2,0.2436,0.17904683878817373,32
NDUFAF8,0.2434,0.011514577351800179,107
RASA4,0.2431,0.12081172797640324,42
SLC7A6OS,0.2431,0.010156103026768289,111
DBP,0.243,0.06601848664787745,58
ACTR2,0.2429,0.010216680289965103,111
SFMBT1,0.2428,0.017750272469777822,95
CSRP2,0.2428,0.010245778275497865,111
SUDS3,0.2426,0.010291321247211951,111
WDR36,0.2426,0.010298331303979886,111
COL4A5,0.2423,0.012338200950238585,106
ELAVL1,0.2423,0.010386456979274225,111
SMARCA5,0.2422,0.010427287031955886,111
PABPC4,0.2422,0.05385936204904617,64
CPSF4,0.2422,0.010422410438427619,111
SEMA4A,0.2421,0.01048065391496418,111
RNF25,0.242,0.010512738103430595,111
CAVIN1,0.242,0.010488041640859605,111
INO80,0.2418,0.010560028672965176,111
COPS7A,0.2418,0.010561561378129468,111
