gene,spearman_r,p_value,n_samples
GAS2L1,0.6195,2.4319182177117624e-09,76
CCS,0.6195,3.326303704890418e-10,84
C5AR1,0.6193,9.833928695716692e-07,52
POP1,0.6192,3.4235206584325067e-10,84
TTBK1,0.6192,0.00015758682985436348,32
TXNRD3,0.6191,3.4431595868429634e-10,84
ACTN1,0.6189,3.4920055152633183e-10,84
CYP1B1,0.6187,9.613909389466454e-10,80
OTULINL,0.6186,9.695331131844467e-10,80
DENND4A,0.6183,3.695726067276242e-10,84
CPD,0.6183,3.692659102940457e-10,84
IFIT1,0.6182,3.716316140976452e-10,84
ADAMTSL4,0.6181,3.746911495168146e-10,84
RAB31,0.618,3.7924736160303005e-10,84
KIAA1143,0.6179,3.814929479958679e-10,84
C1R,0.6179,3.801924525832609e-10,84
FARP1,0.6177,3.8732163698758365e-10,84
DDO,0.6176,3.9037893641674244e-10,84
FAM120A,0.6176,3.902620228359147e-10,84
RAPH1,0.6176,3.90126931738509e-10,84
IQGAP1,0.6175,3.9400695371089516e-10,84
POR,0.6174,3.9761766302484113e-10,84
HDGF,0.6174,3.9735648112522547e-10,84
GPRIN3,0.6173,4.004941140009386e-10,84
ALPK2,0.6172,4.0519596620365835e-10,84
TMEM119,0.6172,2.075097175107608e-08,68
ABI3BP,0.6172,4.056473345341136e-10,84
RCN1,0.6171,4.083370828611544e-10,84
GNAO1,0.617,4.119034519917959e-10,84
SLC16A7,0.617,4.1009090948035263e-10,84
ERP44,0.6169,4.1583526441209785e-10,84
S100A6,0.6169,4.1406514972919596e-10,84
DDAH2,0.6169,4.1465557259715957e-10,84
C1orf122,0.6169,4.1336808949777823e-10,84
OCIAD2,0.6168,4.184027397188963e-10,84
SCRN2,0.6168,4.174589237947155e-10,84
SLC17A3,0.6167,4.227939504872499e-10,84
NSF,0.6166,4.2581107417063654e-10,84
PPBP,0.6166,4.264233720315787e-10,84
PACS2,0.6165,4.278280574263594e-10,84
GHDC,0.6165,4.2816385100835125e-10,84
PRPSAP2,0.6165,4.2752515544201704e-10,84
CRAT,0.6164,4.3261883497887456e-10,84
OTUB1,0.6162,4.3781888057933245e-10,84
DUSP3,0.6162,4.4037844547702915e-10,84
SFXN3,0.616,4.4596038866723156e-10,84
PGP,0.616,4.4507021922869853e-10,84
SSH3,0.616,4.446928996030712e-10,84
SCFD1,0.6159,4.492573038645628e-10,84
USP5,0.6159,4.5050657733726853e-10,84
CALD1,0.6158,4.5327694933797413e-10,84
PPP1R37,0.6157,4.566253415016096e-10,84
CD55,0.6155,4.662990604435624e-10,84
KIAA1671,0.6155,4.6485859073884177e-10,84
PLEKHO2,0.6154,4.708904371541115e-10,84
PLCD1,0.6154,4.6991976454382e-10,84
AGTR1,0.6154,0.033169901090105904,12
SLC3A1,0.6153,4.748208099998241e-10,84
NAIP,0.6153,4.720754567534162e-10,84
DCUN1D1,0.6153,4.731108411135436e-10,84
CGGBP1,0.6152,4.768441535086671e-10,84
IGHV1-69-2,0.6151,0.011217564279327975,16
CERS2,0.6148,4.913328793320828e-10,84
B3GLCT,0.6146,5.002934628968075e-10,84
DTD1,0.6145,5.055052312717607e-10,84
PPFIA1,0.6144,5.083997639890037e-10,84
EPCAM,0.6143,5.133463388027167e-10,84
TDRD7,0.6142,5.201503900244672e-10,84
GALNT14,0.6142,5.193140062474089e-10,84
UHRF2,0.614,5.267682786748145e-10,84
CPXM2,0.6138,5.357875470683027e-10,84
ACOT7,0.6138,5.369910579264522e-10,84
CMTM3,0.6138,0.0039961523783834845,20
FAM135A,0.6137,0.00018745009460609797,32
PTPN1,0.6135,5.503968582113482e-10,84
SEC23A,0.6133,5.566103352723907e-10,84
ACO2,0.6132,5.632978675646904e-10,84
C12orf75,0.6131,5.691968393763321e-10,84
KAT2B,0.613,0.004053692495664704,20
ATP6V1G2,0.6129,5.759332646891668e-10,84
FAM172A,0.6129,5.744376199768987e-10,84
ZNF148,0.6128,5.789343963849537e-10,84
MPST,0.6128,5.830739458762582e-10,84
SEPTIN8,0.6127,3.675422186430011e-06,48
BHMT2,0.6127,5.87823845184902e-10,84
IDE,0.6125,5.938346060492748e-10,84
PNP,0.6125,5.974665751378757e-10,84
SLC2A9,0.6123,6.069213401363112e-10,84
OGFOD2,0.6123,6.032256705767116e-10,84
PITPNM1,0.6122,6.111133265471775e-10,84
MYOZ1,0.6121,1.422892416118024e-06,52
RNF213,0.6121,6.177095158729645e-10,84
PDK2,0.6121,6.17844621924477e-10,84
GART,0.6121,6.132040346266458e-10,84
CMTR2,0.612,6.230352163220857e-10,84
POLI,0.6119,6.274384659861986e-10,84
NPEPPS,0.6119,6.231197190211596e-10,84
PCBD2,0.6118,6.292857483302042e-10,84
PCDH7,0.6118,0.011788405053115205,16
THYN1,0.6118,6.329531980347957e-10,84
GRB7,0.6118,6.303590372774835e-10,84
RASGRP2,0.6117,6.357130589708289e-10,84
SNX2,0.6117,6.366847602546984e-10,84
ARHGEF6,0.6115,6.485552587255292e-10,84
NFATC4,0.6113,8.082807328426177e-08,64
OAS1,0.6112,6.648591062369471e-10,84
BCL2L13,0.6111,6.653611242701364e-10,84
MZB1,0.6111,6.693715054708332e-10,84
C6orf132,0.6108,1.219326896232206e-08,72
CPPED1,0.6106,6.928219642681031e-10,84
TPP2,0.6106,6.934274749958931e-10,84
ZNRF2,0.6106,6.930921773872016e-10,84
MARCO,0.6105,0.0042487826519470445,20
USP8,0.6104,7.098055772017771e-10,84
ATP6V1C1,0.6102,7.157158700202573e-10,84
SH3BGRL2,0.6102,7.198810532548962e-10,84
PGRMC1,0.61,7.279857449173303e-10,84
TSC22D1,0.6099,4.976798012161031e-09,76
PSME4,0.6099,7.390970292909293e-10,84
SLC46A3,0.6097,0.004314460519559895,20
TM9SF4,0.6097,7.468998177765411e-10,84
FRK,0.6096,7.546529331910359e-10,84
FARSB,0.6095,7.581899512827613e-10,84
ITPR2,0.6095,7.626962199381343e-10,84
FAM162A,0.6094,7.698338862947697e-10,84
SPATA20,0.6093,7.729681632797915e-10,84
F2RL1,0.6091,2.418990185089368e-07,60
CPM,0.6089,8.000706074076807e-10,84
MIA2,0.6088,8.026665617804016e-10,84
LARP4,0.6087,8.084885473574374e-10,84
ARHGAP28,0.6087,9.478899212405831e-08,64
NR4A1,0.6087,0.0015973786342728974,24
ANP32E,0.6087,8.11976737250666e-10,84
MCM2,0.6086,8.197575755367368e-10,84
RAB11FIP2,0.6086,8.195825426890215e-10,84
NECTIN3,0.6083,8.366895409035721e-10,84
LAMB3,0.6082,1.7342001729350916e-06,52
APBB1,0.6082,8.430476822213167e-10,84
ACAP2,0.608,8.558101699331256e-10,84
SLC25A42,0.6079,8.642648733522375e-10,84
CALHM6,0.6075,0.0016402388110043976,24
HPS4,0.6075,5.920199434736687e-09,76
RBPMS2,0.6073,9.053588556910033e-10,84
ADGRG1,0.6073,9.116628515473884e-10,84
MSRB1,0.6072,2.3476264781848933e-09,80
USP9X,0.607,9.287587867332098e-10,84
YKT6,0.607,9.297179403750424e-10,84
ARHGAP27,0.6069,9.388810241974808e-10,84
PHF2,0.6068,9.452698375689438e-10,84
SERPINB9,0.6068,9.434320217165822e-10,84
TRAPPC8,0.6065,9.69149715077999e-10,84
SERPINB1,0.6065,9.649572088007797e-10,84
RAB7A,0.6065,9.656262283578526e-10,84
FCN1,0.6063,2.524561806557444e-09,80
ARHGEF5,0.6063,9.853579595945698e-10,84
SLC36A1,0.6063,1.2896782343690536e-05,44
TOM1L2,0.6061,9.96591291836008e-10,84
NUDT15,0.6061,1.002217869382682e-09,84
FAM114A2,0.6061,9.997547411916014e-10,84
ARSA,0.6061,1.0018225937968545e-09,84
AUH,0.606,1.0098820159611518e-09,84
HSD17B12,0.606,1.005745870696766e-09,84
NAP1L5,0.6058,1.0217855583289392e-09,84
RGN,0.6058,1.0235675418800465e-09,84
GSK3B,0.6057,1.036974119744131e-09,84
SEC24C,0.6057,1.0337726953535398e-09,84
SIPA1L2,0.6056,2.9587923104931425e-07,60
DNAJC12,0.6055,1.045786969479692e-09,84
NAXD,0.6054,1.057453482260972e-09,84
MFSD4B,0.6054,1.161296787857628e-07,64
WDR19,0.6053,1.0628841556851158e-09,84
ZDHHC2,0.6053,0.0017223432180812203,24
TUBG2,0.6052,7.794585259359796e-07,56
OSMR,0.6051,1.353279536532293e-05,44
USP4,0.6051,1.085689941058176e-09,84
SORBS2,0.6049,1.100611758052045e-09,84
ERI1,0.6048,1.1071393302340196e-09,84
UACA,0.6048,1.1113918088024282e-09,84
NNMT,0.6048,1.110621354532725e-09,84
KDM3B,0.6047,1.1144823917727642e-09,84
ABCG1,0.6047,1.114925359323369e-09,84
C5orf15,0.6046,1.2163060418382513e-07,64
PDGFD,0.6046,5.339679003755154e-06,48
FGF1,0.6046,1.1260730543227236e-09,84
MITF,0.6046,1.1290355286924196e-09,84
CLRN3,0.6045,7.379642509229497e-09,76
EHD1,0.6044,1.1421380751537313e-09,84
SLC7A6OS,0.6042,1.1632576613714538e-09,84
SMARCAL1,0.6042,1.16368969075359e-09,84
SENP7,0.6042,1.1642565347695333e-09,84
GNE,0.6041,1.1700756740023348e-09,84
RNF214,0.604,1.1833262835019325e-09,84
OLA1,0.6039,1.1961782637187164e-09,84
CD274,0.6039,0.004805557179438937,20
LGALS1,0.6038,1.1980336823901627e-09,84
SLC35A5,0.6038,1.9705817837077593e-08,72
HOXD4,0.6037,1.4347697143154143e-05,44
SIRT2,0.6037,1.2094190193156846e-09,84
RUVBL1,0.6037,1.2151791076426907e-09,84
COL1A1,0.6036,1.2252501975917145e-09,84
SUMF1,0.6035,1.230337208633252e-09,84
PIR,0.6035,1.2320358436339892e-09,84
KIFC3,0.6033,1.2516940898133763e-09,84
CDK5,0.6032,1.255609803790166e-09,84
NEMF,0.6032,1.2651846226194567e-09,84
TTC27,0.603,1.2770433627196088e-09,84
MSH3,0.603,1.2837471274276702e-09,84
UNC5B,0.603,2.2381958762110076e-06,52
CRACD,0.6029,2.092203078363885e-08,72
