gene,tumor_r,normal_r,delta_r
PSMA5,0.3279,0.2838,0.04410000000000003
TMEM38A,0.822,0.7779,0.04409999999999992
NFS1,0.5445,0.5005,0.04400000000000004
SEC13,0.2878,0.2438,0.04400000000000001
COQ3,0.5742,0.5303,0.04390000000000005
NISCH,0.4457,0.4018,0.043899999999999995
HYAL2,0.237,0.1931,0.043899999999999995
PIP5K1A,0.4384,0.3946,0.043800000000000006
FIBP,-0.0451,-0.0889,0.043800000000000006
KANSL3,0.2559,0.2121,0.043800000000000006
BTBD9,0.2369,0.1931,0.043800000000000006
AP1S2,0.3159,0.2721,0.043800000000000006
TSPAN11,0.4715,0.4277,0.04379999999999995
HYLS1,0.4357,0.3919,0.04379999999999995
CDK8,0.5119,0.4682,0.04370000000000002
C15orf40,0.271,0.2274,0.04360000000000003
PRKACA,0.2926,0.249,0.04360000000000003
RNF146,0.3199,0.2764,0.04350000000000004
RBM8A,0.461,0.4175,0.04350000000000004
PRICKLE3,0.5066,0.4631,0.04350000000000004
C4orf33,0.2567,0.2132,0.04349999999999998
CASD1,0.1254,0.082,0.04340000000000001
RIBC2,0.3992,0.3558,0.043399999999999994
TAF5,0.3876,0.3442,0.043399999999999994
CCPG1,0.5885,0.5451,0.043399999999999994
UBXN8,0.1191,0.0757,0.043399999999999994
KAT14,0.3588,0.3156,0.043200000000000016
AHI1,0.0143,-0.0289,0.0432
SLC25A16,0.2128,0.1696,0.04319999999999999
EPM2AIP1,0.3863,0.3431,0.04319999999999996
P2RX4,0.6043,0.5612,0.043099999999999916
IL1R1,0.6457,0.6027,0.04300000000000004
RAB11FIP3,0.2968,0.2538,0.04299999999999998
STAM2,0.6244,0.5814,0.04299999999999993
IKBIP,0.7248,0.6819,0.04290000000000005
AGTPBP1,0.5041,0.4612,0.042899999999999994
KLHL8,0.1445,0.1016,0.042899999999999994
FKTN,-0.2363,-0.2792,0.042899999999999994
SSR3,0.2118,0.1689,0.042899999999999994
CLEC5A,0.6144,0.5716,0.04279999999999995
ZNF48,0.3267,0.284,0.042700000000000016
RBCK1,0.5407,0.498,0.04269999999999996
UBE2V2,0.4999,0.4573,0.04260000000000003
RAC1,0.1557,0.1131,0.0426
ZNF12,0.4193,0.3768,0.04249999999999998
RASSF1,0.5955,0.553,0.04249999999999998
CNNM2,0.4095,0.367,0.04249999999999998
GXYLT2,0.6496,0.6071,0.04249999999999998
NCKIPSD,0.5615,0.5191,0.04239999999999999
CHAD,0.1551,0.1127,0.04239999999999999
IGLV2-23,0.1492,0.1068,0.04239999999999999
PDIA2,0.5277,0.4853,0.04239999999999994
WDCP,0.5963,0.554,0.042300000000000004
PPP1R35,0.4093,0.3671,0.042200000000000015
NCK2,0.5938,0.5516,0.042200000000000015
SHANK1,0.1645,0.1223,0.0422
TPSB2,0.2281,0.1859,0.04219999999999999
MRPL9,0.4343,0.3922,0.042100000000000026
INF2,0.26,0.2179,0.0421
MTMR9,0.5159,0.4739,0.04200000000000004
PCDHGC5,0.2281,0.1861,0.04200000000000001
TMEM132C,0.0532,0.0112,0.041999999999999996
GMPPB,0.5469,0.505,0.04190000000000005
GAS2,0.6582,0.6163,0.04190000000000005
TLE3,0.1842,0.1423,0.04189999999999999
EVA1C,0.4527,0.4108,0.04189999999999999
PPP1R7,0.3139,0.2721,0.041800000000000004
MON1A,0.3173,0.2755,0.041800000000000004
SNRPE,0.2969,0.2551,0.041800000000000004
CCDC85B,0.3761,0.3344,0.041700000000000015
MRPL49,0.2269,0.1852,0.04169999999999999
C10orf88,0.468,0.4264,0.041600000000000026
CDC42EP1,0.4576,0.416,0.041600000000000026
RRP8,0.2756,0.2341,0.04150000000000001
TGOLN2,0.5575,0.516,0.04149999999999998
ACTB,0.5414,0.4999,0.04149999999999998
MEN1,0.5555,0.514,0.04149999999999998
ATP6V0D1,0.4311,0.3896,0.04149999999999998
KBTBD2,0.5497,0.5082,0.04149999999999998
BBC3,0.2755,0.2341,0.04140000000000002
ZNF770,0.0762,0.0348,0.041400000000000006
GARNL3,0.1585,0.1171,0.041400000000000006
PRKN,0.358,0.3166,0.04139999999999999
PKNOX2,0.5478,0.5064,0.04139999999999999
CASTOR1,0.6193,0.578,0.0413
ITK,0.5812,0.5399,0.0413
TMEM67,0.2769,0.2356,0.041299999999999976
ZNF7,0.5729,0.5317,0.041200000000000014
DENND2D,0.5742,0.533,0.041200000000000014
ATP6V0C,-0.0341,-0.0753,0.04120000000000001
VPS28,0.1782,0.137,0.04119999999999999
NUP43,0.3525,0.3113,0.04119999999999996
HOOK3,0.5912,0.55,0.0411999999999999
WASHC1,-0.241,-0.2821,0.041100000000000025
MAPRE1,0.5726,0.5315,0.041100000000000025
DYNLRB1,0.371,0.3299,0.04109999999999997
CCNDBP1,0.4263,0.3853,0.041000000000000036
IL2RG,0.7762,0.7352,0.041000000000000036
CCDC102A,0.4575,0.4165,0.041000000000000036
MANEAL,0.8036,0.7626,0.041000000000000036
PLEKHM3,0.1461,0.1052,0.040900000000000006
TNFSF12,0.3853,0.3444,0.04089999999999999
PTTG1IP,0.4683,0.4274,0.04089999999999999
RBMS1,0.5882,0.5473,0.040899999999999936
ATP2A1,0.1805,0.1397,0.0408
APLF,0.2689,0.2281,0.040799999999999975
TNS1,0.2562,0.2154,0.040799999999999975
CLCN6,0.3357,0.295,0.040700000000000014
EIF2S2,0.4214,0.3807,0.040700000000000014
ARL1,0.4716,0.4309,0.040700000000000014
PPP2R2D,0.1458,0.1051,0.040700000000000014
SERPINF2,0.0106,-0.0301,0.0407
DCN,0.4992,0.4585,0.04069999999999996
CSF1,0.4069,0.3662,0.04069999999999996
AP3M2,0.5269,0.4863,0.040600000000000025
P2RY13,0.6355,0.5949,0.04059999999999997
CAB39,0.6998,0.6592,0.04059999999999997
FMN1,0.677,0.6365,0.04050000000000009
NFAM1,0.1745,0.134,0.04049999999999998
PRKCH,0.3943,0.3538,0.04049999999999998
MBLAC2,0.3886,0.3481,0.04049999999999998
SP4,0.5532,0.5127,0.04049999999999998
GLOD4,0.331,0.2907,0.0403
CTBP1,0.5728,0.5325,0.0403
NKD2,0.7473,0.707,0.0403
ATG12,0.0052,-0.0351,0.0403
ZNF623,0.6397,0.5995,0.040200000000000014
NELL2,0.706,0.6658,0.040200000000000014
LY86,0.5856,0.5454,0.040200000000000014
APH1A,0.4499,0.4097,0.040200000000000014
AMPD2,0.6434,0.6032,0.040200000000000014
MED22,0.5339,0.4938,0.040100000000000025
COPS9,0.4113,0.3712,0.040100000000000025
ZNF23,0.1786,0.1385,0.0401
ERGIC1,0.4493,0.4092,0.04009999999999997
TMEM126A,0.3867,0.3466,0.04009999999999997
TOM1,0.6642,0.6242,0.040000000000000036
SEC61B,0.1847,0.1447,0.04000000000000001
DAAM2,0.4837,0.4438,0.03990000000000005
AP3S1,0.3808,0.3409,0.03990000000000005
CHKB,0.4977,0.4578,0.03989999999999999
GSDMB,0.5519,0.512,0.039899999999999936
C2CD3,0.2883,0.2485,0.0398
UNC5C,0.4316,0.3918,0.0398
CBX4,0.5341,0.4943,0.0398
DDX47,0.4684,0.4286,0.0398
PAGE2B,0.2577,0.2179,0.039799999999999974
MFSD4A,0.8436,0.8039,0.03970000000000007
CPA3,0.4282,0.3885,0.03970000000000001
ELL2,0.3743,0.3346,0.03970000000000001
SKIL,0.167,0.1273,0.03970000000000001
PLEKHA3,0.4436,0.4039,0.03970000000000001
LZTS2,0.4699,0.4302,0.03969999999999996
SRGN,0.6857,0.646,0.03969999999999996
RPF2,0.3056,0.2659,0.03969999999999996
NHLRC3,0.2728,0.2332,0.039599999999999996
C11orf96,0.6701,0.6306,0.03949999999999998
DYNC1I1,0.4603,0.4208,0.03949999999999998
RRBP1,0.5847,0.5452,0.03949999999999998
TEX264,0.4456,0.4061,0.03949999999999998
SETD2,0.5505,0.511,0.03949999999999998
TPST2,0.5294,0.4899,0.03949999999999998
ENG,0.6946,0.6551,0.03949999999999998
SAPCD2,0.4028,0.3633,0.03949999999999998
MPPE1,0.3074,0.2679,0.03949999999999998
RRM2B,0.5756,0.5361,0.03949999999999998
SMIM20,0.4174,0.3779,0.03949999999999998
CHGB,0.2476,0.2081,0.03949999999999998
DYRK1B,0.4225,0.383,0.03949999999999998
QSOX2,0.6316,0.5922,0.0394000000000001
MLX,-0.0086,-0.048,0.039400000000000004
PRXL2C,0.102,0.0626,0.03939999999999999
B3GALNT2,0.5301,0.4908,0.0393
CYGB,0.6271,0.5878,0.0393
CARNS1,0.5393,0.5,0.0393
KRT72,-0.0327,-0.072,0.039299999999999995
PEX11A,0.4248,0.3856,0.03920000000000001
IFT88,0.5633,0.5241,0.03920000000000001
TRAPPC11,0.3919,0.3527,0.03920000000000001
POLR1C,0.6763,0.6371,0.03920000000000001
ALG13,0.2108,0.1716,0.039199999999999985
IL18R1,0.5801,0.5409,0.0391999999999999
KLHDC8B,0.5013,0.4622,0.03909999999999997
IGKV3D-20,0.4765,0.4374,0.03909999999999997
PRKAG1,0.3344,0.2953,0.03909999999999997
ITCH,0.664,0.625,0.039000000000000035
MARS2,0.5301,0.4911,0.039000000000000035
RIPK2,0.6651,0.6261,0.039000000000000035
SWI5,0.1976,0.1586,0.03900000000000001
GDE1,0.2111,0.1721,0.03900000000000001
TAF4,0.4094,0.3704,0.03899999999999998
PPTC7,0.2933,0.2543,0.03899999999999998
TIMM29,0.3364,0.2974,0.03899999999999998
SASS6,0.6081,0.5691,0.038999999999999924
CNDP2,0.6606,0.6216,0.038999999999999924
CDC25C,0.6506,0.6116,0.038999999999999924
PTPRJ,0.6039,0.565,0.038900000000000046
LXN,0.7097,0.6708,0.038900000000000046
SUSD5,0.509,0.4701,0.03889999999999999
DCUN1D4,0.4044,0.3655,0.03889999999999999
ZNF74,0.54,0.5012,0.03880000000000006
ANGPTL1,0.4204,0.3816,0.0388
KREMEN1,0.2991,0.2603,0.0388
EML3,0.5306,0.4918,0.038799999999999946
ABCA13,0.2746,0.2359,0.03870000000000001
MRPL19,0.3978,0.3591,0.03870000000000001
KLHL12,0.4919,0.4532,0.03870000000000001
FRK,0.6566,0.6179,0.03869999999999996
CFAP20,0.5387,0.5,0.03869999999999996
SELENOF,0.2916,0.253,0.03860000000000002
DHDDS,0.2586,0.22,0.038599999999999995
TUSC2,0.3917,0.3531,0.03859999999999997
AGPAT5,0.5498,0.5112,0.03859999999999997
GNAZ,0.6482,0.6096,0.03859999999999997
HGH1,0.5956,0.557,0.03859999999999997
SCRIB,0.7226,0.684,0.03859999999999997
DDX1,0.3267,0.2881,0.03859999999999997
LSM7,0.3456,0.3071,0.038500000000000034
SNAPC3,0.2741,0.2356,0.038500000000000006
ARPC4,0.2065,0.168,0.03849999999999998
C4orf19,0.8108,0.7723,0.03849999999999998
ZBTB45,0.0276,-0.0108,0.038400000000000004
C12orf29,0.4537,0.4153,0.03839999999999999
ENKD1,0.3755,0.3371,0.03839999999999999
ACTBL2,0.2727,0.2343,0.03839999999999999
ENTPD6,0.4202,0.3819,0.0383
PUDP,0.6775,0.6392,0.0383
KNSTRN,0.6779,0.6396,0.0383
NR4A1,0.2157,0.1774,0.0383
OXNAD1,0.148,0.1097,0.03829999999999999
CENPQ,0.5271,0.4889,0.03820000000000001
NELFE,0.4961,0.4579,0.03820000000000001
PPP2R1B,0.462,0.4238,0.03820000000000001
ZNF813,-0.2537,-0.2919,0.03820000000000001
ZNF282,0.1527,0.1145,0.0382
GTF2E2,0.5012,0.463,0.038199999999999956
SYK,0.7462,0.7081,0.03810000000000002
PCLO,-0.0326,-0.0707,0.0381
SSH1,0.5733,0.5353,0.038000000000000034
ETS2,0.7092,0.6712,0.038000000000000034
ADGRE2,0.7159,0.6779,0.038000000000000034
LYPLA2,0.6932,0.6552,0.038000000000000034
BMF,0.2499,0.2119,0.038000000000000006
GKN1,0.2223,0.1843,0.038000000000000006
RGS18,0.6242,0.5862,0.03799999999999992
ARF4,0.7053,0.6674,0.037900000000000045
PDK1,0.615,0.5771,0.037900000000000045
C1orf122,0.6119,0.574,0.037900000000000045
DAZAP2,0.1937,0.1558,0.03790000000000002
TULP4,-0.0347,-0.0726,0.037899999999999996
BBS9,0.4513,0.4134,0.03789999999999999
TNFAIP8L1,0.2297,0.1918,0.03789999999999999
DUSP1,0.428,0.3901,0.03789999999999999
ARPC1B,0.6283,0.5904,0.037899999999999934
RSU1,0.5624,0.5246,0.037800000000000056
CST3,0.6246,0.5868,0.037800000000000056
MRPL37,0.3805,0.3427,0.0378
UBAP2L,0.3236,0.2858,0.0378
LRWD1,0.4617,0.4239,0.0378
ZNRD1,0.1815,0.1437,0.0378
RHOBTB3,0.4404,0.4026,0.0378
SCG2,0.594,0.5562,0.037799999999999945
PCBP4,0.5623,0.5246,0.03770000000000007
ITGB3,0.5865,0.5488,0.03770000000000007
ADD1,0.3403,0.3026,0.03770000000000001
CORO7,0.3021,0.2644,0.037699999999999956
B3GNT8,0.3379,0.3002,0.037699999999999956
APEH,0.4264,0.3888,0.03760000000000002
COL28A1,0.1129,0.0753,0.037599999999999995
POC1B,0.2264,0.1888,0.037599999999999995
TAOK2,0.6462,0.6086,0.03759999999999997
FAM219B,0.4024,0.3648,0.03759999999999997
GK,0.5905,0.553,0.03749999999999998
ESCO2,0.7491,0.7116,0.03749999999999998
TMEM115,0.3142,0.2768,0.03739999999999999
IGKV1OR2-108,0.3205,0.2831,0.03739999999999999
BIRC5,0.4749,0.4376,0.0373
TSTA3,0.6392,0.6019,0.0373
DPY19L3,0.212,0.1747,0.0373
LPCAT2,0.7409,0.7036,0.0373
TTI2,0.5285,0.4912,0.037299999999999944
GTF2IRD1,0.4282,0.391,0.03720000000000001
MPIG6B,-0.1558,-0.193,0.03720000000000001
FCGR2B,0.4975,0.4603,0.03720000000000001
MRPL16,0.1402,0.103,0.0372
ZBTB2,0.1878,0.1506,0.03719999999999998
IGHV3-20,0.3919,0.3548,0.03710000000000002
ACVR1B,0.3925,0.3554,0.03710000000000002
C1GALT1C1,0.3991,0.362,0.03710000000000002
RAB44,0.6077,0.5706,0.03710000000000002
PIGQ,0.3105,0.2734,0.03710000000000002
ALAS1,0.438,0.4009,0.03710000000000002
GOPC,0.5774,0.5403,0.03710000000000002
NOS3,0.5883,0.5512,0.03710000000000002
ARHGEF10L,0.2408,0.2037,0.037099999999999994
ZNF668,0.2495,0.2124,0.037099999999999994
VPS53,0.4172,0.3802,0.03700000000000003
AC136428.1,-0.3071,-0.3441,0.03700000000000003
OSBPL7,0.5925,0.5555,0.03700000000000003
GTF2H5,0.2446,0.2076,0.037000000000000005
EIF4E2,0.2109,0.1739,0.037000000000000005
SMIM13,0.0213,-0.0157,0.037
AGO4,0.4221,0.3851,0.03699999999999998
E4F1,0.3382,0.3012,0.03699999999999998
LAMB4,-0.0521,-0.089,0.036899999999999995
SLC25A24,0.4921,0.4552,0.03689999999999999
ALG11,0.5337,0.4968,0.03689999999999993
HSPA14,0.5899,0.553,0.03689999999999993
TATDN1,0.7052,0.6684,0.036800000000000055
EPRS1,0.681,0.6442,0.036800000000000055
MCM7,0.6744,0.6376,0.036800000000000055
MDFIC,0.1026,0.0658,0.0368
CTF1,0.4439,0.4071,0.0368
NAA60,0.7008,0.664,0.036799999999999944
ZNF121,0.5948,0.558,0.036799999999999944
LIMD1,0.4988,0.4621,0.03670000000000001
ABO,0.4674,0.4307,0.036699999999999955
COBLL1,0.7904,0.7537,0.036699999999999955
KLHL2,0.4077,0.3711,0.03660000000000002
ATXN7,0.256,0.2194,0.036599999999999994
RANGRF,0.4663,0.4297,0.036599999999999966
AGFG1,0.6845,0.6479,0.036599999999999966
CYTH2,0.3378,0.3012,0.036599999999999966
SAGE1,0.8182,0.7817,0.03650000000000009
PRPF8,0.4459,0.4094,0.03650000000000003
SLC25A48,0.0154,-0.0211,0.036500000000000005
LSM3,0.065,0.0285,0.036500000000000005
DSCC1,0.7088,0.6723,0.03649999999999998
CLN5,0.4885,0.452,0.03649999999999998
TRAM2,0.4049,0.3684,0.03649999999999998
LHFPL2,0.1646,0.1282,0.03639999999999999
DENND2C,0.5344,0.498,0.03639999999999999
RAD51AP1,0.6454,0.609,0.03639999999999999
POFUT2,0.6962,0.6598,0.03639999999999999
ATG14,0.4238,0.3874,0.03639999999999999
SLC38A9,0.321,0.2846,0.03639999999999999
LARP1B,0.5019,0.4655,0.03639999999999999
MTMR2,0.5806,0.5443,0.0363
SMPD1,0.5855,0.5492,0.0363
GXYLT1,0.373,0.3367,0.0363
RAB3A,0.4159,0.3796,0.0363
GMPPA,0.4333,0.397,0.0363
IMP4,0.5794,0.5431,0.0363
TMED9,0.4421,0.4058,0.0363
RPUSD4,0.3423,0.3061,0.03620000000000001
RNF14,0.5897,0.5535,0.03620000000000001
LAMP2,0.4482,0.412,0.03620000000000001
PTPN4,-0.0006,-0.0368,0.036199999999999996
HPSE,0.62,0.5839,0.03610000000000002
LRP5,0.4142,0.3781,0.03610000000000002
FOXA2,0.4529,0.4168,0.03610000000000002
CDCA5,0.7371,0.701,0.03610000000000002
GSTA3,0.3826,0.3465,0.03610000000000002
COX6A1,0.0016,-0.0345,0.0361
RGL3,0.0031,-0.033,0.0361
CMPK1,0.479,0.4429,0.036099999999999965
CBWD2,0.3643,0.3283,0.03600000000000003
STAT3,0.6336,0.5976,0.03600000000000003
C4orf47,0.4536,0.4176,0.035999999999999976
RAB42,0.4346,0.3986,0.035999999999999976
C1orf112,0.4759,0.4399,0.035999999999999976
DGUOK,0.4468,0.4108,0.035999999999999976
LAG3,0.7393,0.7033,0.03599999999999992
SEMA6B,0.4756,0.4397,0.03590000000000004
LPA,-0.1071,-0.143,0.03589999999999999
PRRC1,0.4159,0.38,0.03589999999999999
SNRNP40,0.3175,0.2816,0.03589999999999999
TRMT5,0.7011,0.6652,0.03589999999999993
CAMK2G,0.6414,0.6055,0.03589999999999993
RAE1,0.6488,0.613,0.035800000000000054
STN1,0.471,0.4352,0.0358
MPZ,0.1769,0.1411,0.0358
NKIRAS2,0.0945,0.0587,0.0358
MCFD2,0.3063,0.2705,0.0358
CENPL,0.5032,0.4674,0.0358
FIBIN,0.5669,0.5311,0.03579999999999994
AZI2,0.5706,0.5348,0.03579999999999994
NAAA,0.597,0.5612,0.03579999999999994
MSRB2,0.6147,0.579,0.035700000000000065
NDUFA4,0.0704,0.0347,0.0357
PRR9,0.616,0.5803,0.035699999999999954
TMEM63A,0.5498,0.5141,0.035699999999999954
KIAA1324L,0.5585,0.5228,0.035699999999999954
ZNF358,0.5101,0.4745,0.03560000000000002
FOXO4,0.3744,0.3388,0.03560000000000002
TIGAR,0.6425,0.6069,0.035599999999999965
DPYSL4,0.5553,0.5197,0.035599999999999965
LCE3E,0.8367,0.8011,0.035599999999999965
TRIM62,0.2897,0.2542,0.03550000000000003
SORBS3,0.4356,0.4001,0.035499999999999976
RHOA,0.3412,0.3057,0.035499999999999976
HEATR5B,0.5636,0.5281,0.035499999999999976
GIT1,0.637,0.6015,0.035499999999999976
PLAGL2,0.6453,0.6098,0.035499999999999976
CAPN2,0.6487,0.6133,0.0354000000000001
ZKSCAN4,0.1955,0.1601,0.035400000000000015
KIAA0232,0.1945,0.1591,0.035400000000000015
APOBEC3C,0.8087,0.7733,0.03539999999999999
MIB1,0.5774,0.542,0.03539999999999999
UNC45B,0.2541,0.2187,0.03539999999999999
ORAI1,0.4352,0.3998,0.03539999999999999
GASK1B,0.7174,0.6821,0.0353
ABCA5,0.1623,0.127,0.0353
NUDT22,0.4225,0.3873,0.03520000000000001
BBS2,-0.0278,-0.063,0.0352
RADIL,0.2583,0.2231,0.03519999999999998
EGR1,0.2849,0.2497,0.03519999999999998
MESD,0.5412,0.5061,0.03510000000000002
GEMIN2,0.7614,0.7263,0.03510000000000002
PACRGL,0.3859,0.3508,0.03510000000000002
BRF1,0.678,0.643,0.03500000000000003
TP53RK,0.2589,0.2239,0.03500000000000003
PIK3R1,0.5843,0.5493,0.03500000000000003
LRRFIP1,0.7002,0.6652,0.03500000000000003
MCM10,0.7881,0.7531,0.03500000000000003
RUNDC1,0.3006,0.2656,0.034999999999999976
SEC61A2,0.6271,0.5922,0.03490000000000004
RAB39A,0.6977,0.6628,0.03490000000000004
UBE2V1,0.1418,0.1069,0.034900000000000014
MECP2,-0.115,-0.1499,0.0349
THG1L,0.5273,0.4924,0.03489999999999999
HDLBP,0.5541,0.5193,0.03480000000000005
DPH1,0.4883,0.4535,0.0348
ZNHIT2,0.4898,0.455,0.0348
SENP8,0.2978,0.263,0.0348
ENTPD4,0.2361,0.2013,0.0348
FAM204A,0.392,0.3572,0.0348
DNTTIP1,0.2377,0.2029,0.0348
TMEM160,0.1693,0.1346,0.03470000000000001
HGS,0.3064,0.2717,0.03470000000000001
ACAA1,0.4781,0.4434,0.03470000000000001
AFM,-0.0414,-0.0761,0.0347
NAE1,0.2825,0.2478,0.03469999999999998
PLAUR,0.733,0.6983,0.03469999999999995
CRISPLD2,0.6721,0.6375,0.034600000000000075
CLEC4A,0.6902,0.6556,0.034600000000000075
MRPS11,0.1897,0.1551,0.03460000000000002
SYNJ2BP,0.4101,0.3755,0.03460000000000002
NFKBIA,0.1887,0.1541,0.03460000000000002
VPS29,0.0129,-0.0217,0.0346
WNT8B,-0.0347,-0.0693,0.0346
FCF1,0.2627,0.2281,0.03459999999999999
NINL,-0.334,-0.3686,0.034599999999999964
DIP2A,0.5959,0.5613,0.034599999999999964
TBX5,0.5952,0.5606,0.034599999999999964
EIF1,0.3964,0.3618,0.034599999999999964
SLC26A6,0.6952,0.6607,0.034500000000000086
HDAC2,0.5611,0.5266,0.034500000000000086
ACBD3,0.4304,0.3959,0.03450000000000003
C3orf52,-0.2327,-0.2672,0.0345
INMT,0.1333,0.0988,0.0345
CAMK2D,0.6139,0.5794,0.034499999999999975
NRF1,0.4526,0.4181,0.034499999999999975
HTRA3,0.6944,0.6599,0.034499999999999975
AQR,0.3058,0.2714,0.03440000000000004
VAMP3,0.4534,0.419,0.03440000000000004
POP4,0.2013,0.1669,0.034400000000000014
H2BC5,0.045,0.0106,0.0344
TOR1A,0.5365,0.5021,0.034399999999999986
BAP1,0.4899,0.4555,0.034399999999999986
TRMT112,0.2256,0.1912,0.034399999999999986
TUB,0.4841,0.4497,0.034399999999999986
DDX51,0.5971,0.5627,0.034399999999999986
SNRNP200,0.6096,0.5752,0.034399999999999986
PTPN22,0.6581,0.6238,0.0343
BHLHA15,0.3571,0.3228,0.0343
AKAP11,0.4655,0.4312,0.0343
PKN3,0.5086,0.4744,0.034200000000000064
STK4,0.6943,0.6601,0.03420000000000001
ANKRD16,0.652,0.6178,0.03420000000000001
CEP164,0.2812,0.247,0.03420000000000001
IQGAP1,0.6789,0.6447,0.0341999999999999
CTBS,0.5641,0.53,0.03410000000000002
RUNX1T1,0.7287,0.6946,0.03410000000000002
PADI1,0.8013,0.7672,0.03410000000000002
GLB1L,0.6606,0.6265,0.03410000000000002
PTCD3,0.5863,0.5522,0.03410000000000002
ADGRL1,0.1857,0.1516,0.03409999999999999
RNF40,0.3326,0.2986,0.03400000000000003
TENT2,0.4489,0.4149,0.03400000000000003
CCP110,0.5796,0.5456,0.03400000000000003
MEGF6,0.3547,0.3207,0.03400000000000003
YIF1B,0.0672,0.0332,0.033999999999999996
AC119396.1,0.6945,0.6606,0.03390000000000004
DGLUCY,0.399,0.3651,0.03390000000000004
KAT2B,0.5227,0.4888,0.03390000000000004
GNG5,0.2257,0.1918,0.03390000000000001
AJM1,0.1264,0.0925,0.03390000000000001
ZNF581,0.2624,0.2285,0.03390000000000001
TRIAP1,-0.002,-0.0359,0.0339
ITGB2,0.6445,0.6106,0.03389999999999993
CD37,0.7009,0.667,0.03389999999999993
UXS1,0.6278,0.594,0.03380000000000005
NUDT10,0.8536,0.8198,0.03380000000000005
KMT5C,0.4588,0.425,0.0338
GEMIN6,0.4439,0.4101,0.0338
BBIP1,0.0639,0.0301,0.0338
MYEF2,0.7293,0.6955,0.03379999999999994
KIF26B,0.6096,0.5759,0.03370000000000006
TCP11L2,0.6217,0.588,0.03370000000000006
TLNRD1,0.2528,0.2191,0.033700000000000035
APAF1,0.4228,0.3891,0.03370000000000001
MRM2,0.258,0.2243,0.03370000000000001
ZSCAN30,0.1124,0.0787,0.033699999999999994
MAP4,0.5565,0.5228,0.03369999999999995
TRAM1,0.5267,0.493,0.03369999999999995
ZNF292,0.6264,0.5927,0.03369999999999995
IL1RL1,0.5285,0.4948,0.03369999999999995
BCDIN3D,0.6449,0.6113,0.033600000000000074
KIAA1109,0.3492,0.3156,0.03360000000000002
ABCA7,0.167,0.1334,0.03360000000000002
RWDD2A,-0.001,-0.0346,0.0336
SCRN2,0.6311,0.5975,0.03359999999999996
ACTR6,0.472,0.4384,0.03359999999999996
WDR74,0.5923,0.5588,0.033500000000000085
STK25,0.3667,0.3332,0.03350000000000003
KCNMB1,0.0292,-0.0043,0.0335
ZBTB12,0.5528,0.5193,0.033499999999999974
C8orf33,0.5464,0.5129,0.033499999999999974
ATPAF1,0.5349,0.5015,0.033400000000000096
MINDY1,0.5239,0.4905,0.03340000000000004
PNMA5,0.5329,0.4995,0.03340000000000004
ABCA2,0.2605,0.2271,0.03340000000000001
FAM126A,0.5757,0.5423,0.033399999999999985
RFC3,0.6726,0.6392,0.033399999999999985
LYPLA1,0.566,0.5326,0.033399999999999985
SFTPA2,0.6022,0.5688,0.033399999999999985
ZSCAN31,0.6224,0.589,0.033399999999999985
RTP4,0.6076,0.5743,0.033299999999999996
WDR59,0.2348,0.2015,0.033299999999999996
PPIL3,0.6908,0.6575,0.033299999999999996
TUBB,0.5439,0.5106,0.033299999999999996
GPD2,0.7278,0.6945,0.033299999999999996
ZNF426,0.411,0.3777,0.033299999999999996
RHOQ,0.4601,0.4268,0.033299999999999996
MRPL38,0.5332,0.4999,0.033299999999999996
PLEK,0.6745,0.6413,0.03320000000000001
MLH3,0.2048,0.1716,0.03320000000000001
SURF4,0.483,0.4498,0.03320000000000001
ARPC3,0.0599,0.0267,0.0332
INTS5,0.0963,0.0631,0.03319999999999999
PDRG1,0.3893,0.3561,0.03319999999999995
P4HTM,0.5116,0.4785,0.033100000000000074
NPDC1,0.4036,0.3705,0.03310000000000002
ERRFI1,0.733,0.6999,0.03310000000000002
ANXA7,0.6179,0.5848,0.03310000000000002
MAP3K8,0.5504,0.5173,0.03310000000000002
CCDC9B,0.6777,0.6446,0.03310000000000002
MED21,0.2101,0.177,0.03310000000000002
MFHAS1,0.615,0.5819,0.03310000000000002
TBC1D1,0.5982,0.5651,0.03309999999999991
FER,0.6663,0.6333,0.03300000000000003
RPS27L,0.6036,0.5706,0.03300000000000003
DRAM2,0.5229,0.4899,0.03300000000000003
PCP4,0.8262,0.7932,0.03300000000000003
MTMR10,0.7067,0.6737,0.03300000000000003
URB1,0.2797,0.2467,0.033
RAB11A,0.194,0.161,0.033
AHSG,-0.1812,-0.2142,0.033
C16orf72,0.2647,0.2317,0.033
ASXL2,0.4103,0.3773,0.032999999999999974
UNC13D,0.7474,0.7144,0.03299999999999992
ARFGAP3,0.6024,0.5695,0.03290000000000004
CMTM3,0.3325,0.2996,0.03290000000000004
INHBA,0.6663,0.6334,0.03290000000000004
SARNP,-0.155,-0.1879,0.03290000000000001
FOXRED2,0.2827,0.2498,0.03290000000000001
JMJD8,0.3981,0.3652,0.032899999999999985
SCO2,0.282,0.2491,0.032899999999999985
TRUB1,0.5365,0.5036,0.03289999999999993
RARRES1,0.665,0.6322,0.03280000000000005
GRAMD2B,0.5835,0.5507,0.03280000000000005
DDX11,0.6642,0.6314,0.03280000000000005
TAF9,0.4437,0.4109,0.032799999999999996
PRPS1,0.3385,0.3057,0.032799999999999996
RGS1,0.5972,0.5644,0.03279999999999994
