gene,spearman_r,p_value,n_samples
TMEM154,0.6547,8.180557611831816e-13,94
ZWINT,0.6547,8.026952204431024e-12,86
DDB2,0.6546,8.476241840924178e-14,102
SMPDL3A,0.6544,8.738945215434396e-14,102
CMTR1,0.6544,8.709842357584408e-14,102
EFS,0.6543,8.819381461458912e-14,102
CEACAM1,0.6543,8.821486237789359e-14,102
PPM1L,0.6543,8.397839827946001e-12,86
SLC2A5,0.6542,8.920058867180124e-14,102
MAP9,0.6542,8.895679991289033e-14,102
EGFL7,0.6542,8.645813007417025e-13,94
PI4KB,0.6541,8.990051032057758e-14,102
LGALS3BP,0.654,9.145216549818308e-14,102
PKP3,0.6538,9.318631411306106e-14,102
FLT1,0.6538,9.35515375889833e-14,102
CPEB3,0.6538,0.0001613093768806819,28
GRK5,0.6538,9.381780986337438e-14,102
ACOT11,0.6537,9.494871258385606e-14,102
ARMCX1,0.6537,9.436795376201288e-14,102
CD3G,0.6536,9.292895269563737e-13,94
DNAJB12,0.6536,9.593366532841704e-14,102
AKR1C1,0.6536,9.542002382934967e-14,102
TRMT6,0.6534,9.814597805568405e-14,102
ARHGEF38,0.6532,1.0001638996115954e-13,102
IGHA1,0.6531,1.0108212925785231e-13,102
ERMP1,0.6531,1.0131109658914207e-13,102
UNC13D,0.6531,1.0093016996089404e-13,102
RPRD1A,0.6531,1.0120190426826453e-13,102
PTPRF,0.653,1.0297770297002198e-13,102
HMOX2,0.653,1.0261658997458274e-13,102
AP1G1,0.653,1.0222405375808276e-13,102
NEXN,0.6529,1.0414873502438221e-13,102
N4BP2,0.6529,1.0422363343744634e-13,102
CDK2,0.6529,1.0372017269685782e-13,102
SNX7,0.6528,1.0487282886788101e-13,102
SDC4,0.6528,1.0491319206861415e-13,102
SORBS2,0.6527,1.0651799287013283e-13,102
FAM3C,0.6527,1.058279553923564e-13,102
LRRK2,0.6527,1.0551199596117082e-13,102
MLEC,0.6526,1.0712569755504605e-13,102
DPCD,0.6526,1.0731675330201272e-13,102
DCTD,0.6525,1.0891840829080432e-13,102
ACHE,0.6524,2.939879945577156e-09,66
IGHM,0.6524,1.0918720525521703e-13,102
MORC4,0.6524,0.00453516026194624,17
SETD7,0.6523,1.1097247521578315e-13,102
FST,0.6522,9.579446000924363e-10,70
PRICKLE1,0.6522,9.863362913332216e-11,78
PSMG1,0.6519,1.168119192281488e-13,102
PRKDC,0.6519,1.1595426121714045e-13,102
PYROXD1,0.6519,1.1565340613081757e-13,102
PHYHD1,0.6519,1.1609000179615943e-13,102
IRF7,0.6518,1.1716527111963081e-13,102
TBC1D22A,0.6518,1.1723967761506403e-13,102
GZMA,0.6517,1.1840327030989227e-13,102
ABCF3,0.6517,1.1868829937947363e-13,102
PRRG4,0.6516,0.0018538968387861049,20
JAK2,0.6516,1.1974539011180681e-13,102
OPHN1,0.6515,1.214788136240363e-13,102
PTPN7,0.6515,1.2223065584657191e-13,102
PPP3CC,0.6515,1.2171358581935443e-13,102
RAB11FIP3,0.6514,1.0599192807230619e-10,78
CD109,0.6514,1.2253898499130178e-13,102
FDXR,0.6514,1.2345283710052338e-13,102
GPSM1,0.6513,1.2411889412734357e-13,102
FBXL18,0.6513,1.2514981139168867e-13,102
AHDC1,0.6512,1.2596125715409836e-13,102
CARMIL1,0.6511,1.2697265806444857e-13,102
CTSB,0.6511,1.2778587014761718e-13,102
DOCK11,0.651,1.285712685315115e-13,102
ITGA1,0.6509,1.3100272801232492e-13,102
OSBPL10,0.6509,1.3051312189117864e-13,102
STRAP,0.6509,1.3102630190095178e-13,102
INPP5F,0.6508,1.3203358531102867e-13,102
TUBB2A,0.6507,1.3378772187942555e-13,102
VEGFD,0.6507,4.1076516391682817e-13,98
LMCD1,0.6506,1.3425735115956897e-13,102
TKT,0.6506,1.3541428771043659e-13,102
ADNP,0.6506,1.3448425786914254e-13,102
DOCK5,0.6506,1.3477480170413184e-13,102
MAPKAPK3,0.6503,1.3969767678795238e-13,102
DNAJC9,0.6503,1.3885479462534104e-13,102
RTL1,0.6503,0.022034190932365316,12
LMTK2,0.6502,1.4202720230553753e-13,102
SP4,0.6502,1.413161177747191e-13,102
C1orf21,0.65,1.44322108708737e-13,102
SPON1,0.65,1.4373003918035855e-13,102
NVL,0.65,1.4511521450996897e-13,102
IL4I1,0.6498,1.4846380846154783e-13,102
MAN2A1,0.6498,1.4823471991541576e-13,102
SALL2,0.6498,1.4764596713590143e-13,102
GTF2I,0.6497,1.4953658898700138e-13,102
PRKCZ,0.6497,1.498522483319337e-13,102
AURKB,0.6496,4.050804923561896e-11,82
PREX2,0.6495,1.5365964337323985e-13,102
TMEM245,0.6495,1.5258827972572951e-13,102
HNF1B,0.6494,1.3513677767436551e-11,86
DAGLB,0.6494,1.5554290458908636e-13,102
PROM1,0.6494,1.4338722022966123e-12,94
NCAM1,0.6491,8.712306377868219e-09,63
ESM1,0.649,1.1103075228921895e-07,54
METAP1,0.649,1.618905807055181e-13,102
PTP4A3,0.649,1.6118409623084862e-13,102
IGHV2-26,0.6489,1.6469133854204516e-13,102
LTA4H,0.6489,1.6393267184398392e-13,102
GET4,0.6489,1.6456827032848678e-13,102
DNAAF5,0.6489,1.641405303594493e-13,102
PPP1R14D,0.6488,2.7445612395123918e-08,59
DHX32,0.6488,1.6507715386493354e-13,102
RETSAT,0.6486,1.7005510678270789e-13,102
PTPN6,0.6486,1.6945473524465895e-13,102
TRAT1,0.6483,3.755799242171944e-08,58
CTTNBP2NL,0.6482,1.7752002775501134e-13,102
PTPRCAP,0.6481,1.2539717412858416e-12,95
AKT3,0.648,1.8219390045237203e-13,102
PLAUR,0.648,1.8056543278999085e-13,102
TMC4,0.6479,1.8426611387102047e-13,102
CD248,0.6479,1.8281238437922478e-13,102
MAGEA3,0.6479,0.02270907066490322,12
CD2,0.6478,1.865407116108859e-13,102
ZEB2,0.6478,1.859235387220521e-13,102
DNMT3A,0.6476,1.8948463779029248e-13,102
TIMP2,0.6476,1.9032029778117637e-13,102
TRMT5,0.6475,1.9125843134756398e-13,102
TRIM3,0.6475,1.912770519103232e-13,102
LPGAT1,0.6475,1.914750101330227e-13,102
NSDHL,0.6474,1.9323861781220668e-13,102
MELTF,0.6474,1.7769160030517296e-12,94
FDFT1,0.6474,1.9493016274500432e-13,102
TPSAB1,0.6473,1.9674334450089422e-13,102
CC2D1B,0.6473,1.957881472740709e-13,102
NPLOC4,0.6473,1.9568919272265348e-13,102
KRT16,0.6472,1.9845704434833482e-13,102
POSTN,0.6471,2.0135644765414318e-13,102
GAK,0.647,2.0356652117455157e-13,102
PCCA,0.6469,2.0517601803583278e-13,102
GOLPH3,0.6469,2.043122830639799e-13,102
MSI2,0.6469,2.0555711519397934e-13,102
SGPL1,0.6469,2.0509914261090759e-13,102
STAT5B,0.6468,2.0791727636999793e-13,102
SLC9A9,0.6468,2.0717044757657918e-13,102
FERMT3,0.6467,2.0948114454305082e-13,102
LIMD1,0.6467,2.1022065796674022e-13,102
TMEM35A,0.6466,1.7660010014350882e-11,86
AOAH,0.6465,2.147370672294176e-13,102
PCYT1A,0.6464,2.1706037906693284e-13,102
ABCA6,0.6464,6.513570944048614e-13,98
