gene,tumor_r,normal_r,delta_r
NUDT9,0.4038,0.3089,0.09489999999999998
CACNB3,0.6264,0.5315,0.09489999999999998
SLC25A26,0.2348,0.14,0.0948
STXBP1,0.5694,0.4747,0.0947
MRPL14,0.0945,-0.0002,0.0947
ZNF827,0.406,0.3114,0.09460000000000002
UQCRC2,0.3085,0.2139,0.09459999999999999
RABGGTB,0.2388,0.1444,0.09440000000000001
APEH,0.3519,0.2575,0.09439999999999998
TGFBR3,0.4123,0.318,0.0943
SPATA6,0.5614,0.4671,0.0943
MRPL15,0.3841,0.2898,0.0943
MYO5A,0.3453,0.251,0.0943
BCO1,0.6332,0.5389,0.09429999999999994
EPB42,0.3494,0.2552,0.0942
PGS1,0.3419,0.2477,0.09419999999999998
PDCD6IP,0.5704,0.4764,0.09400000000000003
DDX18,0.1742,0.0804,0.0938
TBRG4,0.5376,0.4438,0.0938
OASL,0.6358,0.5421,0.0937
CSGALNACT2,0.3073,0.2137,0.09360000000000002
MITD1,0.2443,0.1508,0.0935
COX4I1,0.3716,0.2782,0.09339999999999998
ATP2C1,0.5717,0.4783,0.09339999999999998
NDUFAF6,0.43,0.3366,0.09339999999999998
ZDHHC20,0.2849,0.1916,0.0933
SLC25A30,0.4365,0.3432,0.0933
ELK3,0.587,0.4937,0.09329999999999994
PYURF,0.0853,-0.0079,0.0932
CHCHD1,0.1232,0.03,0.0932
DPH5,0.3746,0.2814,0.0932
RRAGA,0.3295,0.2364,0.09310000000000002
HAUS7,0.2572,0.1641,0.09309999999999999
GPM6B,0.1978,0.1049,0.09290000000000001
SEPHS2,0.5168,0.424,0.09280000000000005
PTPN18,0.1349,0.0421,0.0928
ATAD1,0.2787,0.1859,0.0928
ZSCAN26,-0.214,-0.3067,0.09269999999999998
COPS9,-0.0714,-0.164,0.0926
FBXL19,-0.1338,-0.2264,0.09259999999999999
ATP1A1,0.3772,0.2846,0.09259999999999996
PLA1A,0.1577,0.0652,0.09250000000000001
PMS2,0.5085,0.416,0.09249999999999997
NT5C1A,0.1003,0.0079,0.0924
HNRNPF,0.2332,0.1409,0.0923
ZNF800,0.0359,-0.0564,0.0923
MT-CO2,0.329,0.237,0.09200000000000003
COX7A2,0.1628,0.0708,0.092
COPS8,0.1078,0.0159,0.09190000000000001
TRAM2,0.5117,0.4199,0.09180000000000005
ZBTB9,0.2385,0.1467,0.09179999999999999
PEPD,0.5756,0.4838,0.09179999999999999
LIN9,0.1879,0.0962,0.09170000000000002
IFITM2,0.1827,0.091,0.0917
HACD3,0.4759,0.3842,0.0917
NSUN4,0.1827,0.091,0.0917
CAB39,0.5229,0.4313,0.09160000000000001
COX5B,0.2684,0.1768,0.09160000000000001
MAEA,0.1426,0.051,0.09160000000000001
ADAT3,0.1118,0.0204,0.0914
NHLRC3,0.3165,0.2252,0.09129999999999999
ZDHHC6,0.0943,0.003,0.09129999999999999
FAM104A,0.0959,0.0047,0.0912
SLC7A1,0.1013,0.0101,0.0912
DHRSX,0.5705,0.4793,0.0912
ATP5F1B,0.4142,0.3231,0.09110000000000001
MRPL40,0.289,0.198,0.09099999999999997
FAM133B,0.0005,-0.0904,0.0909
ADAMTSL3,0.3509,0.26,0.09089999999999998
GSKIP,0.3398,0.2489,0.09089999999999998
SESN3,0.5722,0.4815,0.09070000000000006
TGFB3,0.4788,0.3881,0.0907
DTX2,0.3269,0.2363,0.09060000000000001
DARS2,0.2876,0.197,0.09060000000000001
EXOSC1,0.0985,0.0079,0.0906
MPP5,0.4278,0.3373,0.09050000000000002
IVNS1ABP,0.6366,0.5461,0.09050000000000002
ITGB7,0.1351,0.0447,0.09040000000000001
WDR55,0.4558,0.3654,0.09039999999999998
DDX52,0.0974,0.0071,0.0903
EFEMP2,0.0855,-0.0048,0.0903
SMYD4,0.0744,-0.0159,0.09029999999999999
WNT9B,0.1158,0.0256,0.0902
TTC4,0.5254,0.4352,0.0902
UTP18,0.0536,-0.0365,0.0901
NIFK,0.2781,0.1881,0.09000000000000002
SLC3A2,0.1151,0.0252,0.0899
KLHL3,0.2593,0.1694,0.08989999999999998
DNAL4,0.4919,0.402,0.08989999999999998
ACOT1,0.3633,0.2735,0.08979999999999999
ARHGEF15,0.515,0.4252,0.08979999999999999
NEIL2,0.518,0.4283,0.0897
RAF1,0.4361,0.3465,0.08960000000000001
DHCR7,0.3414,0.2518,0.08959999999999996
NPHS1,0.13,0.0405,0.0895
C1QBP,0.3097,0.2202,0.08949999999999997
FAU,0.1223,0.0329,0.08940000000000001
MCUR1,0.4387,0.3493,0.08939999999999998
LRRC58,0.0123,-0.077,0.0893
IP6K2,0.2126,0.1233,0.0893
AKR1B10,0.3229,0.2337,0.08920000000000003
CDKN1C,0.69,0.6008,0.08919999999999995
ATXN10,0.3889,0.3,0.08890000000000003
CTH,0.6643,0.5754,0.08889999999999998
COQ10B,0.2471,0.1582,0.08889999999999998
CBX4,0.2916,0.2028,0.08880000000000002
ABCA5,0.2476,0.1588,0.08879999999999999
LRRC1,0.5831,0.4943,0.08879999999999993
MRPL47,0.2821,0.1934,0.08870000000000003
LAPTM4A,-0.073,-0.1617,0.08870000000000001
CEP170B,0.3771,0.2884,0.0887
FDX1,0.4651,0.3764,0.0887
TBCA,0.6151,0.5265,0.08860000000000001
TUFM,0.3534,0.2648,0.08860000000000001
POLR3F,0.0743,-0.0142,0.08850000000000001
PDE10A,0.8169,0.7284,0.08849999999999991
ZBED3,0.4897,0.4013,0.08840000000000003
RABGAP1L,0.547,0.4587,0.08830000000000005
ZFP3,0.2323,0.144,0.08830000000000002
SMC4,0.4678,0.3795,0.08829999999999999
SALL1,0.3977,0.3094,0.08829999999999999
PRDM4,0.1828,0.0947,0.08809999999999998
ENDOG,0.5884,0.5004,0.08800000000000008
FGD2,0.5817,0.4937,0.08799999999999997
PRAF2,0.3932,0.3053,0.08789999999999998
KATNA1,0.1111,0.0233,0.0878
MEGF8,0.1897,0.102,0.08770000000000001
CRLF3,0.5909,0.5032,0.0877
CDC37,0.3857,0.298,0.0877
RPGRIP1L,-0.0401,-0.1278,0.0877
ANKRD49,0.1337,0.0461,0.08760000000000001
COX7B,0.3996,0.312,0.08760000000000001
ZNF524,0.0124,-0.0752,0.0876
WDR75,0.2446,0.1571,0.08750000000000002
SLC29A3,0.7581,0.6706,0.08750000000000002
CLTC,0.3077,0.2203,0.08739999999999998
NDUFA4,0.3061,0.2187,0.08739999999999998
NFKBIL1,0.3333,0.2459,0.08739999999999998
PNPT1,0.352,0.2646,0.08739999999999998
UBE2G1,0.4539,0.3666,0.08730000000000004
TAOK2,0.4819,0.3946,0.08729999999999999
SH3RF3,0.5016,0.4144,0.08720000000000006
DDX5,0.3669,0.2798,0.08710000000000001
DENND10,0.4882,0.4011,0.08710000000000001
NFS1,0.3071,0.22,0.08709999999999998
GNAI3,0.4035,0.3165,0.08700000000000002
CCT5,0.1032,0.0163,0.0869
ERAL1,0.1571,0.0702,0.08689999999999999
TMEM186,0.5325,0.4456,0.08689999999999998
USP15,0.2582,0.1713,0.08689999999999998
SELENOI,0.3344,0.2475,0.08689999999999998
RAP2A,0.2762,0.1894,0.08679999999999999
PEX13,0.4657,0.3789,0.08679999999999999
RWDD2B,0.3547,0.2679,0.08679999999999999
ARL8B,0.4581,0.3713,0.08679999999999999
POLG2,0.0297,-0.057,0.0867
ACBD5,0.0837,-0.0029,0.0866
NOTCH3,0.5146,0.428,0.08659999999999995
BOD1,0.5155,0.429,0.08649999999999997
CSGALNACT1,0.4953,0.4089,0.08640000000000003
RPL34,-0.0137,-0.1001,0.08639999999999999
ARL2,0.3355,0.2492,0.08630000000000002
H2AC21,0.2894,0.2031,0.08629999999999999
ADAMTSL5,0.2357,0.1495,0.0862
MYOC,0.0519,-0.0343,0.0862
GAK,0.5054,0.4192,0.08619999999999994
C15orf41,0.1612,0.0751,0.08610000000000001
GPR155,0.725,0.6389,0.08609999999999995
HBD,0.3815,0.2955,0.08600000000000002
CCP110,0.0487,-0.0373,0.086
DHX57,0.4719,0.3859,0.08599999999999997
LETM1,0.3414,0.2554,0.08599999999999997
RPL39,0.1451,0.0592,0.0859
MED11,-0.1763,-0.2622,0.08589999999999998
SDHAF3,0.5003,0.4145,0.08579999999999999
TRPM4,0.503,0.4172,0.08579999999999999
ALAS1,0.2023,0.1166,0.08570000000000001
HLA-B,0.4454,0.3597,0.0857
UFM1,0.2701,0.1844,0.0857
SNX6,0.3448,0.2591,0.0857
MPP2,0.4036,0.318,0.08560000000000001
ANGPTL4,0.6584,0.5728,0.08560000000000001
CRBN,0.2699,0.1844,0.08549999999999996
ATP4A,-0.3277,-0.4131,0.08540000000000003
ZNF574,0.2286,0.1432,0.0854
SPTA1,0.32,0.2346,0.0854
TMUB2,0.1433,0.0579,0.0854
SELENOK,0.246,0.1606,0.0854
ADHFE1,0.3044,0.2191,0.08530000000000001
C20orf85,0.1411,0.0558,0.0853
HAX1,0.1762,0.0909,0.0853
COG7,0.5398,0.4545,0.08529999999999993
COX5A,0.5373,0.4521,0.0852
MUL1,0.2218,0.1366,0.0852
EBI3,0.2189,0.1339,0.08500000000000002
RBM15B,0.4887,0.4037,0.08500000000000002
MRPL21,0.104,0.019,0.08499999999999999
RASGRP3,0.7224,0.6375,0.08490000000000009
PPIE,0.3538,0.2689,0.08490000000000003
TUBB1,0.2796,0.1947,0.0849
METTL5,0.3454,0.2605,0.08489999999999998
NAPEPLD,0.3794,0.2946,0.08480000000000004
DCAF6,0.2832,0.1984,0.08480000000000001
CRB2,0.3091,0.2243,0.08479999999999999
TCAF2,0.5787,0.4939,0.08479999999999999
STXBP5,0.5955,0.5107,0.08479999999999999
TCEAL2,0.1132,0.0285,0.0847
ADAM22,0.2151,0.1305,0.08460000000000001
SIK2,0.4123,0.3278,0.08450000000000002
CCDC90B,0.2439,0.1594,0.08450000000000002
VBP1,0.2917,0.2072,0.08450000000000002
AAAS,0.1921,0.1076,0.08449999999999999
PLCXD3,0.5866,0.5023,0.08430000000000004
CPSF4,0.0632,-0.0211,0.08430000000000001
FIG4,0.3329,0.2486,0.08429999999999999
EOMES,0.5528,0.4685,0.08429999999999993
RIN1,0.5986,0.5145,0.08410000000000006
PSD4,0.5119,0.4278,0.08410000000000001
GGCT,0.3746,0.2905,0.08410000000000001
BRCA2,-0.2372,-0.3213,0.08409999999999998
ACP1,0.2447,0.1609,0.08380000000000001
IGHM,0.4946,0.4108,0.08379999999999999
SURF1,0.3711,0.2873,0.08379999999999999
RTCA,0.3584,0.2747,0.0837
PUSL1,0.1344,0.0507,0.0837
NDUFAF5,0.4752,0.3915,0.0837
GRAMD1A,0.0768,-0.0068,0.0836
ERCC8,0.3703,0.2868,0.08350000000000002
NDNF,0.1176,0.0341,0.08349999999999999
UBE2G2,0.2406,0.1572,0.0834
PSMB6,-0.1243,-0.2077,0.0834
MAP7D1,0.1926,0.1092,0.08339999999999999
SNRPE,-0.0644,-0.1477,0.0833
DIS3L2,0.4893,0.406,0.08329999999999999
SLC39A8,0.4579,0.3746,0.08329999999999999
DDX60L,0.2516,0.1683,0.08329999999999999
DNAJC14,0.2882,0.205,0.08320000000000002
SLC25A35,0.2786,0.1954,0.08320000000000002
SUPV3L1,0.4057,0.3225,0.0832
PLPP1,0.449,0.3658,0.0832
AMOT,0.121,0.0378,0.0832
SLC3A1,0.6984,0.6153,0.08310000000000006
EIF4A1,0.4556,0.3725,0.08310000000000001
MCRIP2,0.2928,0.2097,0.08310000000000001
MTCH2,0.439,0.356,0.08300000000000002
VPS35L,0.4889,0.4059,0.08300000000000002
UAP1,0.6306,0.5477,0.08290000000000008
ANAPC4,0.1904,0.1076,0.08280000000000001
TMEM119,0.7,0.6172,0.08279999999999998
TNKS2,-0.0163,-0.099,0.08270000000000001
FBXO10,0.0055,-0.0772,0.08270000000000001
CS,0.4931,0.4104,0.0827
GBP3,0.2667,0.184,0.0827
HNRNPH1,0.3564,0.2737,0.0827
DPH2,0.4556,0.373,0.0826
EMC3,0.3425,0.2599,0.0826
MFSD10,0.2541,0.1715,0.08259999999999998
PDGFRA,0.6,0.5175,0.08250000000000002
BOK,0.3575,0.275,0.08249999999999996
DUSP16,-0.016,-0.0983,0.0823
FAM117A,0.5279,0.4457,0.08220000000000005
TOMM22,0.1037,0.0215,0.0822
URGCP,0.4279,0.3457,0.0822
HPX,0.1537,0.0716,0.0821
HVCN1,0.4873,0.4052,0.0821
MED19,-0.072,-0.1541,0.08209999999999999
GDPD3,0.2768,0.1947,0.08209999999999998
MARS1,0.6075,0.5255,0.08200000000000007
LPA,0.0542,-0.0278,0.08199999999999999
COX18,0.3344,0.2524,0.08199999999999996
CORO7,0.5169,0.435,0.08190000000000003
GNAI2,0.4647,0.3828,0.08190000000000003
SMCO3,0.3379,0.256,0.08189999999999997
OXA1L,0.1827,0.1009,0.0818
TMX2,0.0623,-0.0195,0.0818
DDR2,0.3765,0.2947,0.08179999999999998
EIF3I,0.0639,-0.0177,0.0816
FBXO22,0.5323,0.4507,0.0816
SEL1L,0.2397,0.1581,0.0816
LAMTOR3,0.1801,0.0985,0.0816
DDX59,0.5043,0.4227,0.08159999999999995
NEK7,0.3461,0.2647,0.08140000000000003
MAD2L2,0.5989,0.5175,0.08140000000000003
MTRF1L,-0.039,-0.1204,0.0814
HSPE1,0.3534,0.272,0.08139999999999997
F8,0.6637,0.5823,0.08139999999999992
PLEKHA4,0.5239,0.4426,0.08130000000000004
MTERF3,0.1825,0.1012,0.0813
COA3,0.3408,0.2596,0.0812
MRPL23,0.1088,0.0276,0.0812
IFT122,0.5232,0.442,0.0812
COG5,0.521,0.4398,0.0812
EIF2D,0.52,0.4389,0.0811
ZNF121,0.1842,0.1031,0.0811
PAMR1,0.4025,0.3214,0.0811
ATP5F1E,0.2774,0.1964,0.08099999999999999
ADAMTS5,0.0119,-0.0691,0.08099999999999999
NDE1,0.5597,0.4787,0.08099999999999996
RCHY1,0.2574,0.1765,0.08090000000000003
SLC2A10,0.1648,0.0839,0.0809
MRPL16,0.1147,0.0338,0.0809
RAP1A,0.2094,0.1286,0.08080000000000001
NOA1,0.1165,0.0357,0.08080000000000001
ZER1,0.4315,0.3507,0.08079999999999998
PIGX,0.1237,0.0431,0.0806
SPAST,0.5157,0.4352,0.08050000000000007
AP3B2,0.5635,0.483,0.08050000000000002
CASK,0.0835,0.003,0.0805
PISD,0.4513,0.3708,0.08049999999999996
C1orf52,0.1317,0.0514,0.08030000000000001
HECTD1,0.1414,0.0611,0.0803
UBA3,0.408,0.3277,0.08029999999999998
HSPG2,0.5131,0.433,0.0801
GPC6,0.4821,0.402,0.08009999999999995
UFSP2,0.4125,0.3325,0.07999999999999996
C12orf65,0.4422,0.3622,0.07999999999999996
MAP3K8,0.4892,0.4093,0.07990000000000003
PLSCR4,0.5614,0.4815,0.07990000000000003
GTF3C1,0.3047,0.2248,0.07990000000000003
ERCC1,0.0719,-0.008,0.0799
TRIM65,0.5092,0.4293,0.07989999999999997
JMJD8,0.4116,0.3318,0.07980000000000004
TIAL1,-0.0142,-0.094,0.0798
CYP4A11,0.3156,0.2358,0.07979999999999998
MAP3K7,0.3701,0.2903,0.07979999999999998
ACOT11,0.3622,0.2825,0.07970000000000005
SDHC,0.129,0.0493,0.07970000000000001
RARA,0.3167,0.2371,0.07959999999999998
MRPS25,0.1503,0.0708,0.07949999999999999
AKAP10,0.3979,0.3184,0.07949999999999996
ACCS,0.4607,0.3813,0.07940000000000003
JMJD7,0.0274,-0.052,0.0794
NVL,0.2344,0.155,0.0794
DMWD,-0.0074,-0.0868,0.0794
TATDN1,0.592,0.5128,0.07919999999999994
URB2,-0.0068,-0.0859,0.0791
ENPP6,0.1424,0.0633,0.0791
CDC42EP2,0.4203,0.3412,0.0791
MRPS14,0.1054,0.0263,0.07909999999999999
ASPN,0.6754,0.5963,0.07909999999999995
ZBTB7B,0.0992,0.0202,0.079
CLASRP,0.0779,-0.0011,0.079
ALMS1,0.0575,-0.0214,0.0789
TEK,0.6432,0.5643,0.07889999999999997
VPS18,0.4399,0.3611,0.07880000000000004
TSNAX,0.2606,0.1818,0.07880000000000001
HIGD2A,0.365,0.2862,0.07879999999999998
DDX21,0.3116,0.2328,0.07879999999999998
SYTL1,0.5804,0.5017,0.07869999999999999
NUBP1,0.3885,0.3098,0.07869999999999999
TYMS,0.1061,0.0274,0.07869999999999999
POLD3,0.2956,0.2169,0.07869999999999996
ICAM1,0.6046,0.526,0.0786
SPG7,0.1285,0.05,0.0785
SPG21,0.2869,0.2084,0.07849999999999999
PLCG2,0.5994,0.521,0.07840000000000003
IGLV3-1,0.3148,0.2364,0.07840000000000003
PPP2R2D,0.4696,0.3912,0.07840000000000003
NPPA,0.0714,-0.007,0.07840000000000001
CCDC77,-0.0863,-0.1647,0.07840000000000001
SDHB,0.3721,0.2937,0.07839999999999997
TCTN1,0.3218,0.2434,0.07839999999999997
CD27,0.5679,0.4896,0.07829999999999998
NSUN5,0.4739,0.3956,0.07829999999999998
SNAP25,0.7775,0.6992,0.07829999999999993
PTP4A1,0.3134,0.2352,0.07820000000000002
SS18,0.1574,0.0792,0.0782
TBC1D31,-0.1259,-0.2041,0.07819999999999999
GRK6,0.4062,0.328,0.07819999999999999
RNASE2,0.0069,-0.0712,0.0781
MARK1,0.6779,0.5999,0.07799999999999996
MLPH,0.6155,0.5377,0.07780000000000009
BYSL,0.4026,0.3248,0.07780000000000004
RETREG1,0.4787,0.4009,0.07780000000000004
MAT2B,-0.0043,-0.0821,0.07780000000000001
RPS6KB1,0.2773,0.1995,0.07779999999999998
NFIC,0.2965,0.2187,0.07779999999999998
WDR41,0.3292,0.2514,0.07779999999999998
GPR143,0.833,0.7552,0.07779999999999998
NOP16,0.5672,0.4895,0.07770000000000005
MARVELD3,0.5673,0.4896,0.07770000000000005
KLF6,0.1569,0.0792,0.0777
RPE,0.3356,0.258,0.0776
JSRP1,0.3016,0.224,0.07759999999999997
COPS7A,0.1658,0.0883,0.0775
CDKN1A,0.5183,0.4408,0.07749999999999996
GPC1,0.4923,0.4149,0.07740000000000002
JOSD2,0.3821,0.3047,0.07739999999999997
CSRP1,0.7012,0.624,0.07720000000000005
PWWP3A,0.2138,0.1366,0.07719999999999999
LIPG,0.3999,0.3227,0.07719999999999999
DYNC1LI1,0.4119,0.3347,0.07719999999999999
SGPP1,0.5878,0.5106,0.07719999999999994
MAGI2,0.3162,0.2391,0.07709999999999997
MAVS,0.2361,0.1591,0.07700000000000001
R3HCC1L,0.2408,0.1638,0.07699999999999999
COMMD8,0.311,0.234,0.07699999999999999
TM7SF2,0.377,0.3001,0.07690000000000002
TUSC2,0.1982,0.1213,0.07689999999999998
MT-ND6,-0.3101,-0.3869,0.07680000000000003
AK2,0.2786,0.2018,0.07680000000000001
PON1,-0.1519,-0.2286,0.07669999999999999
POLR2M,0.377,0.3003,0.07669999999999999
ANO10,0.5074,0.4307,0.07669999999999993
HHLA2,0.7094,0.6328,0.0766
ATP2B1,0.5859,0.5093,0.0766
C17orf75,0.5202,0.4438,0.07640000000000002
KPNB1,0.4079,0.3315,0.07639999999999997
DHODH,0.5021,0.4257,0.07639999999999997
MCU,0.3286,0.2523,0.07629999999999998
ENG,0.5065,0.4302,0.07629999999999992
DNAJA2,0.4767,0.4005,0.07619999999999999
SLIT1,-0.0509,-0.127,0.0761
UBXN2A,0.123,0.0469,0.0761
SCD5,0.7161,0.6401,0.07599999999999996
ATAD3A,0.5523,0.4764,0.07590000000000002
MT-CO1,0.2972,0.2213,0.07590000000000002
GUF1,0.1995,0.1236,0.07590000000000001
EIF3K,0.015,-0.0609,0.0759
ALYREF,0.2061,0.1302,0.0759
VTI1A,0.4804,0.4045,0.07589999999999997
BTBD11,0.3368,0.2609,0.07589999999999997
RFT1,0.2507,0.1748,0.07589999999999997
TRPT1,0.3752,0.2994,0.07579999999999998
ELMO2,0.3818,0.306,0.07579999999999998
CNTLN,0.5376,0.4618,0.07579999999999998
GGH,0.2701,0.1944,0.07570000000000002
POLA2,0.1802,0.1045,0.0757
GPN2,0.1931,0.1174,0.07569999999999999
VPS11,0.1232,0.0476,0.0756
CZIB,0.508,0.4324,0.0756
THOC6,0.017,-0.0586,0.0756
MAD1L1,0.1183,0.0427,0.0756
SKAP1,0.2586,0.183,0.0756
LY75,0.7235,0.648,0.07550000000000001
SHKBP1,0.4399,0.3645,0.07540000000000002
ZADH2,0.5336,0.4582,0.07539999999999997
BLOC1S6,0.1822,0.1069,0.0753
MCCD1,0.2354,0.1601,0.0753
PCDHGA11,-0.2248,-0.3001,0.07529999999999998
PTPN23,0.2403,0.1651,0.07520000000000002
OTOL1,-0.0699,-0.1451,0.0752
MAN2A2,0.0969,0.0217,0.0752
PALM2AKAP2,0.4354,0.3603,0.0751
YME1L1,-0.0328,-0.1079,0.0751
DPT,0.2807,0.2057,0.07500000000000001
GXYLT1,0.3353,0.2603,0.07500000000000001
GRK2,0.5296,0.4546,0.07499999999999996
NRK,0.2255,0.1506,0.0749
IGFBP7,0.612,0.5371,0.07489999999999997
ZNF395,0.4831,0.4082,0.07489999999999997
NLRP4,0.108,0.0332,0.0748
TLE1,0.4622,0.3874,0.07479999999999998
DYNC1I1,0.5977,0.5229,0.07479999999999998
UBE3B,0.4015,0.3268,0.07470000000000004
ALG12,0.0762,0.0015,0.0747
ATP2A3,0.616,0.5413,0.07469999999999999
MAPKAP1,0.3261,0.2514,0.07469999999999999
AMT,0.511,0.4364,0.0746
TTI1,0.3532,0.2786,0.0746
ACAA1,0.2996,0.225,0.07459999999999997
HERPUD1,0.2916,0.2171,0.07450000000000004
RFFL,0.0889,0.0144,0.07450000000000001
MAP11,0.4814,0.4069,0.07450000000000001
IGHV2-26,0.4133,0.3388,0.07450000000000001
GEMIN7,0.0804,0.0059,0.0745
KEAP1,0.1517,0.0772,0.0745
ZNF655,0.2455,0.171,0.07449999999999998
DNAJA1,0.5447,0.4702,0.07449999999999996
WDR36,0.3915,0.3171,0.07440000000000002
NARF,-0.3242,-0.3986,0.07440000000000002
NDRG4,-0.2058,-0.2802,0.0744
STX11,0.6114,0.5371,0.07430000000000003
E2F4,0.1789,0.1046,0.0743
SLC51B,0.1538,0.0795,0.07429999999999999
FANCI,0.3655,0.2913,0.07419999999999999
GLIPR1L2,-0.1327,-0.2069,0.07419999999999999
DCAF13,0.1341,0.06,0.0741
HSPB6,0.6238,0.5498,0.07400000000000007
EPB41L1,0.6741,0.6001,0.07400000000000007
TECR,0.2782,0.2042,0.07400000000000001
RALGAPB,0.1436,0.0696,0.07400000000000001
NOB1,0.3331,0.2591,0.07400000000000001
LIG4,0.4909,0.417,0.07390000000000002
ANKRD13C,-0.1703,-0.2441,0.0738
IFT57,0.2737,0.1999,0.0738
TMEM159,0.3354,0.2616,0.07379999999999998
PXMP4,0.2392,0.1655,0.07369999999999999
COG3,0.2503,0.1767,0.07360000000000003
IFFO1,0.3859,0.3123,0.0736
IGHV7-4-1,0.5768,0.5033,0.07350000000000001
SERPING1,0.178,0.1045,0.0735
RNF213,0.6855,0.6121,0.07340000000000002
MOB4,0.0641,-0.0093,0.0734
HPD,0.1387,0.0653,0.07339999999999999
FAM210A,0.4448,0.3714,0.07339999999999997
SLCO2B1,0.6356,0.5623,0.07330000000000003
KITLG,0.6321,0.5588,0.07330000000000003
TLE2,0.1884,0.1151,0.07330000000000002
PAPOLG,0.3019,0.2286,0.0733
ADH4,-0.0701,-0.1434,0.0733
TTI2,0.1258,0.0525,0.0733
MINDY4,0.4447,0.3714,0.07329999999999998
ZDHHC24,0.5075,0.4342,0.07329999999999998
KCTD2,-0.0103,-0.0835,0.0732
TOE1,0.158,0.0848,0.0732
TXNL4A,0.3186,0.2454,0.07319999999999999
ALDH18A1,0.2981,0.2249,0.07319999999999999
DLD,0.4244,0.3512,0.07319999999999999
ABCD3,0.5339,0.4608,0.07310000000000005
JAG1,0.426,0.3529,0.0731
MAP10,0.1291,0.056,0.0731
TAX1BP1,0.4839,0.4109,0.07300000000000001
CHST7,-0.1898,-0.2627,0.07289999999999999
ADGRA2,0.6538,0.581,0.07280000000000009
H1-3,0.4882,0.4154,0.07280000000000003
LARP7,0.0585,-0.0143,0.0728
ANKS6,0.3075,0.2348,0.07269999999999999
CDC42SE1,0.3638,0.2912,0.0726
CYP17A1,0.1158,0.0433,0.07250000000000001
C1orf226,0.137,0.0645,0.07250000000000001
ABHD14B,0.5428,0.4703,0.07249999999999995
BCAM,0.5487,0.4762,0.07249999999999995
GLG1,0.3851,0.3127,0.07240000000000002
TRAPPC1,0.1482,0.0758,0.07239999999999999
ATP11C,0.2808,0.2084,0.07239999999999999
AK6,0.4338,0.3615,0.07230000000000003
IFT43,0.3854,0.3131,0.07230000000000003
TNFAIP3,0.4975,0.4252,0.07229999999999998
DCTD,0.6614,0.5892,0.07220000000000004
RPS27L,0.4004,0.3282,0.07219999999999999
ZDHHC18,0.0909,0.0188,0.0721
RTP4,0.4637,0.3916,0.0721
RAB5A,0.459,0.3869,0.0721
FPGT,0.3995,0.3274,0.0721
PGAM5,0.5293,0.4572,0.0721
BIRC6,0.1954,0.1233,0.07209999999999998
PDE7A,0.0885,0.0165,0.072
DCUN1D3,0.4687,0.3968,0.07190000000000002
BPI,0.3005,0.2286,0.07189999999999999
SMDT1,-0.0648,-0.1367,0.07189999999999999
CYP4F2,0.0464,-0.0255,0.07189999999999999
CCL14,0.4281,0.3562,0.07189999999999996
DDX3X,0.4013,0.3294,0.07189999999999996
ADK,0.6508,0.579,0.07180000000000009
SLC27A4,0.2834,0.2116,0.07179999999999997
MPC2,0.342,0.2703,0.07170000000000004
ERMP1,0.5134,0.4417,0.07169999999999999
TYW5,0.3482,0.2765,0.07169999999999999
PRKCZ,0.6058,0.5341,0.07169999999999999
AZI2,0.3608,0.2892,0.0716
GSR,0.7067,0.6353,0.07140000000000002
THBD,0.4459,0.3745,0.07140000000000002
GJA1,0.6117,0.5404,0.07130000000000003
TFAP2A,0.4106,0.3394,0.07120000000000004
RPS6KA1,0.7308,0.6597,0.07110000000000005
YRDC,0.2232,0.1521,0.0711
RNF7,0.2747,0.2036,0.0711
RNASEL,0.3962,0.3251,0.0711
PRPS2,0.4617,0.3906,0.0711
RFK,0.511,0.4399,0.0711
REEP6,0.3356,0.2646,0.07100000000000001
PEX6,0.3261,0.2551,0.07100000000000001
HSBP1,0.3266,0.2556,0.07100000000000001
FRMD1,0.0857,0.0147,0.071
ATXN1,0.3582,0.2873,0.07090000000000002
MROH1,0.4551,0.3842,0.07090000000000002
PRDX3,0.2468,0.1759,0.07089999999999999
CLDND1,0.0237,-0.0472,0.07089999999999999
TRMT13,0.1929,0.122,0.07089999999999999
GPX1,0.6034,0.5327,0.0707000000000001
KAT14,0.1738,0.1031,0.07070000000000001
TOMM5,0.0017,-0.069,0.0707
UBE2D4,0.0925,0.0218,0.0707
SESN1,0.2418,0.1711,0.07069999999999999
COQ5,0.1274,0.0568,0.07060000000000001
SRP68,0.1408,0.0703,0.07050000000000001
EEF1AKNMT,0.2108,0.1403,0.07049999999999998
GNA13,0.2462,0.1759,0.0703
SCOC,0.1261,0.0558,0.07029999999999999
ITGA2B,0.3508,0.2805,0.07029999999999997
TCEAL9,0.3648,0.2946,0.07020000000000004
MFN1,0.2716,0.2014,0.07020000000000001
STX8,0.1764,0.1064,0.07
PSD3,0.4908,0.4208,0.07
SLC25A24,0.4126,0.3426,0.07
B4GALT3,0.2031,0.1331,0.07
RNF2,0.3682,0.2982,0.07
NPTX2,0.6435,0.5735,0.06999999999999995
NKIRAS1,0.5,0.4301,0.06990000000000002
MYBBP1A,0.2378,0.1679,0.06990000000000002
ACY1,0.3435,0.2736,0.06990000000000002
EIF1AD,0.2792,0.2093,0.06989999999999999
