gene,spearman_r,p_value,n_samples
MAGOH,0.3406,0.0019890828796187434,80
SNX25,0.3405,0.0002725352417701102,110
NABP1,0.3404,0.0014324131997652074,85
TELO2,0.3404,0.0002746312299828273,110
MMP15,0.3404,0.00038052835450958866,105
THUMPD2,0.3404,0.0014327314351580166,85
ADD1,0.3403,0.0002751878597570438,110
C1RL,0.3403,0.00027546419858339875,110
BABAM1,0.3402,0.00027700004910342804,110
CRTAP,0.3401,0.00027772907589326113,110
CYP20A1,0.3399,0.0002799583453834209,110
RTN4R,0.3398,0.14263670537136697,20
RNF187,0.3398,0.03192269738691939,40
KTI12,0.3398,0.0002818538546595299,110
INKA1,0.3398,0.14263670537136697,20
TGDS,0.3397,0.005630569518070789,65
FBXW5,0.3397,0.0002831840351106687,110
DOK4,0.3396,0.21559231098078116,15
SPATA6,0.3395,0.0003957592587400631,105
TNIP2,0.3395,0.0002855577672895248,110
CMC2,0.3393,0.0002873535189766555,110
MYOT,0.3393,0.2160289253419548,15
CLCN3,0.3393,0.2160289253419548,15
PEX16,0.3392,0.00028839121845334676,110
COX17,0.3388,0.0002940776875006202,110
WDR36,0.3388,0.0002945025640762038,110
SCUBE1,0.3387,0.0002955688281015421,110
VSIG1,0.3386,0.09779517430377482,25
PRPS1,0.3385,0.00029758180180050354,110
SF1,0.3385,0.00029748305201195423,110
E4F1,0.3382,0.0003021657944956476,110
HEXD,0.3381,0.0008050264567968138,95
S100PBP,0.3379,0.00042385174126954785,105
B3GNT8,0.3379,0.003026045511355429,75
NUP62,0.3379,0.00030617249154170015,110
CYTH2,0.3378,0.0003078129420681328,110
PSMC4,0.3378,0.00030738631057946524,110
SAA2,0.3377,0.000426659839743453,105
POC5,0.3377,0.0003087958892373244,110
CCDC130,0.3376,0.0005929359174760126,100
KPTN,0.3375,0.00031100856386674083,110
FBXO42,0.3371,0.0003163316497390617,110
PDCD10,0.337,0.00031792518747141463,110
HNRNPDL,0.3369,0.00032007058810889805,110
TMEM161B,0.3365,0.0016393046889780622,85
TBC1D25,0.3365,0.00044864551120168814,105
ARV1,0.3365,0.00032520044179628737,110
