gene,spearman_r,p_value,n_samples
SCEL,0.943,8.467572561551191e-68,140
IGF2BP3,0.9389,8.649532792422754e-66,140
SFTA2,0.9196,7.065125726106075e-13,30
MX1,0.9179,2.9884259749298166e-57,140
CALB2,0.9162,1.1930978763714144e-56,140
COL17A1,0.9127,1.7067760611181743e-55,140
C1QL1,0.9121,1.3975552674444556e-05,13
HLA-G,0.9091,4.191044653034231e-05,12
PPP1R14C,0.9082,3.5645707979433823e-44,114
IFIT3,0.907,1.0820253744662138e-53,140
COL11A1,0.8918,2.1836464210243073e-49,140
SULT1C2,0.8909,3.843502074735565e-49,140
CRABP2,0.89,6.3420005441801284e-49,140
SERPINB2,0.8897,7.796950781908252e-49,140
ANXA10,0.886,6.469554800611492e-48,140
CADPS,0.8843,1.7218998385265335e-47,140
SCGN,0.8838,2.2763955573262744e-47,140
PADI1,0.8837,2.437751793653347e-47,140
SERPINB5,0.8829,3.8427497411688687e-47,140
MAB21L2,0.8818,0.0003301688021839006,11
TRIM29,0.8809,1.153673937780258e-46,140
OAS2,0.8788,3.5055863096048974e-46,140
PCSK1,0.878,5.328339135984012e-46,140
EIF1AY,0.8776,6.053136449665374e-36,109
FN1,0.8773,7.698094474148282e-46,140
CHGB,0.8768,1.0389903320090609e-45,140
KRT17,0.8762,1.3899467772323875e-45,140
NLRP2,0.8752,1.4699008637746396e-41,128
BCAS1,0.8748,2.9273926548560336e-45,140
UGT2B15,0.8736,9.528897290370499e-05,13
TNS4,0.8723,4.981269373854983e-40,125
LRRC15,0.8708,6.678920529351398e-42,132
AGR3,0.8686,6.494620120965511e-44,140
CLDN18,0.8682,8.011594272736258e-44,140
ERICH5,0.8671,1.3654458137971147e-43,140
TESC,0.8668,1.5472081017056219e-43,140
LMOD1,0.8659,2.337349948853103e-43,140
OAS3,0.8658,2.4678991403159767e-43,140
CHGA,0.8647,4.295806765293667e-43,140
VILL,0.8634,7.917375943609978e-43,140
MYEF2,0.8629,9.95340196440343e-43,140
FABP6,0.8622,7.169302986384239e-35,114
TCEAL6,0.8618,2.120893078704594e-06,19
GPX2,0.8613,2.0941385549751022e-42,140
CTSE,0.8604,3.1699398560450264e-42,140
GDA,0.8604,3.06541377007823e-42,140
STAT1,0.8598,4.027267723424216e-42,140
POF1B,0.8593,5.0678105005481405e-42,140
SCG3,0.8591,5.748213696517049e-42,140
ERAP2,0.8589,6.311315541324585e-42,140
ADH1B,0.8587,6.671023724344967e-42,140
TFF1,0.8564,1.913217751464211e-41,140
LMO7,0.8561,2.1345077545463436e-41,140
VSTM2L,0.8558,1.9831918684727493e-12,40
LGALS4,0.8549,3.685670068909227e-41,140
DHRS9,0.8546,4.261088267796183e-41,140
AMPD1,0.8545,0.0016368033159867156,10
LOXL2,0.8542,5.020495730781751e-41,140
MFSD4A,0.8535,2.9972764384439215e-08,26
MZB1,0.8529,9.009273222566343e-41,140
MMP1,0.8521,1.2430122493131156e-40,140
PLOD2,0.8514,1.6954625055770968e-40,140
HSD17B2,0.8511,1.92223628604743e-40,140
MUC17,0.8508,2.697755919533102e-07,23
IGFBP3,0.8506,2.4012400026269925e-40,140
SST,0.8488,5.078539411035961e-40,140
PPL,0.8488,5.103751019922094e-40,140
PLAU,0.8486,5.518188366452843e-40,140
SLC30A8,0.8473,2.6616697008054336e-17,59
PCSK2,0.8472,9.804435701909557e-40,140
MYO5B,0.8457,1.832657608594345e-39,140
GCG,0.8453,2.1487605564238407e-39,140
SECTM1,0.8451,2.7376438111929385e-06,20
VIL1,0.8448,2.6848052270085824e-39,140
SCUBE3,0.8438,4.0030317949633415e-39,140
PTK7,0.8433,4.894124639696888e-39,140
TCEA3,0.8428,5.963300732230408e-39,140
GMDS,0.8425,6.726128384539376e-39,140
FLNB,0.842,8.286471169121422e-39,140
VIT,0.8407,0.0003190712406937145,13
F13A1,0.8403,1.605127496454309e-38,140
MUC5AC,0.8393,2.439632815515052e-38,140
SERPINB3,0.8385,3.3613668819169316e-38,140
KANK4,0.8383,3.5903082047576053e-38,140
DDX3Y,0.8369,6.058976744809983e-38,140
PRELP,0.8365,7.296146605000385e-38,140
IGF2BP2,0.8356,1.009626022597656e-37,140
ADGRG3,0.8342,4.2121059762784004e-11,39
ERO1A,0.8341,1.8213544221148194e-37,140
FGFBP1,0.8337,2.2636403169678315e-23,86
SCIN,0.8335,2.2718404592241115e-37,140
P4HA1,0.8335,2.21573888840327e-37,140
FHL5,0.8334,2.3085831384344737e-37,140
BAIAP2L1,0.8323,3.481822066689593e-37,140
SULT1E1,0.8321,7.347201308255921e-28,104
KRT23,0.8321,7.41572851911963e-36,135
CHST6,0.8316,5.522372803574219e-06,20
PYGL,0.8312,5.293278938614692e-37,140
NCF2,0.8307,6.326803216380827e-37,140
TM4SF5,0.8306,1.7103307524006416e-06,22
CEACAM5,0.8305,6.913697559568509e-37,140
KLK7,0.8299,5.4939176830196225e-34,129
CGNL1,0.8294,1.0320937429203131e-36,140
APOBEC2,0.8282,1.6132838414369056e-36,140
SH2D1A,0.8279,1.8134943127926064e-36,140
ASRGL1,0.8275,2.0696461638736745e-36,140
ESRP1,0.8271,2.448966205297256e-36,140
GAS1,0.8269,1.77876762151962e-08,30
IDO1,0.8264,1.042871021850112e-30,118
FER1L6,0.8261,6.418712070704057e-32,123
CLEC2B,0.826,5.57688591951416e-10,36
CFTR,0.8256,4.071195457752172e-36,140
CES1,0.8248,5.588888670506632e-36,140
CA13,0.8248,5.478953777521651e-36,140
GCNT3,0.8243,6.63563752756167e-36,140
RTN1,0.824,7.367974514405757e-36,140
C1QTNF3,0.8235,2.636497635105101e-33,130
CXCL5,0.8233,1.4789470446936888e-30,119
FSCN1,0.8226,1.2027966564020834e-35,140
CXCL14,0.8225,1.2397491024579444e-35,140
DUOX2,0.8223,2.311612912883371e-34,135
AOC1,0.821,2.1234389959159084e-35,140
MARCO,0.8204,1.2578366158197305e-32,129
FAM3D,0.8201,2.8599413269133364e-35,140
KLK6,0.82,1.460816169132471e-32,129
FBP1,0.8192,3.9276817199723385e-35,140
DDX60,0.819,4.1951952417009474e-35,140
INPP4B,0.8185,5.022066076017237e-35,140
SFRP4,0.8185,5.087981039233854e-35,140
HMGA2,0.8178,5.008587168507283e-32,128
CA9,0.8174,7.230301162685701e-35,140
CAPN9,0.8149,3.7884566237017215e-26,105
MX2,0.8146,1.8739470077094202e-34,140
FXYD2,0.8145,1.034490858641495e-23,95
SLC4A4,0.8139,2.3879094197092024e-34,140
FHL1,0.8139,2.3976414583508997e-34,140
TNFRSF11B,0.8134,4.0636951300131854e-13,51
INPP5D,0.8125,3.7656285203607725e-34,140
SH2D4A,0.8119,4.613951075243496e-34,140
GSDMB,0.8118,4.8374746145945426e-34,140
SCG2,0.8117,4.965413568642244e-34,140
MUC13,0.811,6.199665029579829e-34,140
IQGAP2,0.811,6.270762315856605e-34,140
SFN,0.8106,7.020012466219629e-34,140
MYO7B,0.8104,7.456264446230892e-34,140
PPP1R1A,0.8088,3.1797412958245574e-32,134
MET,0.8085,1.4222810073610188e-33,140
NEBL,0.8083,1.4977518606954867e-33,140
STXBP6,0.8081,1.5780971350858323e-33,140
RHPN2,0.8075,1.903950923016824e-33,140
TREM1,0.8073,9.14208116254424e-10,38
DGKA,0.8071,2.2307999699236692e-33,140
AHNAK2,0.807,2.285116643278421e-33,140
CXCL17,0.8062,1.8504885735676975e-19,80
KRT6B,0.8051,7.004736411297565e-33,139
GPD1,0.8048,4.561219385559749e-33,140
FOLR1,0.8046,6.157358932247377e-21,87
KIF13B,0.8043,5.3062861199447185e-33,140
IFIT1,0.8039,6.067352507015022e-33,140
ADAMTSL2,0.803,8.122174504257204e-33,140
CPLX2,0.8028,1.0219111799473866e-28,122
ANXA8,0.8027,2.7216097912653343e-30,129
SPRR3,0.8018,1.5774658923292982e-31,135
C1orf116,0.8017,1.198223438257659e-32,140
RASA1,0.8013,1.3859532809832626e-32,140
SCG5,0.8013,1.3805708609175522e-32,140
GBP5,0.801,1.498552837856195e-32,140
SMOC2,0.8005,1.732832975406184e-32,140
RBP1,0.8002,1.9228337787683364e-32,140
ASPHD2,0.8,0.0031104283103858456,11
RASGRF2,0.7997,2.533510227716602e-22,95
BCL2L15,0.7997,2.2417810003588492e-32,140
SEPTIN1,0.7995,2.367149809183856e-32,140
ARHGAP4,0.7992,2.6153168518105585e-32,140
SLIT3,0.7992,2.583936919325567e-32,140
PRRX1,0.7992,2.100794246104406e-27,118
A2ML1,0.799,2.869839115448729e-26,113
KRT7,0.7978,4.0507445078470896e-32,140
ANLN,0.797,1.7112960211656279e-28,124
NGFR,0.7968,1.1352542016645416e-30,134
HGD,0.7966,5.698664872763501e-32,140
AFAP1L2,0.7964,6.117433027558747e-32,140
HIP1R,0.7964,6.197169026207809e-32,140
PI3,0.7956,2.1243319651215234e-22,97
LYPD2,0.7951,1.530155104173507e-07,30
COLEC11,0.7949,9.684352094288313e-32,140
KRT16,0.7946,1.054720540046488e-31,140
DUOXA2,0.7946,7.742055916548757e-24,104
ANXA8L1,0.7942,2.4015333213140052e-30,134
SERPINB4,0.7929,2.0479005150131389e-25,112
DOCK8,0.7927,1.8272284384249293e-31,140
PEG10,0.7923,2.656249674987542e-27,121
CD38,0.792,4.5021195070095936e-30,134
FBXO2,0.7919,2.3493267999162765e-31,140
VGF,0.7919,2.377301376463686e-31,140
SH3D21,0.7912,0.0012750239017411194,13
GALNT6,0.7911,2.968898052968048e-31,140
MISP,0.7906,3.4563763794961343e-31,140
UBASH3A,0.7902,0.0022231354099909177,12
RGS2,0.7902,0.0022231354099909177,12
SFRP1,0.789,5.547079331930702e-31,140
EPS8L1,0.7888,5.828821781770031e-31,140
AGR2,0.7886,6.132837833103426e-31,140
COLGALT1,0.7886,6.150068548894698e-31,140
PLEKHS1,0.7884,6.5898893285126074e-31,140
NCCRP1,0.788,1.3097630325253865e-16,73
ITGA5,0.7874,8.58775237379558e-31,140
LY6D,0.7873,8.956742843850557e-31,140
ASS1,0.7868,1.035336235936173e-30,140
RPS4Y1,0.7862,1.2362470208363024e-30,140
LAD1,0.7857,1.4280629129886224e-30,140
LYPD3,0.7849,4.940948591608601e-25,114
AQP5,0.7846,5.792487907383843e-20,90
CYP27A1,0.7846,1.9143093310755397e-30,140
KIF4A,0.7845,9.422287886080468e-16,70
SYT8,0.7837,1.3324770293263596e-06,27
CILP,0.7827,3.257101784206268e-30,140
ALDH3A1,0.7825,3.519381448442509e-30,140
TCN1,0.7823,3.635407334419499e-30,140
HID1,0.7822,3.744828949700735e-30,140
MUC16,0.782,4.736497720669362e-28,130
MUCL3,0.7819,3.9045746896711786e-19,87
ZC3H11B,0.7818,0.0075470077810678785,10
CYP2C18,0.7814,1.4970602704245582e-06,27
ISG20,0.7811,5.1837497966640044e-30,140
AOX1,0.7807,5.807080543533671e-30,140
MRC1,0.7803,6.454169629860359e-30,140
SPRR1B,0.7802,7.463133134421845e-28,130
FERMT1,0.7801,6.814066977503047e-30,140
PCSK1N,0.7795,7.998115212170082e-30,140
CLDN2,0.7795,4.832058248651877e-15,68
ZAP70,0.7794,8.261244661204986e-30,140
SMOC1,0.7792,1.5281422420420258e-27,129
KRT6A,0.7778,1.2603004346572075e-29,140
NPR3,0.7776,1.3945443568662468e-28,135
S100A4,0.7776,1.3394358820897857e-29,140
LAMB3,0.7768,1.694336417128659e-29,140
HPGD,0.7762,1.95509424174329e-29,140
GBP6,0.7762,2.8744853107288074e-07,31
FAM3B,0.7761,2.0403514781833673e-29,140
RNF213,0.776,2.0616299990930028e-29,140
MYH10,0.776,2.0783144240867746e-29,140
PLS1,0.7755,2.3543516759278757e-29,140
MSLN,0.7751,2.6761792850150234e-29,140
WFDC2,0.7741,3.44476935813884e-29,140
MUC5B,0.7738,3.7752596660846676e-29,140
BTK,0.7738,3.7587915100931064e-29,140
SYNPO2,0.7736,3.989365605843221e-29,140
TTC9,0.7736,3.9422038615645345e-29,140
DTX3L,0.7735,4.0906725945983333e-29,140
MLIP,0.7733,8.282801718668552e-08,34
KLK8,0.7726,1.3241162015462654e-08,38
SULT2B1,0.7719,1.470632491658013e-25,123
PLAT,0.7716,6.726277918918867e-29,140
IL33,0.7716,5.972206474845365e-23,110
MYH11,0.7713,7.355767101424038e-29,140
MMP7,0.7707,8.597518446385484e-29,140
FRZB,0.7705,8.996035773130403e-29,140
HERC6,0.7703,2.6149052668013986e-16,77
PLAC9,0.7699,1.0436697125765452e-28,140
ARHGAP25,0.7697,1.12497305369332e-28,140
CORO2A,0.7697,1.1109374059393778e-28,140
PGM2L1,0.7696,1.1318782496202322e-28,140
WDFY4,0.7695,1.1815717205379509e-28,140
SEMA6D,0.7692,0.0034464502618274497,12
STEAP1,0.7692,0.0034464502618274497,12
OSBPL3,0.7692,1.2519174139695416e-28,140
BIN2,0.7691,1.3137318123911575e-28,140
COMP,0.7686,1.4844798599250908e-28,140
FAM83B,0.7684,1.5499845228478377e-28,140
WNK2,0.768,1.7479233233459126e-28,140
TSPAN8,0.7679,1.7587922969484705e-28,140
CAPN5,0.7679,1.7827687211416836e-28,140
PPP1R1B,0.7676,1.9365549122458847e-28,140
S100P,0.7674,2.0039337870474655e-28,140
PHYHIPL,0.7673,2.053837803156739e-28,140
GBP1,0.7671,2.177096639242997e-28,140
OCLN,0.7668,2.365212006296028e-28,140
LAMC2,0.7668,2.3613487267961252e-28,140
NTM,0.7667,2.2373916654892858e-27,135
PLEKHA6,0.7666,2.465983815207268e-28,140
IFI6,0.7663,3.2267552094506865e-08,37
CR2,0.7662,5.618865908435215e-19,92
CAPS,0.7655,3.3196606421335836e-28,140
TNXB,0.7652,3.6062582024555203e-28,140
BICC1,0.7651,3.6810402804969654e-28,140
PYGB,0.7648,3.9373260250667115e-28,140
NDRG2,0.7643,4.4504088312925125e-28,140
ASPA,0.7642,4.61913270150591e-28,140
KLHDC7A,0.7638,4.2521375296888184e-10,47
ZNF114,0.7636,0.006233059747904754,11
DSG3,0.7634,3.3921929057093683e-18,89
MATN2,0.7631,9.16560361677088e-06,25
BAIAP2,0.7625,7.059349510544806e-28,140
PDCD4,0.7621,7.855820042417369e-28,140
CD2AP,0.7615,9.011985815139031e-28,140
CEMIP,0.7614,9.310755510599858e-28,140
PLOD1,0.7613,9.601969485246385e-28,140
PIK3AP1,0.761,1.0453685326250527e-27,140
EFHD1,0.7608,1.0963385759751323e-27,140
S100A2,0.7608,1.0863876200203651e-27,140
MAGI1,0.7604,1.1973769665832185e-27,140
HOOK1,0.7601,1.2982575615790895e-27,140
CHDH,0.7597,1.4325458728412119e-27,140
PNMA2,0.7597,6.903196103217962e-19,94
RASAL1,0.7597,1.428442829776253e-27,140
ALDOC,0.7593,1.5787842641265034e-27,140
KIAA1324,0.7591,1.675345431907895e-27,140
REG4,0.7589,1.7369463114885447e-27,140
FMO5,0.7589,1.7377252776609387e-27,140
GRAP2,0.7588,1.7775244765786035e-27,140
IFIT2,0.7588,1.781088826476388e-27,140
IFIH1,0.7587,1.8571936327364044e-27,140
PARP14,0.7587,1.846907586787932e-27,140
MMP11,0.7585,1.9055445160283158e-27,140
AGFG2,0.7582,2.069065909724024e-27,140
CALML4,0.7582,2.075287956818787e-27,140
PDZK1,0.7582,2.093789083341553e-27,140
TNC,0.757,2.798400763944359e-27,140
NT5E,0.756,3.606849228348643e-27,140
XDH,0.756,3.560694534468689e-27,140
PGD,0.7558,3.780287429331344e-27,140
CEACAM7,0.7554,4.1452724390483055e-27,140
RAP1GAP,0.7554,4.134915208856854e-27,140
LAX1,0.7552,0.004508435484294223,12
CLIC3,0.7549,4.67904526116198e-27,140
SLC28A3,0.7545,0.007282041008429154,11
COLEC12,0.7544,5.29689349758666e-27,140
TMEM119,0.7538,6.0704894065391026e-27,140
SLC12A2,0.7538,6.1266193460627836e-27,140
MELTF,0.7537,6.257863988596845e-27,140
SULF2,0.7537,6.2321305177119045e-27,140
ENPP1,0.7536,6.412430185575531e-27,140
SEC14L2,0.7534,5.518440283430193e-26,135
MUC4,0.7534,4.59970322436423e-25,130
PBLD,0.7532,7.091815804530781e-27,140
ACKR1,0.7531,0.004693893048673789,12
GOLM1,0.7528,7.846180299841089e-27,140
SEPTIN4,0.7521,9.286081461422464e-27,140
VSIG2,0.752,2.2991890601201456e-22,116
SLIT2,0.7516,1.0273121210483817e-26,140
GFRA1,0.7516,8.567662534972588e-24,124
RBMS3,0.7515,2.5762282922814263e-20,105
RAB34,0.7514,1.0783942655675529e-26,140
APBB1IP,0.7508,1.2574551925057425e-26,140
TMEM163,0.7501,1.971620141736795e-09,46
CPXM2,0.75,1.5068378758000952e-26,140
WAS,0.75,1.530536678011939e-26,140
FYB1,0.7499,1.5505648723086017e-26,140
UCN3,0.7498,2.917925041542476e-25,133
DOCK2,0.7495,1.7022202432970214e-26,140
AK4,0.7493,1.7749241174183227e-26,140
PPP1R3G,0.7492,7.308149863479134e-21,109
COL8A1,0.749,1.9418663098291185e-26,140
GPD1L,0.749,1.9214952801789817e-26,140
ANTXR1,0.749,1.9238475802245327e-26,140
DDX58,0.7489,1.9510542803075018e-26,140
PYHIN1,0.7486,2.659099883241972e-12,62
SNAI2,0.7484,1.2921853718520451e-06,31
RNASET2,0.7477,2.590830722135614e-26,140
STAP2,0.7474,2.784254454386093e-26,140
FCGR3B,0.7473,3.017986088211225e-12,62
CTNND2,0.7469,1.0518638334858999e-18,98
RGN,0.7468,3.2161530332863936e-26,140
JPT1,0.7466,3.4229016749539774e-26,140
CDA,0.7465,3.46865113759819e-26,140
COL12A1,0.7462,3.7539958268293906e-26,140
DPYSL4,0.7462,2.901162875211198e-25,135
AKR1C3,0.746,3.882241590724225e-26,140
SPTBN2,0.746,3.8850265179339e-26,140
SLPI,0.7458,4.11863071597703e-26,140
SPRR2D,0.7457,0.00016033732504924656,20
GBE1,0.7457,4.1493189236666135e-26,140
ALDH1A1,0.7447,5.222809040498291e-26,140
MXRA5,0.7444,5.696949197702326e-26,140
TACC2,0.7444,5.659613914322038e-26,140
CLIC5,0.7436,6.879061770631996e-26,140
PRKCB,0.7435,7.018411045641795e-26,140
MMP14,0.7433,7.254077698349024e-26,140
APOBR,0.7433,7.338119942663166e-26,140
DPEP1,0.7432,7.396404741725473e-26,140
SNCG,0.7432,7.393835973020583e-26,140
SCUBE2,0.7432,1.6518247335939093e-22,121
IGFBP5,0.7428,8.150118223919833e-26,140
MAP7,0.7428,8.231093215178728e-26,140
EPYC,0.7426,0.0006382466911610895,17
EZR,0.7421,9.62592833517796e-26,140
CCL17,0.7413,0.005801150474478245,12
LAMC3,0.7412,1.1794986729363722e-25,140
ITGB6,0.7411,1.19375655637439e-25,140
GRHL2,0.7409,9.495983315151475e-25,135
MMP2,0.7408,1.2832174818372915e-25,140
ARHGEF16,0.7408,1.2965728277679274e-25,140
SDC1,0.7402,1.4741267421318934e-25,140
PLA2G4A,0.7401,1.515696685262787e-25,140
PAQR7,0.74,0.0038257568009027166,13
REG3A,0.7398,1.6142582138060136e-25,140
AHCYL2,0.7394,1.764550364678422e-25,140
TFF2,0.7393,1.8326550534301206e-25,140
F3,0.7387,2.0640740089653037e-25,140
BLNK,0.7387,2.0897012627875964e-25,140
MYO1E,0.7387,2.0935236554699457e-25,140
CGN,0.7377,2.612038226913993e-25,140
NUAK1,0.7376,2.9708914585625764e-10,53
ADIRF,0.7372,2.925941562328606e-25,140
DPYSL3,0.7372,2.9199073983757584e-25,140
MADCAM1,0.7369,4.836627688721218e-14,75
NNMT,0.7367,3.2864288764375006e-25,140
CLMN,0.7362,3.6173291216302427e-25,140
GIMAP7,0.7362,3.6795310501710325e-25,140
PARP9,0.7361,3.7116060724718954e-25,140
SDR16C5,0.7359,3.864882004783434e-25,140
RASAL3,0.7357,4.0466539065417976e-25,140
PLCG2,0.7356,4.137444381500856e-25,140
HLA-DQB1,0.735,3.7374802700266724e-22,123
STAT2,0.7347,5.090796630980056e-25,140
CCN3,0.7342,6.745317510965929e-21,116
VTCN1,0.7339,4.4700241784780445e-05,24
PKIB,0.7338,6.551639371784871e-15,81
LSR,0.7337,6.383930539312597e-25,140
PALM3,0.7336,4.5486284442387e-24,135
MYH14,0.7329,7.587216638895291e-25,140
PLEKHA2,0.7327,7.959533770409499e-25,140
A1CF,0.7323,8.735914657282658e-25,140
TCEAL5,0.7322,8.850067139273168e-25,140
AKR1B10,0.7322,8.895929770571139e-25,140
IL4I1,0.7317,9.795651898544204e-25,140
ALDH3A2,0.7317,9.842946459145102e-25,140
RAB25,0.7316,9.972465061964386e-25,140
PROM2,0.7313,4.010747467044678e-16,89
CLIC6,0.7312,1.111142079127991e-24,140
ANGPTL4,0.7311,7.895213260679187e-22,123
DCLK1,0.7311,1.111655253674493e-24,140
ACSS1,0.7309,1.1662172520605446e-24,140
PKP1,0.7307,8.426585634833884e-24,135
VCAM1,0.7303,1.3260544555927296e-24,140
IGFBP2,0.7303,1.351682969103243e-24,140
GRB10,0.7302,1.3774738089357219e-24,140
SULF1,0.7299,1.4568854865949858e-24,140
GSTM3,0.7298,1.4993737745149493e-24,140
ASL,0.7297,1.5277975995740178e-24,140
SEPTIN6,0.7295,1.5812442161309575e-24,140
CD300LF,0.7295,7.132458153918943e-06,29
COL14A1,0.7293,1.65302568724465e-24,140
PTN,0.7288,1.8512234887561896e-24,140
SH3BGRL2,0.7287,1.8935522579910132e-24,140
CACNA2D2,0.7283,4.4013448515806606e-23,132
CSDC2,0.7283,8.1548091202478e-05,23
VSNL1,0.7281,2.1317693889219423e-24,140
CDK1,0.7277,2.329189178236085e-24,140
OLFM4,0.7276,2.418571529980205e-24,140
DDX3X,0.7269,2.7596926184022515e-24,140
CDCP1,0.7267,2.884268174874272e-24,140
BZW1,0.7265,3.005159067797576e-24,140
NOSTRIN,0.7257,3.587805530778671e-24,140
UBASH3B,0.7254,2.547251442275337e-23,135
CD55,0.7252,4.013475839522784e-24,140
WNT11,0.725,3.373082071980025e-19,110
IRF6,0.7249,4.2552683045363464e-24,140
BPIFB1,0.7249,2.821894353551503e-23,135
MAOA,0.7245,4.671556085607372e-24,140
UNC5B,0.7236,4.548098669777312e-20,116
SH3GL2,0.723,1.3029976440259801e-16,95
REG3G,0.7226,6.889610042600562e-24,140
NBEA,0.7224,7.16570524409574e-24,140
IGLC7,0.7219,7.957245417860882e-24,140
IGHG4,0.7218,8.25500298485648e-24,140
HK2,0.7215,8.716071972044496e-24,140
ITGA11,0.7214,8.930683656452447e-24,140
EIF2AK2,0.7207,1.0349321883101634e-23,140
CAPN6,0.7206,4.28387179929865e-22,130
BNIP5,0.7203,2.536304664011814e-09,51
JCAD,0.72,1.2044308365146246e-23,140
COL1A2,0.7199,1.207387115786553e-23,140
ANXA1,0.7198,1.2527329274204002e-23,140
SEMA4B,0.7195,1.3245524567189476e-23,140
SERPINE1,0.7193,1.3662575193353722e-23,140
TNFSF10,0.7189,1.4726782409673963e-19,115
WNT5A,0.7189,4.0286012273512835e-18,106
DSP,0.7186,1.584773350649882e-23,140
HMGCS1,0.7186,1.578702949429148e-23,140
STK10,0.7184,1.6754564115705113e-23,140
ALPL,0.7183,1.689448599091105e-23,140
LY6E,0.7181,5.940071475252695e-17,99
ENO1,0.7179,1.8425652773744034e-23,140
ESPN,0.7178,1.1032052682279104e-18,110
RAB3C,0.7177,1.0616427791725777e-21,129
ITGA2,0.7173,2.0694171418373054e-23,140
TBC1D2,0.7173,2.0943630562503683e-23,140
PRR15,0.7172,5.721531312464241e-22,131
PID1,0.7169,2.2404049967523235e-23,140
CORO1A,0.7168,2.2889744345171372e-23,140
ITGAX,0.7167,2.3560441461529233e-23,140
SAMD9,0.7161,2.6465019155481604e-23,140
ADSS2,0.7158,2.8408908448054324e-23,140
RCSD1,0.7154,3.07217527012787e-23,140
SLC16A3,0.7152,3.171622503281213e-23,140
CRYBG1,0.7148,3.4900559295274844e-23,140
FKBP10,0.7148,3.457008873209908e-23,140
S100A16,0.7145,3.663612679387414e-23,140
IFI44,0.7144,1.0653834441199962e-19,118
CILP2,0.714,1.2416382598740966e-17,105
CLDN10,0.7138,1.0907839542555373e-21,131
EVL,0.7137,4.323967591766918e-23,140
RRM2,0.7135,2.3584053242643428e-21,129
GALNT5,0.713,4.952431618632541e-23,140
KCNN4,0.7128,5.619025060269404e-11,63
TOP2A,0.7123,1.7636821500074388e-20,124
THBS4,0.7121,6.024759449846208e-23,140
MMP10,0.712,5.416749372908282e-20,121
ANO1,0.7119,6.200850448103289e-23,140
PLCB4,0.7114,6.873958093428558e-23,140
AFAP1,0.7112,7.225151590505767e-23,140
ACSL5,0.7111,7.260479998399874e-23,140
MARVELD1,0.7107,7.179553061201803e-16,95
HMGCS2,0.7105,8.267265422138625e-23,140
TINAG,0.7104,8.657487633171659e-10,56
MGLL,0.7101,8.853060290290189e-23,140
ACSM3,0.7101,8.952209917342895e-23,140
ITGA3,0.7101,8.936385269198017e-23,140
MUC6,0.7097,9.70131731574347e-23,140
FNDC1,0.7096,9.861125558430527e-23,140
KYNU,0.7094,1.0204375136691927e-22,140
IKZF2,0.7091,0.02166592336753244,10
MACC1,0.709,1.8531152137646984e-21,132
KCNJ15,0.7089,4.753031750663496e-10,58
LLGL2,0.7089,1.137291173883632e-22,140
BTBD10,0.7088,0.006681784135857958,13
ENPP5,0.7086,4.1767221920680236e-09,52
FST,0.7085,2.8001147208291146e-17,105
HK3,0.7085,1.2361833713120374e-22,140
SRC,0.7081,1.3258957725154244e-22,140
FBLL1,0.708,6.4642076048577e-21,129
ALDH1L1,0.7079,1.3789675569506383e-22,140
CDH2,0.7076,2.646127177046393e-16,99
MTFP1,0.7073,0.00011121020932632799,24
DMBT1,0.7072,1.5887016568615946e-22,140
CRACD,0.7072,1.59569001923854e-22,140
LIMCH1,0.7071,1.6160469182025534e-22,140
CYP3A5,0.707,3.136101648066287e-20,125
ITIH5,0.707,1.6603674928872442e-22,140
CLDN3,0.7069,1.694533298483147e-22,140
TTC39A,0.7068,1.7096390977005058e-22,140
ARHGAP44,0.7065,8.838876110679086e-16,96
SYTL4,0.7065,1.8219402010538758e-22,140
CAVIN2,0.7064,1.8368858196866542e-22,140
ARRB2,0.7056,2.152030326083947e-22,140
GSTM5,0.7056,2.157057103289414e-22,140
TMPRSS4,0.7054,2.08489058481458e-20,127
S100A14,0.7051,2.3659619309888488e-22,140
AOAH,0.7049,4.548121924537453e-20,125
NTRK2,0.7045,5.60910114514373e-09,52
GREM1,0.7044,2.7515576365556855e-22,140
GIMAP8,0.7039,3.0354302242349624e-22,140
IGF1,0.7038,8.639672459668845e-05,25
CCL5,0.7035,1.8477555089576987e-21,135
MUC3A,0.7032,1.91590241487091e-18,115
CEP170,0.7031,3.5549571189451976e-22,140
NCKAP1L,0.7031,3.4948898211824986e-22,140
FAP,0.7029,3.6294921318639478e-22,140
CD48,0.7027,3.7858691400818064e-22,140
PIR,0.7026,3.903247038498274e-22,140
ANGPT2,0.7026,3.9217406585831405e-10,60
SDCBP2,0.7025,3.9675982081110456e-22,140
ABI3BP,0.7023,4.1387255520126853e-22,140
GPCPD1,0.7022,4.204257595070856e-22,140
ARFGEF3,0.7022,4.1764430942137797e-22,140
PFKP,0.7022,4.227995889145376e-22,140
HCLS1,0.7022,4.197127988863088e-22,140
AVL9,0.7021,4.300302352062658e-22,140
ANXA3,0.7018,4.501244130781985e-22,140
MLPH,0.7017,4.571426976841619e-22,140
TFF3,0.7017,4.643977917813099e-22,140
FAT1,0.7012,5.043811300641804e-22,140
ARHGAP12,0.7011,5.178363947268666e-22,140
PCDH1,0.7009,5.332201853926469e-22,140
FXYD1,0.7008,0.0005786641020194404,20
LAYN,0.7002,5.366427630678244e-09,53
FLNC,0.7002,6.180969428679734e-22,140
PDZK1IP1,0.6999,8.982959852411363e-18,112
