gene,tumor_r,normal_r,delta_r
UROS,0.1734,0.2192,-0.04580000000000001
HMCES,0.6545,0.7003,-0.04580000000000006
DSTN,0.6876,0.7334,-0.04580000000000006
LMNB2,-0.025,0.0209,-0.045899999999999996
PHETA2,0.462,0.5079,-0.045899999999999996
ABHD5,0.3734,0.4193,-0.045899999999999996
USP4,0.58,0.6259,-0.04590000000000005
CYRIB,0.5592,0.6052,-0.04599999999999993
NAXE,0.2743,0.3203,-0.045999999999999985
GAS2L1,0.336,0.382,-0.045999999999999985
ATRN,0.1077,0.1537,-0.046
ADAM9,0.7704,0.8164,-0.04600000000000004
APOC3,-0.1459,-0.0998,-0.0461
PLP1,0.1598,0.2059,-0.0461
MLX,0.0894,0.1355,-0.046100000000000016
EIF2D,0.5453,0.5914,-0.04610000000000003
TMX2,0.5373,0.5834,-0.04610000000000003
PTGR2,0.5558,0.6019,-0.04610000000000003
MAFB,0.6214,0.6675,-0.04610000000000003
SLC35C2,0.1394,0.1856,-0.04619999999999999
HDAC3,-0.0592,-0.013,-0.046200000000000005
STARD7,0.413,0.4592,-0.04620000000000002
GRK6,0.3369,0.3831,-0.04620000000000002
BOLA1,0.5832,0.6295,-0.0462999999999999
UTP23,0.218,0.2643,-0.04629999999999998
METAP1,0.7538,0.8001,-0.04630000000000001
PSD3,0.6835,0.7298,-0.04630000000000001
CCN1,0.5416,0.5879,-0.04630000000000001
DENND4A,0.6082,0.6545,-0.04630000000000001
ITGA7,0.7579,0.8042,-0.04630000000000001
ABCC4,0.6508,0.6971,-0.04630000000000001
LAMC1,0.3525,0.3988,-0.04630000000000001
BAK1,0.7839,0.8303,-0.0464
FRRS1,0.6353,0.6817,-0.0464
BRI3BP,0.3816,0.428,-0.0464
MAD2L1,0.7801,0.8266,-0.046499999999999986
RALA,0.6171,0.6636,-0.046499999999999986
SRPK2,0.7552,0.8017,-0.046499999999999986
TMPO,0.6902,0.7367,-0.046499999999999986
LRCH1,0.5866,0.6331,-0.046499999999999986
PKM,0.1447,0.1912,-0.046500000000000014
ZNF428,0.441,0.4876,-0.046599999999999975
LIMS1,0.3159,0.3625,-0.046599999999999975
HNRNPL,0.2172,0.2638,-0.046599999999999975
PAWR,0.5878,0.6344,-0.046599999999999975
PGRMC1,0.6718,0.7184,-0.046600000000000086
MGAT1,0.5965,0.6432,-0.046699999999999964
RPS6KC1,0.3294,0.3761,-0.046699999999999964
FADD,0.8433,0.89,-0.046699999999999964
KLHL41,0.8272,0.8739,-0.046699999999999964
ATP13A1,0.1815,0.2282,-0.04669999999999999
FAM120B,0.4214,0.4681,-0.04670000000000002
SEC61G,0.2162,0.2629,-0.04670000000000002
THADA,0.5135,0.5602,-0.046700000000000075
RAP2B,0.6845,0.7313,-0.04679999999999995
MCM6,0.777,0.8238,-0.04679999999999995
VTI1B,0.522,0.5688,-0.04679999999999995
RAB35,0.4923,0.5391,-0.04680000000000001
MMP14,0.7301,0.7769,-0.046800000000000064
ATL3,0.7386,0.7855,-0.04689999999999994
CBX2,0.6357,0.6826,-0.04689999999999994
ABHD16A,0.4725,0.5194,-0.0469
TSSC4,0.3062,0.3531,-0.0469
TENM1,0.1018,0.1487,-0.0469
ACSL3,0.6986,0.7455,-0.04690000000000005
PDGFRA,0.4973,0.5443,-0.046999999999999986
RHOT2,0.3021,0.3491,-0.04700000000000004
PIGR,0.6679,0.715,-0.04709999999999992
TBL1XR1,0.6329,0.68,-0.04710000000000003
OCIAD1,0.5525,0.5996,-0.04710000000000003
PITHD1,0.6244,0.6715,-0.04710000000000003
CADM4,0.5606,0.6077,-0.04710000000000003
SLC4A7,0.6467,0.6939,-0.04719999999999991
ATG16L1,0.3986,0.4458,-0.047199999999999964
NDUFB8,-0.0977,-0.0505,-0.04719999999999999
UBXN4,0.3574,0.4046,-0.04720000000000002
C6orf58,0.3625,0.4097,-0.04720000000000002
GAS6,0.7441,0.7913,-0.04720000000000002
B4GALT7,0.4448,0.492,-0.04720000000000002
RPS14,0.1433,0.1906,-0.04729999999999998
ULK3,0.5534,0.6007,-0.04730000000000001
SGTA,0.5092,0.5565,-0.04730000000000001
IKZF2,0.6504,0.6977,-0.04730000000000001
RFLNB,0.4859,0.5333,-0.0474
ASRGL1,0.5841,0.6315,-0.0474
POM121C,0.1963,0.2437,-0.0474
NRCAM,0.6818,0.7293,-0.04749999999999999
SUPT7L,0.0932,0.1408,-0.0476
RPL38,0.1617,0.2093,-0.0476
SNRNP200,0.415,0.4626,-0.04760000000000003
GMPPB,0.5483,0.596,-0.047699999999999965
AKR1C3,0.7561,0.8038,-0.047699999999999965
TNNC1,0.7627,0.8104,-0.047699999999999965
THBS1,0.7045,0.7523,-0.047799999999999954
AOC1,0.6973,0.7451,-0.047799999999999954
PBX1,0.7496,0.7974,-0.047799999999999954
SMAD2,0.5901,0.638,-0.047900000000000054
FMO1,0.588,0.6359,-0.047900000000000054
RNASEH2B,0.4951,0.543,-0.047900000000000054
TRPS1,0.7433,0.7912,-0.047900000000000054
ERO1A,0.8561,0.904,-0.047900000000000054
HINT2,0.5177,0.5657,-0.04799999999999993
BUD13,0.4011,0.4491,-0.04799999999999999
HECW1,-0.0723,-0.0243,-0.048
WDYHV1,0.205,0.253,-0.048000000000000015
YIPF6,0.3873,0.4353,-0.04800000000000004
TRAM1,0.4314,0.4795,-0.048099999999999976
C17orf97,0.45,0.4981,-0.048099999999999976
ABT1,0.1982,0.2463,-0.048100000000000004
VLDLR,0.7494,0.7975,-0.04810000000000003
CDK13,0.4888,0.5369,-0.04810000000000003
PLXDC2,0.6817,0.7298,-0.04810000000000003
ACOX3,0.6984,0.7466,-0.04820000000000002
C1R,0.4894,0.5377,-0.048299999999999954
AKR1C1,0.6928,0.7411,-0.04830000000000001
INA,0.2234,0.2717,-0.04830000000000001
MCRIP2,0.5321,0.5804,-0.04830000000000001
RBMS1,0.3984,0.4467,-0.04830000000000001
PPARD,0.6566,0.7049,-0.04830000000000001
PSPH,0.7383,0.7866,-0.04830000000000001
PARD6G,0.653,0.7014,-0.0484
ATP11C,0.6048,0.6532,-0.0484
DEGS1,0.5301,0.5786,-0.04849999999999999
ARID3B,0.3447,0.3932,-0.04849999999999999
NAF1,0.4141,0.4626,-0.04849999999999999
SMYD2,0.7429,0.7914,-0.04849999999999999
LRRC8A,0.7128,0.7614,-0.04859999999999998
PLCB4,0.7112,0.7598,-0.04859999999999998
LRRC45,-0.1664,-0.1178,-0.04859999999999999
SNUPN,0.4357,0.4843,-0.04860000000000003
RCE1,0.4613,0.5099,-0.04860000000000003
MTG1,0.5367,0.5853,-0.04860000000000009
LRRC17,0.7168,0.7655,-0.048699999999999966
ADGRF4,-0.2115,-0.1628,-0.04869999999999999
SSH3,0.7875,0.8362,-0.04870000000000008
LAMB1,0.5444,0.5932,-0.048799999999999955
PKIB,0.5694,0.6182,-0.048799999999999955
TTI1,0.5987,0.6475,-0.048799999999999955
CDKN2B,0.6795,0.7283,-0.048799999999999955
MEF2D,0.1613,0.2101,-0.04880000000000001
DGAT1,0.1069,0.1557,-0.04880000000000001
SIRT5,0.4941,0.5429,-0.048800000000000066
ACVR1,0.6131,0.6619,-0.048800000000000066
STX5,0.6237,0.6726,-0.048899999999999944
CADM1,0.7475,0.7964,-0.048899999999999944
INTS11,0.0005,0.0494,-0.0489
DYRK1A,0.3891,0.438,-0.0489
APOA4,0.1144,0.1633,-0.0489
MRPS2,0.3283,0.3772,-0.0489
DECR2,0.583,0.6319,-0.048900000000000055
TANC2,0.8522,0.9011,-0.048900000000000055
KRT6A,0.8164,0.8654,-0.04899999999999993
MRRF,0.5026,0.5516,-0.04899999999999993
DHRS2,0.401,0.45,-0.04899999999999999
TRAPPC13,0.0759,0.1249,-0.049
ATP5F1A,0.0733,0.1223,-0.049
PTPN1,0.6898,0.7388,-0.049000000000000044
KIF20A,0.629,0.678,-0.049000000000000044
STT3B,0.4172,0.4663,-0.04909999999999998
TLK2,0.3539,0.403,-0.04910000000000003
IGHV6-1,0.4727,0.5218,-0.04910000000000003
KDM4A,0.2634,0.3126,-0.049199999999999966
TPST1,0.632,0.6812,-0.04920000000000002
STC1,0.4587,0.5079,-0.04920000000000002
BRF1,0.4761,0.5254,-0.049299999999999955
ATRX,0.4474,0.4967,-0.049299999999999955
PWWP2A,0.3539,0.4032,-0.04930000000000001
PCCA,0.5253,0.5746,-0.04930000000000001
GOPC,0.6028,0.6521,-0.04930000000000001
ISCA1,0.1341,0.1834,-0.04930000000000001
GAMT,0.6398,0.6892,-0.0494
RIN2,0.5692,0.6186,-0.0494
RTN4IP1,0.3103,0.3597,-0.0494
HOXD9,0.387,0.4364,-0.0494
ADGRF1,0.3978,0.4473,-0.04949999999999999
MAPKAP1,0.0676,0.1171,-0.0495
XPO4,0.6956,0.7452,-0.04959999999999998
STK11,0.3022,0.3518,-0.04959999999999998
H1-0,0.3251,0.3747,-0.04959999999999998
SDHD,0.1513,0.2009,-0.049600000000000005
TANC1,0.747,0.7967,-0.049699999999999966
FYCO1,0.6813,0.731,-0.049699999999999966
GDAP1,0.8378,0.8875,-0.049699999999999966
MGST1,0.8337,0.8835,-0.049799999999999955
PI4KA,0.4798,0.5296,-0.049799999999999955
LRRC41,0.2091,0.2589,-0.04980000000000001
PTPRK,0.5922,0.642,-0.049800000000000066
TEX30,0.5197,0.5696,-0.049899999999999944
MED13L,0.0981,0.148,-0.049899999999999986
SFTPD,-0.0681,-0.0182,-0.04989999999999999
CNTNAP1,0.4403,0.4902,-0.0499
NCBP1,0.3715,0.4215,-0.04999999999999999
RAB10,0.7126,0.7627,-0.05010000000000003
LRRC20,0.6593,0.7094,-0.05010000000000003
RPRD2,0.6625,0.7126,-0.05010000000000003
GJB6,0.8491,0.8992,-0.05010000000000003
TSPAN13,0.5567,0.6068,-0.05010000000000003
GALNT12,0.5762,0.6264,-0.05019999999999991
HBZ,0.1045,0.1547,-0.05020000000000001
BIN3,0.4224,0.4726,-0.05020000000000002
VCPIP1,0.7132,0.7634,-0.05020000000000002
ARID3A,0.5073,0.5575,-0.05020000000000002
SNX17,0.2341,0.2844,-0.050299999999999984
ERGIC3,0.1613,0.2116,-0.05030000000000001
HEATR3,0.6756,0.7259,-0.05030000000000001
ETFDH,0.4026,0.4529,-0.05030000000000001
TOMM70,0.6642,0.7146,-0.0504
CHEK2,0.7307,0.7811,-0.0504
ARL11,0.3718,0.4222,-0.0504
ALDH4A1,0.6381,0.6886,-0.05049999999999999
TNFAIP2,0.6772,0.7277,-0.05049999999999999
TBC1D22B,0.3894,0.4399,-0.05049999999999999
VDAC1,0.6265,0.677,-0.0505000000000001
DENND5B,0.5492,0.5998,-0.05059999999999998
TRMT61A,0.5214,0.572,-0.05059999999999998
COX5B,0.0365,0.0871,-0.0506
PMF1,0.221,0.2716,-0.050600000000000006
RBM15B,0.2537,0.3043,-0.050600000000000034
PI4K2A,0.4749,0.5256,-0.05069999999999997
OGFOD2,0.2166,0.2673,-0.050699999999999995
LYSMD1,0.4714,0.5221,-0.05070000000000002
BAX,0.3755,0.4263,-0.05080000000000001
FKBP5,0.4768,0.5277,-0.050899999999999945
TUBGCP3,0.4778,0.5287,-0.050899999999999945
COPS7A,0.1736,0.2245,-0.0509
HDAC7,0.1706,0.2215,-0.0509
LGALS3,0.7043,0.7553,-0.050999999999999934
SACM1L,0.3649,0.4159,-0.05099999999999999
HOMEZ,0.4076,0.4586,-0.05099999999999999
TMEM189,0.6452,0.6963,-0.051100000000000034
NEFM,0.5472,0.5983,-0.051100000000000034
HSPB3,0.5689,0.62,-0.051100000000000034
TJP3,0.5453,0.5964,-0.051100000000000034
AQP3,0.666,0.7172,-0.05119999999999991
KLHL15,0.3894,0.4406,-0.05119999999999997
CHSY3,0.3003,0.3515,-0.05119999999999997
NDUFB6,0.3065,0.3577,-0.05120000000000002
HDHD5,0.5584,0.6096,-0.05120000000000002
IFT88,0.341,0.3923,-0.05129999999999996
RBPJ,0.5009,0.5522,-0.05130000000000001
SLC39A10,0.5583,0.6096,-0.05130000000000001
MRPL27,0.13,0.1814,-0.0514
ADGRL2,0.7882,0.8396,-0.0514
SPINT2,0.6425,0.694,-0.05149999999999999
KDM7A,0.6576,0.7091,-0.05149999999999999
GPR39,0.5212,0.5727,-0.05149999999999999
SLC15A4,0.5003,0.5519,-0.05159999999999998
UNKL,0.2182,0.2698,-0.05159999999999998
NFIC,0.5843,0.6359,-0.05159999999999998
H1-5,0.4901,0.5417,-0.05159999999999998
ORC2,0.4829,0.5345,-0.05159999999999998
NPEPL1,0.5153,0.5669,-0.05159999999999998
NKIRAS1,0.0919,0.1435,-0.05159999999999999
NRP2,0.7596,0.8113,-0.05169999999999997
UVRAG,0.5481,0.5998,-0.05169999999999997
RNF144A,0.1208,0.1725,-0.05169999999999998
MTUS1,0.7307,0.7825,-0.05179999999999996
CYP4F3,0.337,0.3888,-0.05179999999999996
FANCD2,0.5494,0.6012,-0.05179999999999996
COA6,0.1352,0.187,-0.05180000000000001
FBXW11,0.2124,0.2643,-0.051899999999999974
MBTD1,0.1264,0.1783,-0.051899999999999974
FAN1,0.0785,0.1304,-0.05189999999999999
COQ10A,0.3188,0.3707,-0.0519
NKAP,0.367,0.4189,-0.0519
VWA8,0.5058,0.5578,-0.051999999999999935
EXT2,0.3923,0.4443,-0.05199999999999999
SEC11C,0.6413,0.6933,-0.052000000000000046
STOM,0.7422,0.7942,-0.052000000000000046
HSPA12A,0.6807,0.7327,-0.052000000000000046
LRRC25,0.4216,0.4736,-0.052000000000000046
FLNC,0.8202,0.8723,-0.052099999999999924
DENND2D,0.7054,0.7575,-0.052099999999999924
ZNF346,0.2297,0.2818,-0.05210000000000001
TMEM167A,0.2386,0.2907,-0.05210000000000001
TAF1D,0.1301,0.1822,-0.05210000000000001
APBA3,0.2084,0.2605,-0.05210000000000001
C19orf33,0.7693,0.8214,-0.052100000000000035
CCND1,0.7699,0.8221,-0.052200000000000024
GP2,0.2517,0.3039,-0.052200000000000024
TFB2M,0.6149,0.6671,-0.052200000000000024
KLHL22,0.569,0.6212,-0.052200000000000024
ABCD3,0.5407,0.5929,-0.052200000000000024
TRIM63,0.8262,0.8785,-0.0522999999999999
VEZT,0.4202,0.4725,-0.05229999999999996
RAD51C,0.0588,0.1111,-0.052300000000000006
DTNB,0.5055,0.5578,-0.05230000000000001
MFAP5,0.3596,0.4119,-0.05230000000000001
ACO2,0.25,0.3023,-0.05230000000000001
TRIM36,0.3294,0.3818,-0.05239999999999995
PITPNB,0.5075,0.5599,-0.0524
SLC35C1,0.6094,0.6618,-0.0524
HMGN2,0.4646,0.5171,-0.05249999999999999
VPS13A,0.2829,0.3354,-0.05249999999999999
SHMT1,0.6873,0.7398,-0.05249999999999999
CACUL1,0.6581,0.7106,-0.05249999999999999
RNASE4,0.4371,0.4896,-0.05249999999999999
POLR2K,0.1622,0.2148,-0.05259999999999998
MACF1,0.6258,0.6784,-0.05259999999999998
SLC5A6,0.7177,0.7703,-0.05259999999999998
CCDC77,0.1853,0.2379,-0.05260000000000001
DAXX,0.4071,0.4598,-0.05269999999999997
ASPG,0.5788,0.6315,-0.05269999999999997
FNIP1,0.1443,0.197,-0.0527
SLC30A5,0.1249,0.1776,-0.05270000000000001
IDS,0.4099,0.4626,-0.052700000000000025
GNG4,0.5058,0.5586,-0.05279999999999996
ZC3H12A,0.399,0.4518,-0.05279999999999996
KMT5B,-0.2286,-0.1758,-0.052799999999999986
SRP54,0.2592,0.312,-0.052800000000000014
DPP9,0.364,0.4168,-0.052800000000000014
IGHA2,0.7107,0.7636,-0.05289999999999995
CARD6,0.6836,0.7365,-0.05290000000000006
CWH43,0.6476,0.7005,-0.05290000000000006
SACS,0.6732,0.7262,-0.052999999999999936
BPIFB1,0.5139,0.5669,-0.052999999999999936
FASTKD1,0.3211,0.3741,-0.05299999999999999
ZMAT5,-0.1972,-0.1442,-0.05299999999999999
IL1R2,0.4522,0.5052,-0.05299999999999999
MON1B,0.2195,0.2725,-0.05300000000000002
C11orf54,0.5576,0.6106,-0.05300000000000005
FOSL2,0.5742,0.6273,-0.053099999999999925
DIP2A,0.5552,0.6083,-0.053099999999999925
ZFHX3,0.0873,0.1404,-0.053099999999999994
KBTBD11,0.3877,0.4408,-0.053100000000000036
TSPAN14,0.6279,0.681,-0.053100000000000036
POLR3G,0.6392,0.6923,-0.053100000000000036
THEM6,0.6228,0.676,-0.053200000000000025
AKT1,0.4053,0.4585,-0.053200000000000025
ORMDL2,0.5568,0.61,-0.053200000000000025
GDI1,0.3707,0.4239,-0.053200000000000025
CRELD2,0.4086,0.4619,-0.05329999999999996
FUT1,0.0412,0.0945,-0.0533
GNLY,0.6919,0.7452,-0.053300000000000014
PCTP,0.6517,0.705,-0.053300000000000014
REEP3,0.6432,0.6965,-0.053300000000000014
ADH7,0.7426,0.7959,-0.053300000000000014
MIS18A,0.306,0.3593,-0.053300000000000014
CHPF,0.3684,0.4217,-0.053300000000000014
PRSS27,0.6694,0.7228,-0.0534
NOS3,0.5256,0.5791,-0.05349999999999999
ALDH6A1,0.4708,0.5243,-0.05349999999999999
MOCS1,0.3387,0.3922,-0.05349999999999999
H2AC21,0.4332,0.4867,-0.05350000000000005
ADAP2,0.5378,0.5913,-0.0535000000000001
LSM6,0.1441,0.1977,-0.05359999999999998
ATP9B,0.1396,0.1932,-0.05360000000000001
PNMA1,0.7464,0.8,-0.05360000000000009
ARFGAP1,0.6241,0.6778,-0.05369999999999997
DENND1B,0.1384,0.1921,-0.0537
AP1M1,0.2768,0.3305,-0.053700000000000025
PUM1,0.3994,0.4531,-0.053700000000000025
BUB1B,0.7098,0.7636,-0.05379999999999996
SNX30,0.3561,0.4099,-0.05379999999999996
TSEN2,0.2006,0.2544,-0.053800000000000014
PDGFA,0.4427,0.4965,-0.053800000000000014
PATZ1,0.3056,0.3594,-0.053800000000000014
PEAK1,0.6555,0.7094,-0.05390000000000006
JAG1,0.8391,0.893,-0.05390000000000006
RPP25,0.8011,0.8551,-0.05399999999999994
MRE11,0.5653,0.6193,-0.05399999999999994
DHTKD1,0.5318,0.5858,-0.05399999999999994
UBL4A,0.156,0.21,-0.05399999999999999
PGM1,-0.2937,-0.2396,-0.05410000000000001
NET1,0.2135,0.2676,-0.05410000000000001
ITPK1,0.7006,0.7547,-0.05410000000000004
EFS,0.599,0.6531,-0.05410000000000004
JOSD1,-0.0582,-0.004,-0.0542
ETFA,-0.0691,-0.0149,-0.0542
ULBP3,0.6565,0.7107,-0.054200000000000026
COL9A2,0.4351,0.4893,-0.054200000000000026
XYLT1,0.3843,0.4385,-0.054200000000000026
PRR14,0.1807,0.235,-0.05429999999999999
FIP1L1,0.1713,0.2256,-0.05429999999999999
MRPL20,0.028,0.0823,-0.0543
INTS1,0.3321,0.3864,-0.054300000000000015
PAK6,0.2814,0.3357,-0.054300000000000015
SULF2,0.8106,0.8649,-0.054300000000000015
CNOT6,0.7518,0.8061,-0.054300000000000015
MAPKAPK5,-0.1403,-0.086,-0.054300000000000015
SRRT,0.3813,0.4357,-0.054400000000000004
PRDM11,0.6405,0.6949,-0.054400000000000004
MGLL,0.7923,0.8467,-0.054400000000000004
PRKAR2A,0.1782,0.2326,-0.054400000000000004
EMC7,0.2856,0.34,-0.054400000000000004
PLEKHF2,0.7723,0.8267,-0.054400000000000004
NUSAP1,0.7181,0.7726,-0.05449999999999999
SEL1L,0.5638,0.6183,-0.05449999999999999
DPH5,0.7466,0.8011,-0.05449999999999999
BRPF1,0.1458,0.2003,-0.05449999999999999
ANKFY1,0.4987,0.5532,-0.05450000000000005
BAG4,0.6354,0.69,-0.05459999999999998
LRMDA,0.4532,0.5079,-0.054700000000000026
NCBP3,0.4944,0.5491,-0.054700000000000026
GRPEL1,0.6827,0.7374,-0.05470000000000008
AC004706.3,0.5393,0.5941,-0.05479999999999996
CLK3,0.2677,0.3225,-0.054800000000000015
IGHV3-74,0.3452,0.4,-0.054800000000000015
FARP1,0.7114,0.7663,-0.05489999999999995
ERBB4,-0.0905,-0.0356,-0.0549
RRP9,0.5184,0.5733,-0.05490000000000006
MLYCD,0.4811,0.5361,-0.05499999999999999
SBF1,0.3062,0.3612,-0.05499999999999999
MED20,0.3535,0.4085,-0.05499999999999999
SCO2,-0.1323,-0.0773,-0.05500000000000001
NDC1,0.6083,0.6633,-0.05500000000000005
HSD17B12,0.557,0.6121,-0.05509999999999993
TCEAL6,0.4449,0.5,-0.05509999999999998
CDK17,0.4541,0.5092,-0.05509999999999998
CBX5,0.6327,0.6879,-0.055199999999999916
NARF,0.3642,0.4194,-0.05519999999999997
MPV17L2,-0.2279,-0.1727,-0.0552
SIRT2,0.6151,0.6703,-0.05520000000000003
ABCC10,0.3635,0.4187,-0.05520000000000003
OLFML2B,0.6802,0.7354,-0.05520000000000003
GNG7,0.4919,0.5471,-0.05520000000000003
NCOR1,0.373,0.4282,-0.05520000000000003
CCNA2,0.5875,0.6427,-0.05520000000000003
UTP11,0.3083,0.3636,-0.05529999999999996
ARHGEF19,0.4893,0.5446,-0.05529999999999996
TOPORS,0.1431,0.1984,-0.05529999999999999
PIGH,-0.0218,0.0335,-0.0553
AGPAT2,0.6176,0.6729,-0.055300000000000016
SF1,0.2092,0.2645,-0.055300000000000016
TMED5,0.288,0.3433,-0.055300000000000016
ATP1A2,0.7643,0.8196,-0.055300000000000016
ABCB6,0.7832,0.8386,-0.055400000000000005
ZFP36,0.5602,0.6156,-0.055400000000000005
NDE1,0.6722,0.7276,-0.055400000000000005
DERL1,0.4397,0.4951,-0.055400000000000005
DCAF5,0.4112,0.4667,-0.055499999999999994
METTL2B,0.131,0.1865,-0.055499999999999994
MAPK12,0.3632,0.4187,-0.055499999999999994
LIX1L,0.6011,0.6566,-0.055499999999999994
ERGIC1,0.1528,0.2083,-0.05550000000000002
FAM111A,0.4944,0.5499,-0.05550000000000005
FAM193A,0.2692,0.3248,-0.05559999999999998
PABPC3,0.1534,0.209,-0.05559999999999998
VGLL4,0.5654,0.621,-0.05559999999999998
NDUFA3,-0.0403,0.0153,-0.055600000000000004
TATDN3,0.1396,0.1952,-0.05560000000000001
COL18A1,0.2993,0.355,-0.05569999999999997
CDPF1,0.1223,0.178,-0.055699999999999986
CNDP1,-0.0183,0.0374,-0.0557
PDCD11,0.3939,0.4496,-0.05570000000000003
ALDH5A1,0.6616,0.7173,-0.05570000000000008
MPP1,0.5358,0.5916,-0.05579999999999996
UBA52,0.1914,0.2472,-0.055800000000000016
NDN,0.654,0.71,-0.05599999999999994
SGPL1,0.7688,0.8248,-0.05599999999999994
MIDEAS,0.5755,0.6315,-0.05599999999999994
MED9,0.3167,0.3727,-0.055999999999999994
MID1,0.6706,0.7266,-0.05600000000000005
ARL6IP5,0.7334,0.7895,-0.05609999999999993
MMP12,0.6555,0.7116,-0.05610000000000004
GAPVD1,0.7584,0.8145,-0.05610000000000004
DTD1,0.5682,0.6244,-0.05619999999999992
RBPMS,0.4996,0.5558,-0.05619999999999997
SYVN1,0.3134,0.3696,-0.05619999999999997
EBAG9,0.3834,0.4396,-0.05619999999999997
TOMM7,-0.0738,-0.0176,-0.0562
TMEM175,0.3202,0.3764,-0.05620000000000003
FADS3,0.3695,0.4257,-0.05620000000000003
WRN,0.6225,0.6788,-0.056299999999999906
PLAT,0.6989,0.7552,-0.05630000000000002
MPEG1,0.5482,0.6045,-0.05630000000000002
COG6,0.3665,0.4228,-0.05630000000000002
AGAP2,0.4937,0.55,-0.05630000000000002
NOTCH2,0.5183,0.5746,-0.05630000000000002
BARD1,0.1029,0.1593,-0.05639999999999999
ADK,0.7881,0.8445,-0.056400000000000006
TEX2,0.6866,0.7431,-0.056499999999999995
MAP1LC3A,0.2212,0.2777,-0.056499999999999995
ACKR1,0.6074,0.6639,-0.056499999999999995
FBLN7,0.5848,0.6413,-0.056499999999999995
NDUFA1,-0.0614,-0.0049,-0.0565
C8orf37,0.0617,0.1182,-0.0565
PPP2R5A,0.6293,0.6859,-0.056599999999999984
RBMXL1,0.4334,0.49,-0.056599999999999984
ZNF84,0.1351,0.1917,-0.05660000000000001
PIN4,0.4221,0.4787,-0.05660000000000004
MYADM,0.3243,0.3809,-0.05660000000000004
IDH3A,0.4222,0.4789,-0.05669999999999997
DOCK7,0.7185,0.7752,-0.05669999999999997
CASTOR1,0.5171,0.5738,-0.05669999999999997
PROS1,0.1503,0.207,-0.0567
ASB9,0.242,0.2987,-0.05670000000000003
USP14,0.6362,0.693,-0.05679999999999996
SIX4,0.4555,0.5123,-0.05679999999999996
COMMD7,-0.1023,-0.0455,-0.0568
ARHGAP23,0.2501,0.3069,-0.05680000000000002
DHCR7,0.8552,0.912,-0.05680000000000007
RABIF,0.4576,0.5145,-0.05689999999999995
CROT,0.8293,0.8862,-0.05689999999999995
DNTTIP1,0.0573,0.1142,-0.0569
PAMR1,0.4973,0.5542,-0.056900000000000006
SLC25A40,0.3649,0.4218,-0.056900000000000006
EXOSC7,0.4177,0.4746,-0.056900000000000006
EDEM3,0.2809,0.3378,-0.056900000000000006
MGST2,0.486,0.5429,-0.05690000000000006
ATP9A,0.6617,0.7186,-0.05690000000000006
USP16,0.6014,0.6584,-0.05699999999999994
CHST6,0.5449,0.6019,-0.05699999999999994
SORCS2,0.791,0.848,-0.05699999999999994
CYP4B1,0.3188,0.3758,-0.05700000000000005
ARFIP1,0.608,0.665,-0.05700000000000005
TRIP11,0.5468,0.6039,-0.05710000000000004
BRAF,0.577,0.6341,-0.05710000000000004
PON2,0.7801,0.8372,-0.05710000000000004
RALB,0.7241,0.7812,-0.05710000000000004
TINAGL1,0.5248,0.582,-0.05719999999999992
REPIN1,0.6085,0.6657,-0.05719999999999992
GHITM,0.3069,0.3641,-0.05719999999999997
CES1,0.7712,0.8284,-0.05720000000000003
HAUS3,0.2659,0.3232,-0.05729999999999996
BRCA2,0.1332,0.1905,-0.05729999999999999
EML1,0.6655,0.7229,-0.05740000000000001
UBIAD1,0.2527,0.3101,-0.05740000000000001
PIEZO1,0.4845,0.5419,-0.05740000000000006
DPYSL4,0.5102,0.5677,-0.057499999999999996
EMC10,0.3495,0.407,-0.057499999999999996
PLGRKT,0.6457,0.7033,-0.057599999999999985
PAK2,0.6571,0.7147,-0.057599999999999985
NDUFS1,0.0548,0.1124,-0.0576
ZNF512,0.4914,0.549,-0.05760000000000004
TRMT11,0.2784,0.336,-0.05760000000000004
UBN2,0.6351,0.6928,-0.057699999999999974
DNMT3A,0.6592,0.7169,-0.057699999999999974
ST3GAL4,0.4651,0.5228,-0.05770000000000003
USP19,0.3616,0.4193,-0.05770000000000003
RPS6KB2,0.6495,0.7072,-0.057700000000000085
SLC43A3,0.7393,0.797,-0.057700000000000085
GTF3C5,0.5483,0.6061,-0.05779999999999996
MAN1B1,0.5372,0.595,-0.05779999999999996
FAM118B,0.4527,0.5105,-0.05779999999999996
NCOA7,0.2043,0.2621,-0.05779999999999999
NID2,0.5768,0.6346,-0.057800000000000074
IGLV3-16,0.2228,0.2807,-0.05790000000000001
MINPP1,0.5144,0.5723,-0.05790000000000006
IRAK3,0.5693,0.6273,-0.05799999999999994
TMEM109,0.5546,0.6126,-0.05800000000000005
CKAP4,0.711,0.769,-0.05800000000000005
RAB1B,0.6134,0.6714,-0.05800000000000005
DENND6A,0.4218,0.4799,-0.058099999999999985
KLHL11,0.1803,0.2384,-0.05810000000000001
MTM1,0.3142,0.3723,-0.05810000000000004
NFX1,0.5912,0.6493,-0.05810000000000004
SEC23B,0.2639,0.3221,-0.058199999999999974
ANKRD49,0.3794,0.4376,-0.058199999999999974
FCGR3A,0.2432,0.3014,-0.0582
TRIOBP,0.497,0.5552,-0.05820000000000003
MTMR3,0.5073,0.5655,-0.05820000000000003
EPB41L4B,0.6121,0.6703,-0.05820000000000003
