gene,spearman_r,p_value,n_samples
PRR33,0.3612,0.007880605593898244,53
SBF1,0.3612,0.0024780165962095912,68
PXN,0.3611,0.01263748874675179,47
AKR1B15,0.361,0.10784449874176319,21
AHDC1,0.361,0.002494045992171505,68
RPE,0.3609,0.002495481767728272,68
FRZB,0.3608,0.003152730735093516,65
VASN,0.3608,0.0025045979769797665,68
TRAPPC6A,0.3608,0.004285141034569779,61
SLC35A5,0.3607,0.005840107111037386,57
ABHD3,0.3607,0.004296691380180568,61
ST3GAL6,0.3607,0.05458713365908111,29
WDR75,0.3606,0.002521856428198248,68
ARCN1,0.3606,0.002520029646032983,68
MT3,0.3605,0.0910750290603555,23
CDC27,0.3605,0.0025284704587884735,68
LATS2,0.3604,0.09947164302860836,22
GNA12,0.3603,0.004022499064357537,62
TNIP2,0.3603,0.0025420524757727987,68
SAT2,0.3603,0.0025467763660701314,68
SEH1L,0.3602,0.0025496613040658506,68
SRI,0.3601,0.0025562213746471475,68
RABEP2,0.3601,0.0025554399407965553,68
HAUS5,0.36,0.002565842003602402,68
RABL6,0.36,0.0025661033077844283,68
RTN4IP1,0.3597,0.002592612581273099,68
TMPPE,0.3597,0.010300091876965341,50
CORO7,0.3597,0.03120383404332328,36
HIRIP3,0.3597,0.0025892738959156954,68
COG5,0.3596,0.002600390710839027,68
TSTD2,0.3596,0.022668561598135434,40
PDIA6,0.3596,0.0025997978237816094,68
PATZ1,0.3594,0.005598973106440131,58
CHMP3,0.3594,0.003281910078403801,65
C1QBP,0.3594,0.002611983314357114,68
ATP2A2,0.3593,0.0032885812548446806,65
MIS18A,0.3593,0.008241602588373717,53
TMEM132C,0.3592,0.25155299026639544,12
DKC1,0.3592,0.0026298834971019663,68
YTHDF2,0.359,0.0026443376472443368,68
MUC16,0.3589,0.004856037074175061,60
CNN2,0.3589,0.0026502688569420567,68
IGHV2-70D,0.3588,0.0026580157372566382,68
ANAPC5,0.3588,0.0026584780071690853,68
GTF2H1,0.3587,0.002668558402903262,68
HAUS4,0.3586,0.004542852320002655,61
RPS7,0.3586,0.002675387205332099,68
KRT77,0.3586,0.006154589919469164,57
SLC35A4,0.3585,0.0026836272680135433,68
PPIL2,0.3583,0.0026996324189752733,68
RPS15A,0.3583,0.002697412067651337,68
FAM98B,0.3583,0.0026986580546727516,68
RPS13,0.3583,0.00270094889431768,68
SFXN5,0.3582,0.0033879352438024157,65
SPATA18,0.3582,0.056382495147368775,29
EIF3C,0.3581,0.002711648197111129,68
NSL1,0.3581,0.002711579672307888,68
UBE2E3,0.358,0.004620740616438418,61
RAP1B,0.3578,0.0027351562829988738,68
NDUFB6,0.3577,0.0027435624637638287,68
SLC2A3,0.3576,0.009241149893550026,52
FUT2,0.3575,0.01858185244888802,43
CYSTM1,0.3575,0.002763771087332381,68
PLA2G6,0.3574,0.04463124802812614,32
STX10,0.3574,0.0037408170831701496,64
TMEM30A,0.3574,0.0027724217437779743,68
ST7,0.3573,0.002778204676413444,68
RBMX,0.3573,0.0027830490991872124,68
TTC7A,0.357,0.002805423956486773,68
TERF2,0.357,0.002800263382113805,68
SDAD1,0.3569,0.002809635402073145,68
PSMD3,0.3563,0.002858516805899362,68
TSPYL4,0.3563,0.19238276303525467,15
CSNK1G2,0.3563,0.0740038610297082,26
SMG5,0.3562,0.0028742524446441213,68
