gene,spearman_r,p_value,n_samples
STARD13,0.7073,3.902480062985391e-08,46
S100B,0.7073,3.909768321816602e-08,46
BLNK,0.7073,3.908833543492135e-08,46
HTRA3,0.7072,3.925124980734237e-08,46
JAK3,0.7069,5.7048803312655144e-08,45
MICAL2,0.7067,4.044429495496728e-08,46
SELENOO,0.7065,4.096853021059256e-08,46
GALNT1,0.7064,4.1289998103822874e-08,46
CYTH4,0.7064,1.2020129668781997e-07,43
TRIM54,0.7064,5.033172986100704e-07,39
CPPED1,0.7063,4.155646309002301e-08,46
DCAKD,0.7063,4.165186034791625e-08,46
SMYD2,0.7063,4.167125171178602e-08,46
PLEKHO1,0.7062,4.182454988170821e-08,46
NAV2,0.7062,4.177662443288464e-08,46
HSPA12B,0.7059,4.258979268292566e-08,46
WDSUB1,0.7059,4.270719717957565e-08,46
WIPF1,0.7058,4.303154086069957e-08,46
FHL1,0.7057,4.32787423202679e-08,46
EIF2B1,0.7057,4.3130272487814616e-08,46
FBLN1,0.7056,4.349743526408494e-08,46
UEVLD,0.705,4.5140140224420755e-08,46
UBE2S,0.705,4.52538130472281e-08,46
FPGS,0.705,4.5212148802008695e-08,46
TKT,0.7048,4.5574814425252636e-08,46
HLA-DPA1,0.7048,4.5616872178074585e-08,46
TNFRSF10A,0.7046,9.67568449388677e-06,31
ARFIP2,0.7046,4.635091486511121e-08,46
ANXA11,0.7045,4.65104260361833e-08,46
CSNK1G1,0.7043,6.711257121156254e-08,45
CENPI,0.704,0.0005312244176190216,20
OMD,0.704,4.792975544416537e-08,46
DNMBP,0.704,4.790888954902877e-08,46
PAG1,0.7039,4.828104268820004e-08,46
MYOM1,0.7037,4.8998466366722626e-08,46
NARS1,0.7036,4.9424385072860696e-08,46
USP6NL,0.7036,4.923386645704133e-08,46
IKBKB,0.7034,5.000008330343991e-08,46
PIGR,0.7032,5.053490123075904e-08,46
SPAST,0.7032,5.051349790443791e-08,46
PLEKHA6,0.7031,5.098428057069957e-08,46
CACYBP,0.7031,5.081398927545098e-08,46
SLC12A4,0.7031,5.07086458853025e-08,46
ROCK2,0.703,5.101026428564516e-08,46
DYNLL2,0.7029,5.163590894730862e-08,46
DLGAP5,0.7029,5.163590894730862e-08,46
CUL1,0.7029,5.155523260869225e-08,46
NOLC1,0.7028,5.182423885870563e-08,46
AMMECR1,0.7028,0.0011427190651563906,18
STBD1,0.7028,5.18350935385991e-08,46
TTK,0.7028,8.678637057250079e-07,38
NOP16,0.7025,5.2699259184163353e-08,46
LRP10,0.7025,5.2902286484087665e-08,46
CAMK1,0.7025,5.2710196487864015e-08,46
EPDR1,0.7025,5.277050414612323e-08,46
GMPS,0.7024,5.2962803737754615e-08,46
SLC27A3,0.7023,5.34214981351025e-08,46
ACSS2,0.7023,5.339353281288046e-08,46
OTULIN,0.7021,5.418667201645125e-08,46
POP1,0.702,5.4490699542886625e-08,46
DOCK7,0.702,5.43440757141093e-08,46
STAT5A,0.702,5.4490699542886625e-08,46
PIK3CA,0.7019,5.468901277147596e-08,46
CYLD,0.7019,5.4784974954190505e-08,46
CCND1,0.7019,6.408416065502334e-07,39
SNX33,0.7018,5.5184356723730607e-08,46
TCAP,0.7017,5.5631463479294886e-08,46
GSR,0.7017,5.540751972512968e-08,46
SRPK2,0.7017,5.553430023222112e-08,46
REEP5,0.7015,5.63160854017262e-08,46
TBRG1,0.7015,0.007534855246776427,13
PLCB4,0.7014,5.656603450000186e-08,46
TSC22D4,0.7014,5.649016084967957e-08,46
PAFAH1B1,0.7014,5.639178331469979e-08,46
HCAR2,0.7013,0.0005707826410413463,20
ANKRD27,0.7013,5.6836496502631534e-08,46
BCS1L,0.7013,5.6989217770468396e-08,46
TBL1X,0.7009,5.823338913596448e-08,46
L2HGDH,0.7008,5.8589922044999484e-08,46
GSTM2,0.7008,5.8534539944057226e-08,46
NFATC2,0.7008,5.883712420632064e-08,46
IGFL1,0.7007,8.373518675589983e-08,45
OXCT1,0.7007,5.897166911679449e-08,46
KNL1,0.7007,1.6808599768721705e-07,43
CRACR2B,0.7007,0.0011989848082819953,18
PCDH1,0.7007,5.906212792453522e-08,46
MTPAP,0.7005,5.95825514855765e-08,46
DYNC1LI2,0.7004,6.00387234795025e-08,46
COA7,0.7003,6.041747111007394e-08,46
MTUS1,0.7002,6.104221456292073e-08,46
MT1E,0.7001,2.8516938744194496e-06,35
CHD3,0.7001,6.118173600788351e-08,46
CAMSAP2,0.7,6.157905270354741e-08,46
MICALL1,0.7,6.181385848841898e-08,46
ECI2,0.6998,6.236893741852493e-08,46
ACAA2,0.6998,6.244015617546714e-08,46
CXorf38,0.6998,6.239259382347815e-08,46
FERMT2,0.6998,6.259469428060515e-08,46
CYB5R2,0.6996,6.332446394396693e-08,46
ENDOU,0.6996,6.301235783528278e-08,46
DAB2,0.6996,6.316822729951739e-08,46
IPO13,0.6995,6.340867366859475e-08,46
HLA-C,0.6995,6.373457353735146e-08,46
TIMM21,0.6994,6.39040626272422e-08,46
UBFD1,0.6994,6.41231801033648e-08,46
TMEM63B,0.6992,6.486940129308769e-08,46
VTI1B,0.6992,6.47095606342875e-08,46
EFNB1,0.6992,6.459973487298344e-08,46
VIM,0.6992,6.479543588922132e-08,46
MKNK1,0.6991,6.527668348827876e-08,46
ANO10,0.6989,6.576133411626509e-08,46
AOC1,0.6988,0.0002079042674737429,23
TMEM45B,0.6988,5.021173522079384e-05,27
USP9X,0.6987,6.675317765414026e-08,46
MMP14,0.6987,6.677758689199721e-08,46
ICAM5,0.6985,0.0018134319155482593,17
PPCS,0.6983,6.849123627673749e-08,46
TNXB,0.6981,6.918065580074435e-08,46
LPCAT3,0.6981,6.925955940265276e-08,46
C1QTNF3,0.6981,2.751910228683359e-07,42
P4HA1,0.698,6.987659301541189e-08,46
DOCK4,0.698,6.961329997096921e-08,46
MYOT,0.698,6.988899434207974e-08,46
NCS1,0.6979,7.032577452641716e-08,46
FCHSD1,0.6979,7.032577452641716e-08,46
STK38L,0.6979,7.01532365663726e-08,46
LYSMD2,0.6978,7.056661800977754e-08,46
PDPK1,0.6978,7.047376326071436e-08,46
TPD52L1,0.6977,7.085829720210351e-08,46
MDK,0.6975,7.193466005506856e-08,46
STAMBP,0.6974,7.226321451684182e-08,46
CD300A,0.6973,8.131689503248761e-07,39
PPFIA3,0.6969,7.449735900286776e-08,46
NAPA,0.6969,7.468000045156317e-08,46
DYNC1H1,0.6968,7.493554172100123e-08,46
OLFML2B,0.6966,1.6767497833264571e-06,37
SCML2,0.6966,2.3697691769455744e-06,36
CD82,0.6966,7.572428913224275e-08,46
SMCHD1,0.6965,7.648170974693033e-08,46
PYCR1,0.6965,7.648170974693033e-08,46
STRAP,0.6964,7.664311322228295e-08,46
IGHMBP2,0.6962,7.765060399498182e-08,46
TRIM24,0.6962,7.791622852427368e-08,46
RIN2,0.696,7.850232054072952e-08,46
GRHL3,0.696,2.439094598184807e-06,36
CCNB2,0.696,1.3785597943862992e-05,31
FCGRT,0.696,7.872028978974821e-08,46
HEATR1,0.696,7.869424954610344e-08,46
HPSE,0.696,7.891270923410637e-08,46
ATXN1,0.6959,7.898951843660966e-08,46
SSBP3,0.6958,1.5814079398804835e-07,44
CDCA5,0.6958,8.763609967065694e-07,39
ERLIN1,0.6958,7.958316236903231e-08,46
SUMF2,0.6958,7.988154413613225e-08,46
TNK1,0.6957,7.997247802069067e-08,46
CBLC,0.6955,1.6077332945386292e-07,44
IGHD,0.6955,8.10065111098802e-08,46
VANGL2,0.6955,3.1865082948062344e-07,42
VRK1,0.6955,8.111187831776767e-08,46
AFDN,0.6955,8.108554880613002e-08,46
UHRF2,0.6954,8.170710079013916e-08,46
MUC5B,0.6953,8.193281557369952e-08,46
DNAJC10,0.6953,8.238683476875406e-08,46
MPC1,0.6953,0.00023039548506021508,23
RRS1,0.6951,8.304431324242142e-08,46
NLN,0.695,8.3666279753708e-08,46
APOBEC3B,0.695,2.325913720833385e-07,43
ADGRL4,0.6949,1.4393220694493443e-05,31
NTMT1,0.6949,8.418345936796029e-08,46
DCP1B,0.6948,8.471701647053866e-08,46
NDC1,0.6947,8.513002663631193e-08,46
MARVELD3,0.6946,2.911215055201497e-05,29
TK2,0.6946,8.544775091702683e-08,46
PLD4,0.6946,4.701385910065471e-07,41
SFXN1,0.6945,8.607306320638685e-08,46
TMX4,0.6945,8.59752714190249e-08,46
COMT,0.6944,8.684188547832955e-08,46
AJUBA,0.6943,8.727819863243417e-08,46
PCYT2,0.694,8.89018700448938e-08,46
PCNT,0.694,8.880089594526905e-08,46
EIF6,0.694,8.89018700448938e-08,46
FOLR2,0.6939,8.924632825400466e-08,46
BRD3,0.6939,8.913138128217031e-08,46
IGBP1,0.6937,9.034845828638876e-08,46
TNNC1,0.6937,9.069798856445e-08,46
PRMT3,0.6936,9.102136107362166e-08,46
IRF1,0.6936,0.002014143975899797,17
DNAJC3,0.6935,9.135956418019905e-08,46
