gene,spearman_r,p_value,n_samples
GALNT3,0.7031,0.0003782276467661307,21
PRSS22,0.7031,0.0011330564508302016,18
SSH1,0.7031,0.0003782276467661307,21
KIF3B,0.7031,0.0003782276467661307,21
EPN2,0.7028,0.00038061968240428034,21
SEC63,0.7028,0.00038061968240428034,21
CMSS1,0.7028,0.00038061968240428034,21
ASMTL,0.7028,0.00038061968240428034,21
TGFB3,0.7028,0.0005487954546660825,20
KHNYN,0.7028,0.00038061968240428034,21
KRT75,0.7026,0.00038302230618131105,21
PARD6G,0.7026,0.00038302230618131105,21
CEMIP2,0.7026,0.00038302230618131105,21
TRPM4,0.7026,0.00038302230618131105,21
NOL10,0.7026,0.00038302230618131105,21
NEXN,0.7026,0.00038302230618131105,21
HDGFL2,0.7024,0.0003846873872127629,21
TOR1AIP2,0.7024,0.000385065215951977,21
ATP6V1B1,0.7023,0.0005564352866091828,20
NRP1,0.7022,0.0003874919487960197,21
INPPL1,0.7022,0.0003874919487960197,21
FAM92B,0.7018,0.0008117889387414534,19
PTRH2,0.7018,0.00039200830607134915,21
CLN6,0.7018,0.00039200830607134915,21
MAPRE2,0.7015,0.0003944701346091218,21
BDH2,0.7015,0.0003944701346091218,21
HMGA1,0.7013,0.00039694276326804936,21
ERICH3,0.7013,0.00039694276326804936,21
RAB30,0.7013,0.00039694276326804936,21
A2M,0.7013,0.00039694276326804936,21
C12orf43,0.7011,0.0003990582517870144,21
ERCC3,0.7011,0.0003990582517870144,21
GBP3,0.701,0.0017194111989726412,17
RGS18,0.7009,0.00040155557769306857,21
SNX10,0.7009,0.00040155557769306857,21
UMPS,0.7009,0.00040155557769306857,21
BHLHE40,0.7008,0.0005786641020194404,20
PANK4,0.7007,0.00040369416347567247,21
STK4,0.7007,0.00040369416347567247,21
EPB41L4A,0.7007,0.0011989848082819953,18
SLC4A1AP,0.7007,0.00040369416347567247,21
MYORG,0.7003,0.0005860464431193253,20
JUNB,0.7002,0.0004087496287257136,21
TRIM13,0.7,0.0008475857432479237,19
SCRN2,0.7,0.0004112938713638759,21
HAVCR2,0.7,0.0004112938713638759,21
UTP6,0.7,0.0004112938713638759,21
AMN1,0.7,0.00366606789880138,15
TRMU,0.7,0.0004112938713638759,21
IGFBPL1,0.7,0.016470978836514428,11
DNAL1,0.7,0.0004112938713638759,21
ATG7,0.7,0.00041092567344855937,21
EIF4EBP1,0.7,0.0004112938713638759,21
NCK1,0.6996,0.0004160536512896613,21
SEC31A,0.6996,0.0004160536512896613,21
PICALM,0.6996,0.0004160536512896613,21
DEF8,0.6996,0.0004160536512896613,21
USP19,0.6994,0.0004182677095201132,21
ZNF521,0.6992,0.0006016416290038306,20
AC118549.1,0.6992,0.0004208627618717673,21
