gene,spearman_r,p_value,n_samples
CSTF1,0.0359,0.7853693994433765,60
GDAP2,0.0357,0.7995052301932657,53
SREK1IP1,0.0356,0.8750818660367888,22
AKR7L,0.0352,0.9134882198302782,12
TRIM27,0.0351,0.8900107991303587,18
NFYA,0.0351,0.7900559071382215,60
GFER,0.0351,0.8067446930800194,51
PBDC1,0.035,0.7907284612215516,60
MED13L,0.0349,0.8399516585657576,36
TADA2B,0.0346,0.884815423231972,20
CNIH1,0.0343,0.7947646862226202,60
IRF1,0.0343,0.8249525410285955,44
RNF7,0.0342,0.7954377879199634,60
ABCB4,0.034,0.8309455603735156,42
RRAGA,0.0339,0.8057998290057621,55
DENND1A,0.0331,0.8103000320452212,55
MMRN2,0.033,0.8024423748808259,60
MACIR,0.033,0.896446804939985,18
SCFD1,0.0327,0.8042127544295905,60
RBM33,0.0325,0.8055370929904647,60
CXXC1,0.0325,0.8050500604166497,60
GBP3,0.0324,0.8600763640509902,32
PSMC1,0.0322,0.8071620383025133,60
VPS51,0.032,0.8084767770032085,60
GDPGP1,0.0318,0.8196996259842033,54
ZNF362,0.0317,0.8164703043830646,56
TTI2,0.0315,0.8196393357081528,55
SPPL2A,0.031,0.8143665455743547,60
MRM2,0.0309,0.8580620471674346,36
UROS,0.0307,0.816001183563421,60
H1-3,0.0305,0.8169352201150313,60
NDUFA12,0.0305,0.8168250658691354,60
MT-ND5,0.0301,0.8194590486204216,60
UCKL1,0.0299,0.8205992117780905,60
TRMU,0.0295,0.8645059982694866,36
ANG,0.0292,0.8248672371307373,60
IGLV3-16,0.0291,0.8743027145760094,32
POLR1E,0.0291,0.866239356216011,36
ENO3,0.029,0.8288528047971104,58
SLMAP,0.029,0.8256523509447891,60
JMJD8,0.0287,0.8940900143664648,24
CABLES2,0.0279,0.9126078919940869,18
LRRK1,0.0279,0.9126078919940869,18
SNX12,0.0279,0.8325816265356223,60
GGT6,0.0276,0.8412637545059979,55
SLC2A4,0.0275,0.9290117291603509,13
INO80C,0.0274,0.8900529733795478,28
LHFPL6,0.0273,0.9365584481926121,11
PEG3,0.0273,0.9365584481926121,11
SMIM13,0.027,0.9181408847289567,17
ASF1A,0.0269,0.8385152051662736,60
PKN3,0.0267,0.9037959608277861,23
PLEKHH3,0.0266,0.8909983951176413,29
MYL3,0.0265,0.8409894995438209,60
CLIP4,0.0265,0.9224236679740601,16
WDR45,0.026,0.8719922756281608,41
MYH7B,0.026,0.9086026047206561,22
PTPN18,0.0258,0.8450938854148763,60
ZFP3,0.0258,0.9190604851409846,18
SFR1,0.0257,0.8610353101063382,49
ZC3H18,0.0246,0.9069526495155513,25
NSD1,0.0245,0.8643420692292104,51
PDE4DIP,0.0245,0.8887592941553983,35
CHURC1,0.024,0.8754052149699558,45
GPR137B,0.0237,0.9255178937138382,18
ABCA9,0.0237,0.9255178937138382,18
ZC3H12D,0.0235,0.931073583667659,16
SCGN,0.0232,0.9227433308788479,20
GFOD2,0.0231,0.8986342479576832,33
SC5D,0.023,0.8793712456118455,46
POP4,0.0228,0.8737842639536226,51
PES1,0.0226,0.9164508331184875,24
SIX5,0.0226,0.916468943962347,24
ZBTB21,0.0224,0.8894580069394168,41
BRWD3,0.0223,0.8974103458216796,36
EXT2,0.0223,0.8657757197447767,60
SUZ12,0.0223,0.8656099072083971,60
RNF149,0.022,0.867600035874463,60
BCL9L,0.0218,0.8687739747494128,60
CACNA1C,0.021,0.9484022252365222,12
RNF115,0.0206,0.9396294086034467,16
SHROOM4,0.0204,0.9229233777545871,25
MYO9A,0.0202,0.9171565223566188,29
KATNA1,0.0202,0.8782359633950415,60
