gene,spearman_r,p_value,n_samples
VLDLR,0.7435,5.873605022585631e-08,39
CD109,0.743,7.688187547662846e-09,44
CYP27A1,0.7428,7.760944046978788e-09,44
DUOX2,0.7426,1.1913167214964577e-08,43
CNTLN,0.7426,0.0006382466911610895,17
GPR39,0.7424,6.094177445647203e-06,28
BSPRY,0.7424,7.986533459904097e-09,44
APP,0.7421,8.172811919618563e-09,44
SMCHD1,0.742,8.208957691462845e-09,44
DMBT1,0.7419,8.300365972558476e-09,44
FCHSD2,0.7414,8.611272616548909e-09,44
PRRX1,0.7412,2.3426159596607607e-07,36
HOOK1,0.7407,9.025402951650495e-09,44
MCRIP2,0.7407,0.002445197640446023,14
SHISA2,0.74,0.0038257568009027166,13
SLC1A5,0.7397,9.670964965599366e-09,44
MMP10,0.7396,7.489464506599275e-08,39
CRLF3,0.7395,9.822090833051587e-09,44
BAIAP2L1,0.7393,9.93722584560307e-09,44
LY6E,0.7393,1.0554737081702577e-05,27
SIGLEC1,0.7392,9.996894715134306e-09,44
DTX3L,0.7391,1.0090181086027873e-08,44
PBK,0.7389,0.00030147600707092773,19
CORO1A,0.7389,1.0263878692448438e-08,44
AOAH,0.7387,7.921209990946897e-08,39
CES1,0.7386,1.0448163022312336e-08,44
PARP12,0.7382,1.0748213453461742e-08,44
ADAMTSL1,0.7381,8.221734789106144e-08,39
SLC9A7,0.7378,1.8906323834959275e-07,37
DOCK5,0.7378,1.1039701160986156e-08,44
THEM6,0.7376,1.1202488322116798e-08,44
LRP1,0.7374,1.1326735206146846e-08,44
FCER1G,0.7368,1.1861175983319502e-08,44
PLA2G4A,0.7366,1.2013746531451241e-08,44
LAD1,0.7366,1.2013746531451241e-08,44
SPR,0.7366,1.1976958844089663e-08,44
FCGR3B,0.7364,0.00014118763511755854,21
TP63,0.7364,0.009759535959916904,11
PPP1R14D,0.7363,0.0026764473596131958,14
EFHD1,0.7359,1.2610410250077212e-08,44
C1orf116,0.7356,1.2817516790338118e-08,44
HNF4A,0.7356,4.800290191004673e-07,35
MNX1,0.7353,0.0011716155350991776,16
IRF6,0.7353,1.3107570045973167e-08,44
ATXN1,0.7349,1.3461872048866736e-08,44
