gene,spearman_r,p_value,n_samples
VWA8,0.2784,0.2793243673778815,17
NDUFV1,0.2784,0.2793243673778815,17
YTHDF1,0.2776,0.2806122137248196,17
DDX17,0.2775,0.28092049479472797,17
PUS1,0.2773,0.2812284128831105,17
INTS11,0.2773,0.2812284128831105,17
CSNK1A1,0.2771,0.28153596858986496,17
GAR1,0.277,0.2818431625140768,17
SMPD4,0.277,0.2818431625140768,17
GRB2,0.277,0.2818431625140768,17
TIMM8B,0.277,0.2818431625140768,17
CUL7,0.277,0.2818431625140768,17
AAMDC,0.277,0.2818431625140768,17
ZNF330,0.277,0.2818431625140768,17
ARL3,0.2762,0.2831424923253702,17
AGO3,0.2761,0.2834505175547017,17
PDIA3,0.2759,0.2837581783201549,17
PRPSAP1,0.2759,0.2837581783201549,17
DHX32,0.2759,0.2837581783201549,17
CUL9,0.2756,0.3015132660210192,16
VASN,0.2748,0.28568324017885577,17
AAAS,0.2748,0.28568324017885577,17
SURF4,0.2747,0.2859909923691463,17
BICD1,0.2747,0.2859909923691463,17
TRMT13,0.2747,0.34182974371948144,14
NAA15,0.2745,0.28629837865879204,17
ENDOG,0.2745,0.28629837865879204,17
CNN3,0.2745,0.28629837865879204,17
UNKL,0.2739,0.3045822536229131,16
MSI2,0.2736,0.28792657617794104,17
NME4,0.2736,0.44439914146883697,10
FAM114A2,0.2735,0.28823440610847173,17
NAA30,0.2735,0.28823440610847173,17
SEC11C,0.2735,0.28823440610847173,17
FABP1,0.2733,0.28842314655464385,17
DDX46,0.2727,0.4171414371425311,11
CUEDC2,0.2727,0.4458383415427516,10
SLC39A4,0.2727,0.4171414371425311,11
NBR1,0.2727,0.4171414371425311,11
JOSD2,0.2727,0.39109677094189615,12
MRPL38,0.2726,0.2898722560565071,17
MRPL51,0.2725,0.3072940754643127,16
CNIH4,0.2725,0.3072940754643127,16
NAGA,0.2724,0.29018052054377,17
GNB1L,0.2723,0.30766473767535063,16
CIAO1,0.2722,0.290488414480148,17
APOO,0.2722,0.290488414480148,17
BAG5,0.2722,0.290488414480148,17
TMEM33,0.2721,0.2907959385044183,17
NFYB,0.2721,0.2907959385044183,17
CDV3,0.2721,0.2907959385044183,17
GLCE,0.2721,0.2907959385044183,17
KRT76,0.2721,0.308029065274158,16
ANXA2,0.2721,0.2907959385044183,17
FCGRT,0.2721,0.2907959385044183,17
TGFB1,0.2715,0.29182806129210825,17
PDF,0.2714,0.3277893068411728,15
TSC1,0.2713,0.2921367511520958,17
LXN,0.2712,0.2924450678367735,17
STK11IP,0.2712,0.2924450678367735,17
CEMIP2,0.271,0.2927530119957561,17
PAN3,0.271,0.2927530119957561,17
MTFMT,0.271,0.31002003907594605,16
SNRPC,0.271,0.2927530119957561,17
ZBTB14,0.271,0.2927530119957561,17
DDX50,0.271,0.2927530119957561,17
NFX1,0.271,0.2927530119957561,17
GSN,0.271,0.2927530119957561,17
FOXRED1,0.2708,0.3103906126453604,16
TUBA8,0.2706,0.3107606271023349,16
MOCS2,0.2706,0.3107606271023349,16
NDUFAF6,0.2703,0.34991938634960434,14
RBM7,0.2703,0.29410312700609376,17
CASC3,0.2701,0.2944118571618029,17
UPF3A,0.2701,0.33020809306962484,15
TOMM5,0.2698,0.29502819273564473,17
YTHDC2,0.2698,0.29502819273564473,17
WDR18,0.2698,0.29502819273564473,17
WDR5,0.2698,0.29502819273564473,17
STRBP,0.2698,0.29502819273564473,17
EEF1A1,0.2696,0.2953357994714052,17
AKTIP,0.2696,0.2953357994714052,17
KRAS,0.2696,0.2953357994714052,17
PALLD,0.2696,0.2953357994714052,17
FCN3,0.2696,0.2953357994714052,17
UBE2J1,0.2696,0.2953357994714052,17
SAFB,0.2687,0.297005947284321,17
AGPS,0.2685,0.2973139503481611,17
COMT,0.2685,0.2973139503481611,17
PFDN6,0.2685,0.2973139503481611,17
GABARAPL1,0.2683,0.33354558967402215,15
MRAS,0.268,0.3155143286814857,16
PEPD,0.2678,0.29868510755968786,17
NOS1,0.2676,0.31625441854830927,16
PSCA,0.2676,0.31625441854830927,16
CROCC,0.2675,0.29930226639572455,17
NUDT2,0.2675,0.29930226639572455,17
RTCA,0.2672,0.2999179120959027,17
FOXJ2,0.2672,0.2999179120959027,17
PDCD11,0.2672,0.2999179120959027,17
FNIP2,0.2671,0.3559096649573153,14
PNKP,0.2663,0.30160916234655055,17
FBXW9,0.2661,0.30191716862002876,17
TBC1D1,0.2661,0.30191716862002876,17
ALDH4A1,0.2661,0.30191716862002876,17
ZNF318,0.2661,0.30191716862002876,17
KIAA1211L,0.2657,0.4038330883147116,12
SSH2,0.2657,0.4038330883147116,12
FOXO3,0.2652,0.3393781045482787,15
RBM15,0.2652,0.30361825866725184,17
PRKAG1,0.265,0.3039266275288176,17
PSMB2,0.265,0.3039266275288176,17
ARL2,0.2649,0.3042346144095165,17
RAB10,0.2649,0.3042346144095165,17
RHOB,0.2649,0.32143497739966825,16
NIP7,0.2649,0.3042346144095165,17
SYVN1,0.2649,0.3042346144095165,17
PTPN13,0.2649,0.3042346144095165,17
NIPSNAP2,0.2649,0.3042346144095165,17
ATP6V1H,0.2647,0.3045422200057607,17
TMEM205,0.2647,0.3045422200057607,17
PXK,0.2647,0.3045422200057607,17
GPNMB,0.2647,0.3045422200057607,17
TRIM38,0.2645,0.305018995230861,17
STX1A,0.2643,0.34117375799008204,15
GALC,0.2638,0.3062546538987517,17
TXNDC11,0.2636,0.3065626073305547,17
ERCC2,0.2636,0.3065626073305547,17
GLA,0.2636,0.3065626073305547,17
DYM,0.2636,0.3065626073305547,17
UBQLN2,0.2636,0.3065626073305547,17
