gene,spearman_r,p_value,n_samples
POLDIP2,0.3662,0.036106593199405145,33
GLYR1,0.3662,0.036073122918727364,33
TERF2,0.3662,0.03606545334992575,33
ANKRD40,0.3661,0.12317190594667606,19
CCDC61,0.3661,0.05539828144324063,28
STRIP1,0.3658,0.0363065090217572,33
PRPSAP1,0.3658,0.036289717371251834,33
TXNDC15,0.3658,0.07875618507448906,24
MSH6,0.3657,0.036381561152887924,33
PRPF40B,0.3657,0.036340098555674896,33
PGRMC1,0.3656,0.0364320224809171,33
SLC25A12,0.3656,0.03639837952126983,33
GPKOW,0.3656,0.0364062334162791,33
PCF11,0.3655,0.03644884706957076,33
ATPAF1,0.3654,0.036540985936359655,33
FBN2,0.3654,0.11312213950560131,20
TTC8,0.3651,0.03669202187883102,33
VPS41,0.3651,0.03670892463878606,33
SIPA1L3,0.365,0.036742736343403797,33
PRXL2B,0.365,0.036742736343403797,33
HTD2,0.3649,0.051638503026004895,29
S100A10,0.3644,0.03708077525440982,33
CDK16,0.3643,0.03715717567618169,33
FAM76A,0.3641,0.06748353477915561,26
SVIP,0.364,0.04409741697128686,31
WDR24,0.364,0.03732747935682287,33
NPHS1,0.364,0.056895163621861575,28
PPP1R2,0.3638,0.03743855033825667,33
EXOC1,0.3637,0.037455667878559765,33
NCOA3,0.3636,0.05249238584524615,29
RIC1,0.3636,0.24526500073077723,12
CDK5RAP3,0.3635,0.037575586932849486,33
CD3EAP,0.3635,0.06791271064720968,26
VPS33A,0.3632,0.03778195000711034,33
PSMD4,0.3632,0.08845481214943907,23
TOP3B,0.3631,0.03779062586475754,33
TDP1,0.363,0.03785084740305699,33
AKAP13,0.3628,0.03797191681005917,33
CLTB,0.3627,0.03804988891845597,33
EXOSC9,0.3627,0.03803259055856719,33
NDNF,0.3626,0.2025645438172416,14
CFAP20,0.3626,0.038067189293203976,33
PTGES2,0.3626,0.03811910249333909,33
CCN3,0.3624,0.05332580390723551,29
ZNF32,0.3624,0.1163446491875469,20
SMUG1,0.3622,0.04522044148817494,31
CMC1,0.362,0.03843280412082767,33
FAM136A,0.3618,0.03858133123853017,33
PALM2AKAP2,0.3617,0.03861621692293566,33
SCAMP4,0.3617,0.0385987730850475,33
PDZD8,0.3617,0.0385987730850475,33
PDF,0.3617,0.03862542564680023,33
ANGPTL3,0.3616,0.03865111056750517,33
RFT1,0.3614,0.038783797286582614,33
GSKIP,0.3613,0.03885386278030278,33
SURF4,0.3613,0.03885386278030278,33
PAIP1,0.3611,0.038950910161500034,33
FMR1,0.361,0.039021116138508886,33
DNAJC10,0.3607,0.03916319492299941,33
SHOC2,0.3606,0.03924322691717527,33
DENND1A,0.3605,0.0392961234612066,33
GPAA1,0.3601,0.03955502344835549,33
IDUA,0.3601,0.03957273745824991,33
TSNAX,0.3598,0.0397067028465165,33
POLR2D,0.3598,0.03969882591761178,33
CASC3,0.3595,0.039870848978127954,33
PLXNB2,0.3593,0.040031400747877664,33
ESRRA,0.3593,0.051181763657512994,30
RPRD2,0.3592,0.040102807520642915,33
ELF1,0.3592,0.04005932799398106,33
ZDHHC7,0.3592,0.18848118889773025,15
XYLT2,0.359,0.20742381406475885,14
ABHD11,0.3589,0.04026623408249558,33
VDAC3,0.3587,0.040401971358322034,33
UBE2E3,0.3584,0.07855343763964748,25
MAN2B2,0.3583,0.040630865788734344,33
SVEP1,0.3582,0.0723726014047788,26
GPATCH1,0.358,0.04079615572855152,33
MTCH2,0.3579,0.040868425634487025,33
IRF3,0.3579,0.040860933747173624,33
BLVRB,0.3577,0.041005693781897105,33
MEPCE,0.3577,0.040969492367313315,33
LUC7L3,0.3577,0.04098015224219783,33
PSEN1,0.3575,0.04108888755830831,33
RNF11,0.3575,0.04453499544117851,32
IST1,0.3575,0.19084962331951796,15
SLC16A2,0.3574,0.10245166957794666,22
CYRIA,0.3573,0.0412301616030885,33
CETN3,0.3572,0.04127390065818147,33
PGAM5,0.3571,0.04131026737760937,33
CTSO,0.3571,0.04132115501276434,33
MLST8,0.3569,0.04144137948138198,33
CD72,0.3566,0.2551377517589572,12
XPNPEP2,0.3564,0.04176697287207331,33
MID1IP1,0.3564,0.06264820172491452,28
SELENOO,0.3564,0.041785291506122285,33
RAB31,0.3563,0.041803612006807926,33
MPDU1,0.3562,0.0419065269059971,33
HACD3,0.3562,0.0419065269059971,33
SRP14,0.356,0.04199126964934146,33
PML,0.356,0.04199126964934146,33
ZC3H15,0.3559,0.042105935122280766,33
DNAJC11,0.3558,0.04216120665182173,33
FLNA,0.3557,0.04219806360421016,33
ZBTB2,0.3557,0.11353912870200664,21
PHRF1,0.3557,0.04217963420232221,33
MRPS36,0.3555,0.04235022649981099,33
ZFP36L1,0.3555,0.04233868701209039,33
MTMR6,0.3555,0.04233868701209039,33
EIF4E,0.3555,0.042331747153392926,33
CNNM2,0.3555,0.058443814174557775,29
PCDHB8,0.3554,0.16154091235760815,17
TMEM192,0.3551,0.042595567480576725,33
FIG4,0.355,0.04264437049322026,33
DYM,0.355,0.04265119423591626,33
SNX19,0.355,0.09646105367797768,23
PRDX2,0.3549,0.04270006414166077,33
LMBRD1,0.3548,0.04274898960122813,33
EXTL2,0.3548,0.08891743107314606,24
CLIC3,0.3547,0.13620482840659331,19
TIMM10,0.3546,0.04290967543541104,33
