gene,spearman_r,p_value,n_samples
CAP1,0.7342,4.6787912390857074e-08,41
AURKB,0.7341,4.711593306765688e-08,41
RRAS2,0.734,4.730717144683921e-08,41
DNMBP,0.7339,4.7735118980958175e-08,41
CNP,0.7338,4.79019829163189e-08,41
VARS2,0.7338,4.8069399542630485e-08,41
GLB1,0.7338,4.79989650163989e-08,41
PACC1,0.7338,3.549211485230727e-07,36
TUT7,0.7337,4.8361806167160236e-08,41
RANBP9,0.7337,4.8476901320558794e-08,41
MAPK10,0.7337,1.0705031331226127e-07,39
MUC15,0.7337,0.000528392671394729,18
MEF2C,0.7336,1.0794318116439565e-07,39
RCN1,0.7336,4.853073061950059e-08,41
TFG,0.7335,4.901372837851543e-08,41
ARHGAP31,0.7334,4.9167085847139306e-08,41
WDR20,0.7333,4.953805711262817e-08,41
ZNF101,0.7333,0.015800596250571577,10
P2RY13,0.7333,0.015800596250571577,10
TOR1B,0.7333,4.9483512107983755e-08,41
WDR4,0.7332,5.0030645682386454e-08,41
PLCG1,0.7331,5.0058142884639486e-08,41
LSM14A,0.7329,5.0713058417723295e-08,41
LSP1,0.7328,5.116974743167646e-08,41
FZD7,0.7328,1.6898332687801343e-07,38
TRIM24,0.7328,5.1066953852636995e-08,41
NUMB,0.7327,5.15266514465933e-08,41
DIAPH2,0.7327,5.155469929321548e-08,41
PKP3,0.7325,5.2122989147543884e-08,41
CDK6,0.7325,5.2122989147543884e-08,41
RDH16,0.7324,0.0012549581661522625,16
STXBP2,0.7323,5.288026063752806e-08,41
REEP6,0.7323,5.723434564656183e-07,35
GPRIN2,0.7322,7.128432575326928e-05,23
SOX9,0.7322,3.862700717667974e-07,36
CLEC4A,0.7321,2.1279023529149597e-05,26
NEXN,0.732,5.367663615315515e-08,41
WASF1,0.7319,5.4266609113409026e-08,41
KLC4,0.7319,5.425873838724881e-08,41
SEMA3B,0.7319,5.415819983813401e-08,41
S100A13,0.7318,5.445490288226579e-08,41
PIAS2,0.7318,2.662324258772622e-07,37
ATP2C1,0.7318,5.461460747045807e-08,41
METTL16,0.7318,5.44763000341688e-08,41
ACSL3,0.7318,5.461460747045807e-08,41
HDHD5,0.7318,5.4505519620566315e-08,41
TNIK,0.7317,5.466531067450321e-08,41
KLF13,0.7317,5.48843325914017e-08,41
ANXA7,0.7316,5.5243714947875386e-08,41
RIN3,0.7316,5.521428750237531e-08,41
CBX1,0.7316,5.505284821873271e-08,41
XPA,0.7313,5.60432050312423e-08,41
RASAL2,0.7313,5.6155053873221395e-08,41
ADAMTS16,0.7313,4.42951146169738e-06,30
RIN2,0.7313,5.626709555955887e-08,41
CDC37L1,0.7313,5.6072902017920084e-08,41
JAML,0.7313,5.634952266074532e-08,41
MCM5,0.7311,5.6996863125409835e-08,41
MYO1F,0.7311,5.693676544085744e-08,41
ALG3,0.731,4.123496274328411e-07,36
BCHE,0.731,5.742209004808494e-08,41
TBC1D10A,0.7309,5.750620329129352e-08,41
NECAP1,0.7309,5.7789578329902195e-08,41
MACROD1,0.7308,5.7819919416267064e-08,41
PSME3,0.7308,5.801981219472028e-08,41
KARS1,0.7308,5.79045964069455e-08,41
HLA-DQB1,0.7308,5.805020267119142e-08,41
GAB3,0.7307,6.241396162385074e-07,35
RRAS,0.7307,5.822035972670029e-08,41
PHKB,0.7307,5.822035972670029e-08,41
AADAC,0.7307,5.8366648650947046e-08,41
RAB3IL1,0.7306,5.8709242398279866e-08,41
SLC27A3,0.7306,5.8887398541599865e-08,41
CD177,0.7305,5.912151649887594e-08,41
GAS6,0.7304,5.9350653330415143e-08,41
GOLGA5,0.7303,5.999857357887569e-08,41
RIOK1,0.7302,6.029925157918587e-08,41
CALML5,0.7302,6.029925157918587e-08,41
ZNF324,0.7302,1.5380842260575305e-05,27
TDRD3,0.7299,6.122460514824521e-08,41
TPBG,0.7299,6.116664486407096e-08,41
SEC23A,0.7298,6.158887680092325e-08,41
THNSL1,0.7298,6.162052171712791e-08,41
DDHD1,0.7298,6.158887680092325e-08,41
ARHGEF5,0.7298,6.162052171712791e-08,41
DBN1,0.7297,6.195501825542809e-08,41
TIMM44,0.7297,6.192325749786758e-08,41
SLC25A33,0.7296,0.0008866546366024277,17
ENTPD3,0.7296,3.010240157507908e-07,37
CEP112,0.7295,6.268867478809069e-08,41
FN1,0.7294,1.063567925603172e-05,28
TAF15,0.7294,6.340259435937559e-08,41
TEX30,0.7293,6.707220905062838e-07,35
UBAC2,0.7293,6.380687947263141e-08,41
PCNA,0.7293,6.380687947263141e-08,41
C12orf10,0.7293,6.352767370217027e-08,41
PGAM1,0.7292,6.409133879954216e-08,41
SPTBN2,0.7292,6.399770391438258e-08,41
N4BP1,0.7292,6.405880896383877e-08,41
PLEKHA7,0.7292,6.387179601449312e-08,41
TRPC6,0.7292,2.377762982875586e-05,26
TNN,0.7291,3.2854895231255963e-06,31
HIRIP3,0.7291,6.462695238525625e-08,41
TRMT1L,0.7291,6.453257139778916e-08,41
IL13RA1,0.729,3.1169859717899136e-07,37
NR2C2AP,0.7289,6.513750487724189e-08,41
NOTCH1,0.7289,6.510461950328528e-08,41
AMOTL2,0.7288,6.571452136830661e-08,41
SQLE,0.7288,6.548973908177431e-08,41
STK33,0.7287,6.610284403158183e-08,41
NUP50,0.7287,6.59068415237255e-08,41
PLXNA1,0.7286,6.65237288290975e-08,41
ACYP1,0.7286,6.632959978591571e-08,41
TAOK2,0.7286,6.64233717994262e-08,41
SIRT2,0.7286,6.665441587571099e-08,41
USP34,0.7286,6.632959978591571e-08,41
TRIM32,0.7286,6.632959978591571e-08,41
TXNDC5,0.7285,6.691645464007921e-08,41
POFUT2,0.7285,6.675186569300926e-08,41
CHST3,0.7284,2.1749563351169054e-07,38
AFDN,0.7283,6.783850418597632e-08,41
SALL2,0.7283,1.4774343113707053e-07,39
SMG5,0.7282,6.810480809308084e-08,41
PAK1,0.7282,6.823829787615717e-08,41
COL7A1,0.7281,6.83720133003431e-08,41
ESM1,0.7281,1.6683194901608385e-05,27
SETMAR,0.728,6.877258394384026e-08,41
HLA-DOB,0.728,2.221126819231276e-07,38
TANK,0.7279,6.934724826341224e-08,41
TBL1XR1,0.7277,7.037008437850856e-08,41
TNFAIP6,0.7277,7.037008437850856e-08,41
HOMER1,0.7276,7.088666670030798e-08,41
NACAD,0.7276,3.367159393679657e-07,37
SELENOI,0.7276,7.088666670030798e-08,41
GPRASP2,0.7276,1.5433380366762924e-07,39
SORBS2,0.7275,7.126766787747568e-08,41
STAMBP,0.7275,7.109399663997881e-08,41
ZNF574,0.7274,7.175451878263849e-08,41
CCDC134,0.7274,7.158051894790345e-08,41
UBR7,0.7274,7.172019737745858e-08,41
ASNS,0.7272,7.252793683406105e-08,41
RRM1,0.7271,7.30591534926024e-08,41
AGTPBP1,0.7271,7.309473342840845e-08,41
METAP1D,0.727,1.595607175425072e-07,39
FAM111B,0.727,7.320138384209514e-08,41
LPAR2,0.7269,3.858205654770853e-05,25
ADI1,0.7268,7.445759832067846e-08,41
GTF3C5,0.7267,7.48564872441197e-08,41
CLIC2,0.7267,7.474733521673515e-08,41
PARVG,0.7266,7.540351727919881e-08,41
GRB7,0.7266,7.514763101953879e-08,41
PIK3R6,0.7265,3.5800134553423645e-07,37
PPA1,0.7265,7.554991801801722e-08,41
CEP55,0.7264,7.621267776426997e-08,41
ADAR,0.7263,7.658360959806943e-08,41
CECR2,0.7262,1.7237692685956327e-06,33
PRDM11,0.7262,7.69193585104531e-08,41
SIGLEC7,0.7261,7.732867091912044e-08,41
BCR,0.7261,7.74415580430009e-08,41
SMG8,0.726,7.789226000619854e-08,41
RIPOR2,0.726,7.789226000619854e-08,41
AATF,0.7259,7.865151610239335e-08,41
PPP2R5B,0.7258,7.888117568684084e-08,41
SECISBP2L,0.7258,7.884100027327734e-08,41
RAD51AP1,0.7257,2.6037329523289544e-06,32
CD74,0.7257,7.956820269614156e-08,41
FIGNL1,0.7256,3.760557514570433e-07,37
PRSS8,0.7256,7.995474227827209e-08,41
LRIG1,0.7256,7.991703921412324e-08,41
PLEKHA4,0.7256,8.014680625094351e-08,41
TPP1,0.7256,8.010913154489347e-08,41
PIGO,0.7256,7.980060936860142e-08,41
RTN4RL2,0.7255,0.000980147711372143,17
ACLY,0.7255,8.022602329007571e-08,41
TBC1D8,0.7254,8.104510865464323e-08,41
GAS2L1,0.7254,8.080916888051228e-08,41
NOTCH3,0.7253,8.163384398859052e-08,41
PTPRM,0.7253,8.143425964528979e-08,41
C12orf43,0.7253,8.151494106688912e-08,41
TPST2,0.7252,1.7718834579562148e-07,39
SLC6A9,0.7252,0.0006602087772631018,18
FOXO3B,0.7252,0.00013411004702802555,22
