gene,spearman_r,p_value,n_samples
YWHAE,0.2319,0.05902136842784698,67
KPNA3,0.2318,0.059106917814510794,67
RPS6KA3,0.2318,0.05909650498811317,67
COQ3,0.2317,0.05923753145499225,67
RAD18,0.2317,0.3398886328385838,19
ACP1,0.2317,0.059206257773821665,67
CBX6,0.2316,0.07751480849127297,59
EPHX1,0.2315,0.05942721394400529,67
KDM2B,0.2314,0.07786165012826397,59
PLGRKT,0.2313,0.05965049306045669,67
DRG1,0.2313,0.05969575452868732,67
MCRIP2,0.2313,0.2555613058582297,26
MRPL52,0.2312,0.059799464089372006,67
TRAF7,0.2311,0.0756547044202994,60
CARD16,0.2311,0.06194719235957975,66
ALG8,0.231,0.08967235157477602,55
RPH3A,0.231,0.11419816650293492,48
ANP32A,0.2309,0.060103464710385766,67
CDC25C,0.2308,0.470531995381542,12
MRPL35,0.2308,0.11062973464913288,49
TMEM175,0.2308,0.4273358616774502,14
INTS6,0.2307,0.06037714645442791,67
CDK6,0.2306,0.06040701441424356,67
NSD2,0.2305,0.17620690994457966,36
UBXN2B,0.2304,0.10388648580235875,51
MRPL43,0.2303,0.06075420551434498,67
SLC35B3,0.2303,0.07930951939253472,59
MRPL37,0.2303,0.06083106856286925,67
FBXO21,0.2302,0.09080707596993397,55
RASL12,0.2301,0.3291382464700845,20
DGKH,0.23,0.10097468315157537,52
CDK16,0.2299,0.0722815433678039,62
ELF2,0.2299,0.061266651834327696,67
NUP43,0.2299,0.061320647572953024,67
C16orf58,0.2299,0.061258441979881464,67
WWTR1,0.2298,0.06142043802669278,67
DAGLA,0.2298,0.21356100492712443,31
TAPT1,0.2297,0.06352420950620195,66
PRRC2C,0.2296,0.06163267000117764,67
NADK2,0.2296,0.06159611206486641,67
ZNF148,0.2295,0.06168637767035012,67
SLC25A12,0.2295,0.06174470089564807,67
NUP85,0.2294,0.06181797167623295,67
ARHGEF4,0.2293,0.19931862188847452,33
MAP7D1,0.2293,0.10921712202830229,50
LEF1,0.2292,0.14428355597168216,42
CFHR2,0.2292,0.06213471325795623,67
EEF1B2,0.2292,0.06208334222805892,67
KCTD9,0.2291,0.08088083806004284,59
CAPN1,0.229,0.062346166454640646,67
APAF1,0.229,0.06234204547417192,67
TOR1AIP1,0.2289,0.13974339901816782,43
CRYBB1,0.2289,0.16105247702015751,39
ATXN3,0.2289,0.06244127215212575,67
ZFR,0.2288,0.06257207944353647,67
CIP2A,0.2287,0.06688264486102212,65
TMED3,0.2287,0.06269188152245384,67
SERPINB8,0.2286,0.06277674169695747,67
SULT1A2,0.2286,0.1798512629712795,36
METTL16,0.2285,0.06287987183475609,67
ZDHHC3,0.2284,0.06950961075464192,64
SGSM1,0.2283,0.20122905611085962,33
SPC25,0.2282,0.14608724520057345,42
VPS18,0.2281,0.06339759753420898,67
SACS,0.2281,0.07460049548665083,62
PLEKHH3,0.2281,0.36270020849471035,18
SLC30A9,0.2281,0.06341802408269066,67
NOP16,0.2281,0.06333111556895987,67
GALNS,0.228,0.06351441962525305,67
EIF2B5,0.2278,0.06378027561299904,67
AKT3,0.2278,0.06377211275493921,67
FCHSD1,0.2278,0.06376787903985967,67
CHMP6,0.2276,0.06393792516211241,67
TRIM4,0.2275,0.06408650854097668,67
SMIM12,0.2275,0.09169408354464888,56
SRSF10,0.2274,0.06426544312997177,67
MAVS,0.2274,0.0641644962503116,67
PKM,0.2273,0.06437802255671807,67
UBALD2,0.2273,0.501535667604937,11
TRIM26,0.2273,0.06434302920626354,67
FUOM,0.2272,0.36468080669391706,18
RPL22L1,0.2271,0.06463269772346805,67
MRPS36,0.2271,0.0645575821661468,67
RPP40,0.2268,0.06923984859759943,65
OCIAD1,0.2268,0.06489538473017763,67
C11orf96,0.2268,0.06490962684634362,67
POLR3E,0.2267,0.06501656548433757,67
CDC34,0.2266,0.08436727563924853,59
IRGQ,0.2266,0.06520159702314954,67
MAP3K6,0.2265,0.06534903646317108,67
MEP1B,0.2265,0.39898292664128926,16
UBAC2,0.2265,0.07423908252849284,63
EOMES,0.2265,0.39898292664128926,16
LRRC47,0.2264,0.06538672010267171,67
PHAX,0.2262,0.07234665628569148,64
RUBCN,0.2261,0.07724209920246283,62
